u,v,key,osmid,oneway,name,highway,reversed,length,ebc,vulnerability,lanes,geometry,maxspeed,bridge,ref,junction
1454012745,1454012743,0,132119547,False,Rua dos Mutuns,residential,True,130.025,0.005085410871898053,,,"LINESTRING (-45.8493341 -23.2116363, -45.8505721 -23.2113665)",,,,
1454012745,2061117199,0,132119551,False,,residential,False,60.613,0.004949387926441068,0.9997382373950953,,"LINESTRING (-45.8493341 -23.2116363, -45.8491996 -23.2111054)",,,,
1454012747,8863783287,0,132119310,False,Rua dos Jaburus,residential,True,34.847,0.009412734836190671,0.9991988959102409,,"LINESTRING (-45.8487518 -23.2117717, -45.8490605 -23.2119048)",,,,
1454012747,1454011096,0,"[312091244, 132119310]",False,Rua dos Jaburus,residential,False,85.254,0.013926703653211366,,,"LINESTRING (-45.8487518 -23.2117717, -45.8482788 -23.211547, -45.8482452 -23.2115051, -45.8482124 -23.2114256, -45.8481896 -23.2112869)",,,,
1454012747,3179135113,0,132119547,False,Rua dos Mutuns,residential,True,30.853,0.0006130417467490865,0.9998276089637949,,"LINESTRING (-45.8487518 -23.2117717, -45.8488912 -23.2117286, -45.849041 -23.2116926)",,,,
1454012796,1454017543,0,132120143,False,Rua dos Uiramirins,residential,False,79.444,0.008274999995811494,0.9994255799389004,,"LINESTRING (-45.8507258 -23.2118831, -45.8503858 -23.2125256)",,,,
1454012796,1454012743,0,312091245,False,Rua das Jacutingas,residential,False,59.552,0.021471792175962116,,,"LINESTRING (-45.8507258 -23.2118831, -45.8505721 -23.2113665)",,,,
1454012796,1454006788,0,312091253,False,Avenida das Curruiras,residential,False,117.292,0.0019282493496495415,,,"LINESTRING (-45.8507258 -23.2118831, -45.8496187 -23.2121613)",,,,
1454012796,1454017538,0,312091253,False,Avenida das Curruiras,residential,True,70.254,0.010370265300520466,0.998896741857832,,"LINESTRING (-45.8507258 -23.2118831, -45.8513896 -23.2117188)",,,,
1454012811,1454012823,0,132119122,False,Avenida dos Tangarás,residential,True,119.564,0.003748092245053432,0.9993565567474744,,"LINESTRING (-45.850216 -23.2103089, -45.8490845 -23.2105823)",,,,
1454012811,1454012659,0,312091245,False,Rua das Jacutingas,residential,True,62.279,0.006584570145466167,,,"LINESTRING (-45.850216 -23.2103089, -45.8503877 -23.2108463)",,,,
1454012811,1454008414,0,132119122,False,Avenida dos Tangarás,residential,False,270.861,0.01725752518155239,,,"LINESTRING (-45.850216 -23.2103089, -45.851216 -23.210002, -45.8518983 -23.2097838, -45.8524344 -23.2096519, -45.8527484 -23.2096016)",,,,
1454012823,1454012811,0,132119122,False,Avenida dos Tangarás,residential,False,119.564,0.014615677073790998,,,"LINESTRING (-45.8490845 -23.2105823, -45.850216 -23.2103089)",,,,
1454012823,11294568358,0,132119122,False,Avenida dos Tangarás,residential,True,90.842,0.002728961513440244,0.9981842477439229,,"LINESTRING (-45.8490845 -23.2105823, -45.8482138 -23.2107468)",,,,
1454012823,2061117199,0,132119551,False,,residential,True,59.344,0.009726319760550385,0.9996588350279816,,"LINESTRING (-45.8490845 -23.2105823, -45.8491996 -23.2111054)",,,,
1454017530,1454017532,0,132119125,False,Rua dos Canindés,residential,False,56.768,0.001768153495596222,0.9997533270815009,,"LINESTRING (-45.8535937 -23.2120341, -45.8530963 -23.2118068)",,,,
1454017530,6308115793,0,132119125,False,Rua dos Canindés,residential,True,55.361999999999995,0.003073792085012282,0.9996439919753353,,"LINESTRING (-45.8535937 -23.2120341, -45.8537178 -23.2120881, -45.8540054 -23.2122133, -45.8540843 -23.2122452)",,,,
1454017530,1454017531,0,132120138,False,Rua das Siriemas,residential,False,194.54299999999998,0.0001307538754944085,0.9999658042446988,,"LINESTRING (-45.8535937 -23.2120341, -45.85357 -23.2120856, -45.8527623 -23.2136079)",,,,
1454017531,1454017533,0,132119310,False,Rua dos Jaburus,residential,False,52.946,0.01443688104200112,0.9992757050177108,,"LINESTRING (-45.8527623 -23.2136079, -45.8522986 -23.2133955)",,,,
1454017531,6308115793,0,"[132133901, 132119310]",False,"['Avenida das Sairas', 'Rua dos Jaburus']",residential,True,249.95100000000002,0.006779115872259155,0.9993404654108772,,"LINESTRING (-45.8527623 -23.2136079, -45.8531896 -23.2138109, -45.8532281 -23.2138158, -45.8532573 -23.2138112, -45.8532724 -23.2137994, -45.8540407 -23.2123077, -45.8540843 -23.2122452)",,,,
1454017531,1454017530,0,132120138,False,Rua das Siriemas,residential,True,194.54299999999998,0.00010651271053328095,,,"LINESTRING (-45.8527623 -23.2136079, -45.85357 -23.2120856, -45.8535937 -23.2120341)",,,,
1454017532,1454017530,0,132119125,False,Rua dos Canindés,residential,True,56.768,0.002096910240902751,,,"LINESTRING (-45.8530963 -23.2118068, -45.8535937 -23.2120341)",,,,
1454017532,1454017533,0,132120139,False,Rua Curios,residential,False,194.558,0.00038745049731492005,0.9999544056595985,,"LINESTRING (-45.8530963 -23.2118068, -45.8522986 -23.2133955)",,,,
1454017532,1454017534,0,132119125,False,Rua dos Canindés,residential,False,52.204,0.0008081460208622433,0.9997986788614083,,"LINESTRING (-45.8530963 -23.2118068, -45.8530191 -23.2117696, -45.8526369 -23.2116016)",,,,
1454017533,1454017536,0,132119310,False,Rua dos Jaburus,residential,False,55.911,0.014919711730412372,0.9990442762894379,,"LINESTRING (-45.8522986 -23.2133955, -45.8518077 -23.2131735)",,,,
1454017533,1454017531,0,132119310,False,Rua dos Jaburus,residential,True,52.946,0.0060042890852771294,,,"LINESTRING (-45.8522986 -23.2133955, -45.8527623 -23.2136079)",,,,
1454017533,1454017532,0,132120139,False,Rua Curios,residential,True,194.558,0.0003368740500577795,,,"LINESTRING (-45.8522986 -23.2133955, -45.8530963 -23.2118068)",,,,
1454017534,3179135157,0,132119125,False,Rua dos Canindés,residential,False,28.307000000000002,0.0025574062752650915,0.9987598783172181,,"LINESTRING (-45.8526369 -23.2116016, -45.8524749 -23.2114934, -45.8524311 -23.2114355)",,,,
1454017534,1454017532,0,132119125,False,Rua dos Canindés,residential,True,52.204,0.001192673748774727,,,"LINESTRING (-45.8526369 -23.2116016, -45.8530191 -23.2117696, -45.8530963 -23.2118068)",,,,
1454017534,1454017536,0,132120140,False,Rua dos Jaçanãs,residential,False,194.245,0.004108378224203376,0.9989197547458233,,"LINESTRING (-45.8526369 -23.2116016, -45.8526106 -23.2116515, -45.8518077 -23.2131735)",,,,
1454017536,1454017537,0,132119310,False,Rua dos Jaburus,residential,False,54.108,0.017117122509230732,0.996132631493423,,"LINESTRING (-45.8518077 -23.2131735, -45.8513332 -23.2129576)",,,,
1454017536,1454017533,0,132119310,False,Rua dos Jaburus,residential,True,55.911,0.00644173786178009,,,"LINESTRING (-45.8518077 -23.2131735, -45.8522986 -23.2133955)",,,,
1454017536,1454017534,0,132120140,False,Rua dos Jaçanãs,residential,True,194.245,0.0036365723864555046,,,"LINESTRING (-45.8518077 -23.2131735, -45.8526106 -23.2116515, -45.8526369 -23.2116016)",,,,
1454017536,1454017582,0,"[132120148, 860880373]",False,"['Rua Vicência Urbano da Silva', 'Rua Sandro Bezerra da Silva']",residential,False,350.377,0.026577246294094643,0.989981893878965,,"LINESTRING (-45.8518077 -23.2131735, -45.851209 -23.214223, -45.8507539 -23.2150207, -45.85022 -23.2159663)",,,,
1454017537,1454017540,0,132119310,False,Rua dos Jaburus,residential,False,52.586,0.01976158495032712,0.9970937965321851,,"LINESTRING (-45.8513332 -23.2129576, -45.8508729 -23.2127462)",,,,
1454017537,1454017536,0,132119310,False,Rua dos Jaburus,residential,True,54.108,0.011842739466973607,,,"LINESTRING (-45.8513332 -23.2129576, -45.8518077 -23.2131735)",,,,
1454017537,3179135115,0,312091256,False,Rua Cuitelos,residential,True,157.383,0.00493243393664151,0.9988625507039495,,"LINESTRING (-45.8513332 -23.2129576, -45.8520066 -23.2116847)",,,,
1454017538,1454017540,0,132120142,False,Rua dos Socos,residential,False,125.855,0.0045544758919306835,0.9996974307625066,,"LINESTRING (-45.8513896 -23.2117188, -45.8508729 -23.2127462)",,,,
1454017538,1454012796,0,312091253,False,Avenida das Curruiras,residential,False,70.254,0.010713173066193061,,,"LINESTRING (-45.8513896 -23.2117188, -45.8507258 -23.2118831)",,,,
1454017538,1454006787,0,312091253,False,Avenida das Curruiras,residential,True,50.748,0.006532251880545477,,,"LINESTRING (-45.8513896 -23.2117188, -45.8518511 -23.2115503)",,,,
1454017540,1454017543,0,132119310,False,Rua dos Jaburus,residential,False,55.494,0.014401431892366832,0.9988852056843096,,"LINESTRING (-45.8508729 -23.2127462, -45.8503858 -23.2125256)",,,,
1454017540,1454017537,0,132119310,False,Rua dos Jaburus,residential,True,52.586,0.014153733150103761,,,"LINESTRING (-45.8508729 -23.2127462, -45.8513332 -23.2129576)",,,,
1454017540,1454017538,0,132120142,False,Rua dos Socos,residential,True,125.855,0.006303653828483069,,,"LINESTRING (-45.8508729 -23.2127462, -45.8513896 -23.2117188)",,,,
1454017543,1454006788,0,132119310,False,Rua dos Jaburus,residential,False,88.24,0.010192511547116503,,,"LINESTRING (-45.8503858 -23.2125256, -45.8496187 -23.2121613)",,,,
1454017543,1454017540,0,132119310,False,Rua dos Jaburus,residential,True,55.494,0.010547952564044729,,,"LINESTRING (-45.8503858 -23.2125256, -45.8508729 -23.2127462)",,,,
1454017543,1454012796,0,132120143,False,Rua dos Uiramirins,residential,True,79.444,0.009796162566433599,,,"LINESTRING (-45.8503858 -23.2125256, -45.8507258 -23.2118831)",,,,
1454017543,1454017553,0,132120145,False,Rua Três,residential,False,66.09899999999999,0.007895693730195835,0.9866769936601913,,"LINESTRING (-45.8503858 -23.2125256, -45.8502266 -23.2128021, -45.8501842 -23.2128619, -45.8501204 -23.2128983, -45.8500398 -23.2129163, -45.8499691 -23.2129178)",,,,
1454017553,1454017557,0,132120145,False,Rua Três,residential,False,48.067,0.003163472027427147,0.9896794224673195,,"LINESTRING (-45.8499691 -23.2129178, -45.8499186 -23.2129674, -45.8497379 -23.2132917)",,,,
1454017553,1454017557,1,"[132129657, 132129655]",False,"['Rua Quatro', 'Rua Um']",residential,True,334.73900000000003,0.003163472027427147,,,"LINESTRING (-45.8499691 -23.2129178, -45.8498901 -23.2128664, -45.8493503 -23.2126082, -45.8487395 -23.2123332, -45.8486687 -23.2123432, -45.8486234 -23.2123888, -45.8485135 -23.2126341, -45.8485175 -23.2126988, -45.8485443 -23.2127481, -45.8497379 -23.2132917)",,,,
1454017553,1454017543,0,132120145,False,Rua Três,residential,True,66.099,0.007869721053451769,,,"LINESTRING (-45.8499691 -23.2129178, -45.8500398 -23.2129163, -45.8501204 -23.2128983, -45.8501842 -23.2128619, -45.8502266 -23.2128021, -45.8503858 -23.2125256)",,,,
1454017557,1454017559,0,132120145,False,Rua Três,residential,False,52.026,0.00475299984416394,0.9924273681604551,,"LINESTRING (-45.8497379 -23.2132917, -45.8495151 -23.2137124)",,,,
1454017557,1454017553,0,132120145,False,Rua Três,residential,True,48.067,0.003153082956729521,,,"LINESTRING (-45.8497379 -23.2132917, -45.8499186 -23.2129674, -45.8499691 -23.2129178)",,,,
1454017557,1454017553,1,"[132129657, 132129655]",False,"['Rua Quatro', 'Rua Um']",residential,False,334.739,0.003153082956729521,,,"LINESTRING (-45.8497379 -23.2132917, -45.8485443 -23.2127481, -45.8485175 -23.2126988, -45.8485135 -23.2126341, -45.8486234 -23.2123888, -45.8486687 -23.2123432, -45.8487395 -23.2123332, -45.8493503 -23.2126082, -45.8498901 -23.2128664, -45.8499691 -23.2129178)",,,,
1454017559,1454017561,0,132120145,False,Rua Três,residential,False,46.971,0.001589527816736793,0.997451321944435,,"LINESTRING (-45.8495151 -23.2137124, -45.8493069 -23.214089)",,,,
1454017559,1454017557,0,132120145,False,Rua Três,residential,True,52.026,0.004737416238117501,,,"LINESTRING (-45.8495151 -23.2137124, -45.8497379 -23.2132917)",,,,
1454017559,1454017575,0,132120146,False,Rua Cinco,residential,False,123.616,0.001589527816736793,0.997451321944435,,"LINESTRING (-45.8495151 -23.2137124, -45.8484467 -23.2131911)",,,,
1454017561,1454017559,0,132120145,False,Rua Três,residential,True,46.971,0.00158433328138798,,,"LINESTRING (-45.8493069 -23.214089, -45.8495151 -23.2137124)",,,,
1454017561,1454017561,0,"[132129648, 132120145, 132129651]",False,"['Rua Sete', 'Rua Três', 'Rua Seis']",residential,False,278.23699999999997,0.0,1.0,,"LINESTRING (-45.8493069 -23.214089, -45.8492036 -23.2142872, -45.8491264 -23.2144352, -45.8490693 -23.2144612, -45.8489912 -23.214454, -45.8489081 -23.2144229, -45.8483807 -23.2141704, -45.8483411 -23.2141113, -45.8483271 -23.2140657, -45.8483508 -23.2138554, -45.8483665 -23.213801, -45.8484132 -23.2137481, -45.848493 -23.2137288, -45.8493069 -23.214089)",,,,
1454017561,1454017561,1,"[132129648, 132120145, 132129651]",False,"['Rua Sete', 'Rua Três', 'Rua Seis']",residential,True,278.237,0.0,,,"LINESTRING (-45.8493069 -23.214089, -45.848493 -23.2137288, -45.8484132 -23.2137481, -45.8483665 -23.213801, -45.8483508 -23.2138554, -45.8483271 -23.2140657, -45.8483411 -23.2141113, -45.8483807 -23.2141704, -45.8489081 -23.2144229, -45.8489912 -23.214454, -45.8490693 -23.2144612, -45.8491264 -23.2144352, -45.8492036 -23.2142872, -45.8493069 -23.214089)",,,,
1454017575,1454017559,0,132120146,False,Rua Cinco,residential,True,123.616,0.00158433328138798,,,"LINESTRING (-45.8484467 -23.2131911, -45.8495151 -23.2137124)",,,,
1454017582,1454017600,0,132120151,False,Rua Antônio Vieira Veiga,residential,False,62.012,0.008087362402112294,0.9979661505550839,,"LINESTRING (-45.85022 -23.2159663, -45.8496876 -23.2156987)",,,,
1454017582,1454021533,0,132120151,False,Rua Antônio Vieira Veiga,residential,True,18.766,0.01898507770999064,0.9959235103228798,,"LINESTRING (-45.85022 -23.2159663, -45.8503811 -23.2160473)",,,,
1454017582,1454017536,0,"[132120148, 860880373]",False,"['Rua Vicência Urbano da Silva', 'Rua Sandro Bezerra da Silva']",residential,True,350.377,0.022907044165320474,,,"LINESTRING (-45.85022 -23.2159663, -45.8507539 -23.2150207, -45.851209 -23.214223, -45.8518077 -23.2131735)",,,,
1454017584,1454021651,0,132120149,True,Avenida Domingos Maldonado Campoy,residential,False,11.68,0.010949550099216608,0.999802290345777,,"LINESTRING (-45.8512413 -23.2165405, -45.8512923 -23.2164465)",,,,
1454017584,7812391869,0,837069414,True,Rua Antônio Vieira Veiga,residential,False,33.015,0.005470386528721927,0.9997784284014757,,"LINESTRING (-45.8512413 -23.2165405, -45.851093 -23.2164459, -45.8509913 -23.2163541)",,,,
1454017585,1454021561,0,132120152,False,Rua Francisco Rebouças da Silva,residential,False,99.516,0.005424234355233356,0.9991466676348848,,"LINESTRING (-45.8510206 -23.2170402, -45.8501732 -23.2165992)",,,,
1454017585,1454017586,0,843814403,False,Avenida Domingos Maldonado Campoy,residential,False,58.965,0.013699541792870702,0.9990105664499438,,"LINESTRING (-45.8510206 -23.2170402, -45.8507534 -23.2175102)",,,,
1454017585,7812391872,0,843814403,False,Avenida Domingos Maldonado Campoy,residential,True,23.157,0.00969845674259474,0.9982779885657554,,"LINESTRING (-45.8510206 -23.2170402, -45.8511255 -23.2168556)",,,,
1454017586,1454021551,0,132120153,False,Rua Jayme Pinto da Cunha,residential,False,92.452,0.0026905089843179773,0.9998449325525943,,"LINESTRING (-45.8507534 -23.2175102, -45.8499569 -23.2171159)",,,,
1454017586,1454017587,0,843814403,False,Avenida Domingos Maldonado Campoy,residential,False,63.561,0.010956611289324302,0.9994094672358989,,"LINESTRING (-45.8507534 -23.2175102, -45.8504653 -23.2180168)",,,,
1454017586,1454017585,0,843814403,False,Avenida Domingos Maldonado Campoy,residential,True,58.965,0.006646992771084853,,,"LINESTRING (-45.8507534 -23.2175102, -45.8510206 -23.2170402)",,,,
1454017587,1454021553,0,132120154,False,Rua Alexandre Porfírio da Silva,residential,False,93.121,0.0046728637253834904,0.9996425005335088,,"LINESTRING (-45.8504653 -23.2180168, -45.849665 -23.2176163)",,,,
1454017587,1454021602,0,843814403,False,Avenida Domingos Maldonado Campoy,residential,False,14.971,0.009250519613095507,0.9988590404679787,,"LINESTRING (-45.8504653 -23.2180168, -45.8503974 -23.2181361)",,,,
1454017587,1454017586,0,843814403,False,Avenida Domingos Maldonado Campoy,residential,True,63.561,0.0035939867431061855,,,"LINESTRING (-45.8504653 -23.2180168, -45.8507534 -23.2175102)",,,,
1454017590,1454017591,0,132120150,False,Rua Maria Luiza Rocha,residential,False,68.013,0.00158433328138798,0.9971297506298477,,"LINESTRING (-45.8489594 -23.2146357, -45.8486543 -23.2151793)",,,,
1454017591,1454017592,0,132120150,False,Rua Maria Luiza Rocha,residential,False,61.008,0.0029508052766584795,0.9990377150579881,,"LINESTRING (-45.8486543 -23.2151793, -45.8483879 -23.2156703)",,,,
1454017591,1454017590,0,132120150,False,Rua Maria Luiza Rocha,residential,True,68.013,0.001589527816736793,,,"LINESTRING (-45.8486543 -23.2151793, -45.8489594 -23.2146357)",,,,
1454017591,1454017601,0,132120151,False,Rua Antônio Vieira Veiga,residential,True,58.238,0.0034437914171434503,0.9995905026328799,,"LINESTRING (-45.8486543 -23.2151793, -45.8491543 -23.2154306)",,,,
1454017592,1454017591,0,132120150,False,Rua Maria Luiza Rocha,residential,True,61.008,0.004035798387715171,,,"LINESTRING (-45.8483879 -23.2156703, -45.8486543 -23.2151793)",,,,
1454017592,1454021529,0,132120152,False,Rua Francisco Rebouças da Silva,residential,True,105.731,0.005874568522305204,0.999511833706784,,"LINESTRING (-45.8483879 -23.2156703, -45.8492883 -23.2161387)",,,,
1454017592,1454017594,0,"[132129632, 132120150]",False,"['Rua Maria Luiza Rocha', 'Rua José Pinto da Cunha']",residential,False,76.217,0.007791166960755564,0.9983180484688614,,"LINESTRING (-45.8483879 -23.2156703, -45.8483374 -23.2157664, -45.8483214 -23.2158093, -45.8483151 -23.2158605, -45.8483853 -23.216338)",,,,
1454017594,1454021582,0,132120153,False,Rua Jayme Pinto da Cunha,residential,True,96.174,0.007695381788653771,0.9993994871205805,,"LINESTRING (-45.8483853 -23.216338, -45.8492139 -23.2167481)",,,,
1454017594,1454017595,0,132129632,False,Rua José Pinto da Cunha,residential,False,76.649,0.014345906222397956,0.996839100414805,,"LINESTRING (-45.8483853 -23.216338, -45.8483821 -23.2163875, -45.8484751 -23.2170215)",,,,
1454017594,1454017592,0,"[132129632, 132120150]",False,"['Rua Maria Luiza Rocha', 'Rua José Pinto da Cunha']",residential,True,76.21700000000001,0.009947401473469166,,,"LINESTRING (-45.8483853 -23.216338, -45.8483151 -23.2158605, -45.8483214 -23.2158093, -45.8483374 -23.2157664, -45.8483879 -23.2156703)",,,,
1454017595,1454021563,0,132120154,False,Rua Alexandre Porfírio da Silva,residential,True,64.99,0.005028787534342546,0.9993883446561385,,"LINESTRING (-45.8484751 -23.2170215, -45.8490372 -23.2172949)",,,,
