osmid,y,x,street_count,dc,cc,nbc,com,ref,highway,geometry
1453990686,-23.207151,-45.8568478,3,0.007326007326007326,0.044334583752973396,0.0038774123935280884,24.244705143289476,,,POINT (-45.8568478 -23.207151)
1453990687,-23.2087069,-45.8560003,3,0.007326007326007326,0.043434117376039756,0.005395025552107535,21.834518848825944,,,POINT (-45.8560003 -23.2087069)
1453990688,-23.2069008,-45.856314,3,0.007326007326007326,0.04287862766158978,0.002106741120880716,24.519212347901536,,,POINT (-45.856314 -23.2069008)
1453990689,-23.2084417,-45.8554694,3,0.007326007326007326,0.042035770931271116,0.004004304245107247,22.101944035559086,,,POINT (-45.8554694 -23.2084417)
1453990690,-23.2050771,-45.8538011,3,0.007326007326007326,0.04097774696977141,0.017448214320030218,31.506506034283827,,,POINT (-45.8538011 -23.2050771)
1453990692,-23.206372,-45.8551915,3,0.007326007326007326,0.04072675088734384,0.0005712290370887675,27.08009373884179,,,POINT (-45.8551915 -23.206372)
1453990693,-23.2078389,-45.854415,3,0.007326007326007326,0.03997571445659153,0.00130061064125256,23.16345837878221,,,POINT (-45.854415 -23.2078389)
1453990694,-23.2058613,-45.8540883,3,0.007326007326007326,0.039285006516027815,0.00276916853538723,24.586649566736217,,,POINT (-45.8540883 -23.2058613)
1453990695,-23.2071701,-45.8533629,3,0.007326007326007326,0.037838425529114636,0.00107096763099964,22.203633345805464,,,POINT (-45.8533629 -23.2071701)
1453990699,-23.2056103,-45.8535393,3,0.007326007326007326,0.037970981679590954,0.001053646320549179,24.85742188680112,,,POINT (-45.8535393 -23.2056103)
1453990700,-23.2068494,-45.8528467,3,0.007326007326007326,0.036617887645284904,0.00020574741304297002,22.48529809609826,,,POINT (-45.8528467 -23.2068494)
1454006732,-23.209641,-45.8569025,3,0.003663003663003663,0.049430831276273894,0.07548954579581897,23.792243689441694,,,POINT (-45.8569025 -23.209641)
