osmid,y,x,street_count,dc,cc,bc,vul,eff,highway,ref,geometry
25872274,-23.5394006,-46.6271577,4,0.0029784065524944155,0.04369438946290634,0.06404264453368608,0.0005451156623164884,0.07609631930206648,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0022338049143708115,0.03387970642748697,0.003927859732914642,-0.0001947919331690659,0.07609631930206648,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0022338049143708115,0.0351243629251696,0.0039178725276342976,-0.0002461325475257613,0.07609631930206648,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.0022338049143708115,0.03272816657932324,0.0036056100152263627,-0.00010307392207388385,0.07609631930206648,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.0014892032762472078,0.033888203023966126,0.0035956228099460166,-0.0002245985137376967,0.07609631930206648,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.0022338049143708115,0.03513349536100165,0.004295282024308062,0.0008587851661853579,0.07609631930206648,,,POINT (-46.6252162 -23.5326836)
25928388,-23.534495,-46.6330324,3,0.0022338049143708115,0.04185524304519109,0.011564968525443937,6.348209025379153e-05,0.07609631930206648,,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,3,0.0022338049143708115,0.03743369680870082,0.0051524741755286495,0.00011169334034112918,0.07609631930206648,,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,3,0.0022338049143708115,0.043760423947359656,0.028935208792062458,0.0013396906050108333,0.07609631930206648,,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,3,0.0022338049143708115,0.04585077446543026,0.028925221586782117,0.0013409950488623738,0.07609631930206648,,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,4,0.0029784065524944155,0.04452463725273018,0.11266371596530048,0.01416364202450105,0.07609631930206648,,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,3,0.0022338049143708115,0.037856683016998356,0.06335807740099371,0.018067406176351587,0.07609631930206648,,,POINT (-46.6377089 -23.5468886)
25928939,-23.5495812,-46.6385465,3,0.0022338049143708115,0.001410824156444723,0.0017798381141093198,0.015259275124844042,0.07609631930206648,,,POINT (-46.6385465 -23.5495812)
25928961,-23.5481572,-46.6387749,3,0.0022338049143708115,0.04232575581808625,0.052281593311205396,0.0018590499053168104,0.07609631930206648,,,POINT (-46.6387749 -23.5481572)
25928964,-23.5493388,-46.6387877,3,0.0022338049143708115,0.04055036317298764,0.024968223468807803,0.0011103039104959447,0.07609631930206648,,,POINT (-46.6387877 -23.5493388)
25929039,-23.5548213,-46.6371573,3,0.0022338049143708115,0.046308497427375916,0.001756783657803792,0.001507761093463275,0.07609631930206648,,,POINT (-46.6371573 -23.5548213)
25929410,-23.5579874,-46.6385024,3,0.0022338049143708115,0.048228536040506934,0.002043687364964662,0.00225047988519446,0.07609631930206648,,,POINT (-46.6385024 -23.5579874)
25929413,-23.5588307,-46.6388251,3,0.0022338049143708115,0.045985647678492,0.001331266721633285,0.0020951072837277654,0.07609631930206648,,,POINT (-46.6388251 -23.5588307)
25929414,-23.5590528,-46.6385968,3,0.0022338049143708115,0.0016753536857781086,0.001896593401268523,0.0026881923137314786,0.07609631930206648,,,POINT (-46.6385968 -23.5590528)
25929503,-23.5641192,-46.6402678,1,0.0007446016381236039,0.0,0.0,9.090508832180945e-05,0.07609631930206648,,,POINT (-46.6402678 -23.5641192)
60624525,-23.5480122,-46.6490136,4,0.0022338049143708115,0.034783798356006985,0.014539245791408806,0.0006824722734617803,0.07609631930206648,traffic_signals,,POINT (-46.6490136 -23.5480122)
60641012,-23.5522917,-46.6376347,3,0.0022338049143708115,0.041850921983587606,0.018323981016950455,0.0009371509241769155,0.07609631930206648,,,POINT (-46.6376347 -23.5522917)
60641027,-23.5520563,-46.6359282,3,0.0022338049143708115,0.04776692623413481,0.06527200937748831,0.0011889258534577962,0.07609631930206648,,,POINT (-46.6359282 -23.5520563)
60641028,-23.5518993,-46.635442,5,0.0037230081906180195,0.04652966835983748,0.07615038728306343,0.0013672232576877295,0.07609631930206648,traffic_signals,,POINT (-46.635442 -23.5518993)
60641030,-23.5517667,-46.634943,4,0.0029784065524944155,0.04683789493245031,0.03512342750274074,0.0006763224200088065,0.07609631930206648,traffic_signals,,POINT (-46.634943 -23.5517667)
60641031,-23.5519876,-46.6344161,3,0.0029784065524944155,0.04639299389338034,0.03133996414807647,0.0007149195305409335,0.07609631930206648,crossing,,POINT (-46.6344161 -23.5519876)
60641034,-23.5520574,-46.6342543,3,0.0022338049143708115,0.045874988378765455,0.023338130629975938,0.0009462152025557855,0.07609631930206648,traffic_signals,,POINT (-46.6342543 -23.5520574)
60641038,-23.5522027,-46.633903,3,0.0029784065524944155,0.0445050846051772,0.031563112143801586,0.0005642117760584671,0.07609631930206648,traffic_signals,,POINT (-46.633903 -23.5522027)
60641043,-23.5525309,-46.6329267,4,0.0029784065524944155,0.041386623853022705,0.033063367940398665,0.002389830380492553,0.07609631930206648,traffic_signals,,POINT (-46.6329267 -23.5525309)
60641048,-23.5517762,-46.6325558,3,0.0029784065524944155,0.04310892708238178,0.05344383371747419,0.0031512346311864856,0.07609631930206648,,,POINT (-46.6325558 -23.5517762)
60641052,-23.5504696,-46.6319095,3,0.0022338049143708115,0.04125325447493461,0.0499539672816073,0.003237396094300938,0.07609631930206648,,,POINT (-46.6319095 -23.5504696)
60641086,-23.5511669,-46.6354804,3,0.0022338049143708115,0.04465214943167397,0.03196647762177932,0.0006028315180869163,0.07609631930206648,,,POINT (-46.6354804 -23.5511669)
60641088,-23.5514227,-46.6353811,3,0.0022338049143708115,0.04683969888773195,0.03195649041649898,0.00045464967677491807,0.07609631930206648,traffic_signals,,POINT (-46.6353811 -23.5514227)
60641089,-23.5451434,-46.6336403,3,0.0022338049143708115,0.03896654732204653,0.03537499185644263,0.0027208836624394816,0.07609631930206648,traffic_signals,,POINT (-46.6336403 -23.5451434)
60641100,-23.5486338,-46.6322968,3,0.0029784065524944155,0.044286294815231504,0.045820205385394906,0.002188442278018868,0.07609631930206648,,,POINT (-46.6322968 -23.5486338)
60641101,-23.549387,-46.6320901,4,0.0029784065524944155,0.04641424097095917,0.05631646463022445,0.002274809796817325,0.07609631930206648,traffic_signals,,POINT (-46.6320901 -23.549387)
60641102,-23.5494719,-46.6328143,3,0.0029784065524944155,0.044286294815231504,0.011235312435575196,0.001535658593852318,0.07609631930206648,,,POINT (-46.6328143 -23.5494719)
60641149,-23.5546563,-46.6356661,3,0.0022338049143708115,0.04073099142344002,0.0036232342573676224,0.0002805346446186861,0.07609631930206648,traffic_signals,,POINT (-46.6356661 -23.5546563)
60641181,-23.5554251,-46.6360307,3,0.0022338049143708115,0.04166452916924431,0.004536573986577129,0.0004688551294182317,0.07609631930206648,traffic_signals,,POINT (-46.6360307 -23.5554251)
60641188,-23.5593063,-46.6376933,4,0.0037230081906180195,0.04146706021280252,0.01923097636417667,0.001530752605527174,0.07609631930206648,traffic_signals,,POINT (-46.6376933 -23.5593063)
60641197,-23.5582121,-46.6391686,4,0.0037230081906180195,0.043193136167107266,0.022052378369110694,0.001773374484487078,0.07609631930206648,,,POINT (-46.6391686 -23.5582121)
60641199,-23.5593312,-46.6401017,3,0.0022338049143708115,0.03852830482880001,0.0018836054106979242,0.00041565062370763366,0.07609631930206648,,,POINT (-46.6401017 -23.5593312)
60641200,-23.5588189,-46.6408305,4,0.0029784065524944155,0.04015008061806115,0.002583264625059968,0.0016001539209432095,0.07609631930206648,,,POINT (-46.6408305 -23.5588189)
60641201,-23.5577068,-46.6398548,3,0.0022338049143708115,0.04132193747820571,0.016597954670004945,0.00021539914472215696,0.07609631930206648,,,POINT (-46.6398548 -23.5577068)
60641204,-23.5597368,-46.6395684,3,0.0014892032762472078,0.0455510148224546,0.0,0.0003984431840025663,0.07609631930206648,,,POINT (-46.6395684 -23.5597368)
60641211,-23.550842,-46.634488,3,0.0022338049143708115,0.04453278926072255,0.022417733780530757,0.00025481725205921027,0.07609631930206648,traffic_signals,,POINT (-46.634488 -23.550842)
60641252,-23.5495688,-46.636659,3,0.0022338049143708115,0.04326843640093472,0.026292573115095176,0.0004107841108968537,0.07609631930206648,traffic_signals,,POINT (-46.636659 -23.5495688)
60641257,-23.5494279,-46.6374572,3,0.0022338049143708115,0.045317705392795955,0.02628258590981483,0.00031914110957471405,0.07609631930206648,,,POINT (-46.6374572 -23.5494279)
60641282,-23.5501329,-46.6365356,3,0.0022338049143708115,0.04637353448698083,0.031087098530448467,0.0003538254348820467,0.07609631930206648,,,POINT (-46.6365356 -23.5501329)
60641305,-23.552893,-46.6355562,3,0.0022338049143708115,0.0415861695363518,0.01127925899325415,0.0002496541749250225,0.07609631930206648,,,POINT (-46.6355562 -23.552893)
60641326,-23.5554524,-46.6359047,4,0.0037230081906180195,0.03959839612923523,0.02733191927997352,0.0011376013259921185,0.07609631930206648,traffic_signals,,POINT (-46.6359047 -23.5554524)
60641336,-23.5567191,-46.6362791,3,0.0022338049143708115,0.040833560820638354,0.019186207934039804,0.0002772916743184737,0.07609631930206648,traffic_signals,A-230,POINT (-46.6362791 -23.5567191)
60641341,-23.5572532,-46.6364403,4,0.0029784065524944155,0.0378354833687295,0.006318430468397512,0.0005123990761165191,0.07609631930206648,traffic_signals,,POINT (-46.6364403 -23.5572532)
60641359,-23.5529895,-46.6331555,3,0.0022338049143708115,0.03783077555980565,0.018497223175887704,0.0005929383868153493,0.07609631930206648,,,POINT (-46.6331555 -23.5529895)
60641364,-23.5524714,-46.6332336,3,0.0022338049143708115,0.042522585381855674,0.02106074946857544,0.00018873559365118503,0.07609631930206648,,,POINT (-46.6332336 -23.5524714)
60641382,-23.5555339,-46.6342403,4,0.0029784065524944155,0.040584193483316836,0.02204939263156393,0.000810860003031769,0.07609631930206648,traffic_signals,,POINT (-46.6342403 -23.5555339)
60641387,-23.555491,-46.6352632,4,0.004467609828741623,0.03924317334369384,0.01783592925190407,0.0020030043823229923,0.07609631930206648,traffic_signals,,POINT (-46.6352632 -23.555491)
60641411,-23.5554703,-46.6331061,4,0.004467609828741623,0.0410167265403397,0.025434067230147156,0.000584246241190694,0.07609631930206648,traffic_signals,,POINT (-46.6331061 -23.5554703)
60641414,-23.5534514,-46.6332639,3,0.004467609828741623,0.03906041245932462,0.023256341108325782,0.0006940208285056022,0.07609631930206648,traffic_signals,,POINT (-46.6332639 -23.5534514)
60641427,-23.5571857,-46.6351386,4,0.0029784065524944155,0.038492939859500926,0.011888457422157208,0.0005486841419828994,0.07609631930206648,traffic_signals,,POINT (-46.6351386 -23.5571857)
60641430,-23.5577713,-46.635098,3,0.0022338049143708115,0.03723427658811684,0.0026816267876054608,1.4083867246768127e-05,0.07609631930206648,,,POINT (-46.635098 -23.5577713)
60641438,-23.5571091,-46.6341192,4,0.0029784065524944155,0.03967720276405573,0.012873897188042882,0.0004321126914447609,0.07609631930206648,traffic_signals,,POINT (-46.6341192 -23.5571091)
60641444,-23.5570412,-46.6330029,4,0.004467609828741623,0.03962678207628127,0.016801408809736084,0.0005617423870184358,0.07609631930206648,traffic_signals,,POINT (-46.6330029 -23.5570412)
60641488,-23.5459273,-46.6387668,4,0.0037230081906180195,0.05056319399305972,0.07425980589774714,0.00643613662141404,0.07609631930206648,traffic_signals,,POINT (-46.6387668 -23.5459273)
60641511,-23.5450802,-46.6380773,3,0.0029784065524944155,0.04802535015286784,0.06594500832258667,0.0015541748536820842,0.07609631930206648,,,POINT (-46.6380773 -23.5450802)
60641571,-23.5446995,-46.6386448,3,0.0022338049143708115,0.04572321008801685,0.06524590395296243,0.00028661201937027876,0.07609631930206648,,,POINT (-46.6386448 -23.5446995)
60641664,-23.547423,-46.6397608,3,0.0022338049143708115,0.04190283368091073,0.026649549611472093,0.0018015047058918506,0.07609631930206648,traffic_signals,,POINT (-46.6397608 -23.547423)
60685349,-23.5505721,-46.6343559,3,0.0029784065524944155,0.046710168302391775,0.03884895149175379,0.0005321142030092175,0.07609631930206648,,,POINT (-46.6343559 -23.5505721)
60685350,-23.5511695,-46.6340198,3,0.004467609828741623,0.046272960273992546,0.04202025705094074,0.0008197711859331617,0.07609631930206648,,,POINT (-46.6340198 -23.5511695)
60685352,-23.5525158,-46.630443,3,0.0022338049143708115,0.04363011917633179,0.019700324644877053,0.0012941970742050815,0.07609631930206648,traffic_signals,,POINT (-46.630443 -23.5525158)
60685357,-23.5537481,-46.6319924,3,0.0037230081906180195,0.03793106923838414,0.012368477423658906,0.0006231938204305873,0.07609631930206648,,,POINT (-46.6319924 -23.5537481)
60685358,-23.5539581,-46.6311399,3,0.0029784065524944155,0.03657251802607501,0.009338838596034713,0.0005641580378003579,0.07609631930206648,,,POINT (-46.6311399 -23.5539581)
60685360,-23.5534267,-46.6309942,3,0.004467609828741623,0.03522814268933064,0.002135597395780739,0.0010056935585601712,0.07609631930206648,,,POINT (-46.6309942 -23.5534267)
60685363,-23.5533244,-46.6313901,1,0.0014892032762472078,0.03397150596164899,0.0,-0.0002907020484253599,0.07609631930206648,,,POINT (-46.6313901 -23.5533244)
60685365,-23.5553904,-46.6319876,4,0.004467609828741623,0.040360611373990184,0.017579826633512596,0.0003502259399643227,0.07609631930206648,,,POINT (-46.6319876 -23.5553904)
60685366,-23.5553236,-46.6310913,4,0.004467609828741623,0.0382580200679839,0.0066270071360022215,0.0011883459099235648,0.07609631930206648,,,POINT (-46.6310913 -23.5553236)
60685367,-23.5560866,-46.6319979,3,0.0029784065524944155,0.03983837068565769,0.010694101882247967,0.00025379793120182875,0.07609631930206648,,,POINT (-46.6319979 -23.5560866)
60685368,-23.5559736,-46.6330693,3,0.0037230081906180195,0.04060451877803987,0.011793408047612365,0.00025411452277595,0.07609631930206648,traffic_signals,,POINT (-46.6330693 -23.5559736)
60685370,-23.5569787,-46.6319891,4,0.0037230081906180195,0.038804911994928915,0.010553635755805339,0.0016970458358567914,0.07609631930206648,,,POINT (-46.6319891 -23.5569787)
60685373,-23.5561013,-46.630753,3,0.0029784065524944155,0.037471759110185555,0.009736060485097064,0.0010169943092570093,0.07609631930206648,,,POINT (-46.630753 -23.5561013)
60685374,-23.5553045,-46.6308289,3,0.0029784065524944155,0.037872008654741905,0.005675631448562005,4.559029689492875e-05,0.07609631930206648,,,POINT (-46.6308289 -23.5553045)
60685376,-23.5541514,-46.6303592,3,0.0029784065524944155,0.035226101897841276,0.009378787417156087,0.0010258873138459744,0.07609631930206648,,,POINT (-46.6303592 -23.5541514)
60685377,-23.5536287,-46.6302011,3,0.004467609828741623,0.033975302190838726,0.002145584601061085,0.0010672457036428513,0.07609631930206648,,,POINT (-46.6302011 -23.5536287)
60685384,-23.5492637,-46.6310381,3,0.0022338049143708115,0.04581967982522313,0.05047993341804609,0.0010891178738404465,0.07609631930206648,,,POINT (-46.6310381 -23.5492637)
60685387,-23.5483839,-46.6331697,3,0.0029784065524944155,0.04060858628025485,0.03607409622606688,0.003510112906868656,0.07609631930206648,,,POINT (-46.6331697 -23.5483839)
60685391,-23.5497736,-46.6307917,3,0.0022338049143708115,0.04812417165609086,0.05046994621276574,0.0006541184413523848,0.07609631930206648,traffic_signals,,POINT (-46.6307917 -23.5497736)
60685397,-23.5482349,-46.638363,3,0.0022338049143708115,0.04016334022196407,0.03950814718949459,0.0012995404772716654,0.07609631930206648,,,POINT (-46.638363 -23.5482349)
60685402,-23.54701,-46.6379608,3,0.0022338049143708115,0.037082142393007445,0.006459796763986897,0.0007404979676860229,0.07609631930206648,,,POINT (-46.6379608 -23.54701)
60685404,-23.5470445,-46.6381737,3,0.0022338049143708115,0.04071462811921902,0.007561836367798676,0.0002823460374901759,0.07609631930206648,,,POINT (-46.6381737 -23.5470445)
60685409,-23.549039,-46.640862,3,0.0022338049143708115,0.045917363000330016,0.0055987051099285106,0.0008587842742160645,0.07609631930206648,,,POINT (-46.640862 -23.549039)
60685428,-23.5474587,-46.6380116,3,0.0022338049143708115,0.03935365310555843,0.06140246679581135,0.00715068026820051,0.07609631930206648,,,POINT (-46.6380116 -23.5474587)
60685429,-23.5488779,-46.6377087,3,0.0022338049143708115,0.044882858795433724,0.0009713085558696684,8.433061316913492e-05,0.07609631930206648,,,POINT (-46.6377087 -23.5488779)
60685431,-23.5477248,-46.6369703,3,0.0022338049143708115,0.04952137559740501,0.024465398056349005,0.0016675091161142631,0.07609631930206648,,,POINT (-46.6369703 -23.5477248)
60685446,-23.5491038,-46.6379772,3,0.0022338049143708115,0.04431372766072993,0.002758534793494454,8.081780057229534e-05,0.07609631930206648,,,POINT (-46.6379772 -23.5491038)
60685465,-23.5485877,-46.6386352,3,0.0022338049143708115,0.0419216112347836,0.04126541181127828,0.0010849061846506733,0.07609631930206648,,,POINT (-46.6386352 -23.5485877)
60685472,-23.548471,-46.6390938,3,0.0022338049143708115,0.04053009204562662,0.02661426547277335,0.0015618194088700755,0.07609631930206648,,,POINT (-46.6390938 -23.548471)
60685476,-23.5484984,-46.6403711,4,0.0037230081906180195,0.04718682116637847,0.028064475582224486,0.001465801469789581,0.07609631930206648,traffic_signals,,POINT (-46.6403711 -23.5484984)
60685613,-23.5448939,-46.6387906,3,0.0022338049143708115,0.043631684494710735,0.017592220116409756,0.0019627829891785504,0.07609631930206648,,,POINT (-46.6387906 -23.5448939)
60685619,-23.5423589,-46.6402358,4,0.0029784065524944155,0.04475238056747276,0.03757641371026743,0.004135254411944994,0.07609631930206648,traffic_signals,,POINT (-46.6402358 -23.5423589)
60685620,-23.5422929,-46.6403522,4,0.0029784065524944155,0.043806135794289755,0.027462269444558776,0.003487955347481309,0.07609631930206648,traffic_signals,,POINT (-46.6403522 -23.5422929)
60685622,-23.5427306,-46.6383847,3,0.0022338049143708115,0.044740855784014134,0.02863375155983052,8.757175523622689e-05,0.07609631930206648,,,POINT (-46.6383847 -23.5427306)
60685624,-23.5424634,-46.6379555,4,0.0029784065524944155,0.0419216112347836,0.01575509482328786,0.00023615443566309057,0.07609631930206648,traffic_signals,,POINT (-46.6379555 -23.5424634)
60685633,-23.5417084,-46.6367287,5,0.0037230081906180195,0.042491385413545024,0.02335989764503065,0.0015062325274475975,0.07609631930206648,traffic_signals,,POINT (-46.6367287 -23.5417084)
60685635,-23.5408823,-46.636466,3,0.0022338049143708115,0.04348969896728194,0.007393062792003156,0.0005745133210696784,0.07609631930206648,traffic_signals,,POINT (-46.636466 -23.5408823)
60685636,-23.5399767,-46.6362899,4,0.0029784065524944155,0.04159328095766176,0.0074030499972835,0.0003998458377576777,0.07609631930206648,,,POINT (-46.6362899 -23.5399767)
60685647,-23.5404993,-46.6376895,4,0.0029784065524944155,0.039069196283766136,0.017103006042647223,0.0005950969303743759,0.07609631930206648,traffic_signals,,POINT (-46.6376895 -23.5404993)
60685648,-23.5403957,-46.6377642,4,0.0029784065524944155,0.03981098408802777,0.022459537522985275,0.0005090879159968315,0.07609631930206648,traffic_signals,,POINT (-46.6377642 -23.5403957)
60685649,-23.5396931,-46.6382755,4,0.0029784065524944155,0.04058825691422996,0.02222001425958224,0.0004140902929991122,0.07609631930206648,traffic_signals,,POINT (-46.6382755 -23.5396931)
60685651,-23.5398622,-46.6367038,4,0.0029784065524944155,0.03912827585731064,0.00423131056964714,9.96325509675017e-05,0.07609631930206648,traffic_signals,,POINT (-46.6367038 -23.5398622)
60685686,-23.5395181,-46.6363332,3,0.0022338049143708115,0.038832171336645765,0.003939813139212497,4.5410333931653685e-05,0.07609631930206648,,,POINT (-46.6363332 -23.5395181)
60685693,-23.541116,-46.6388756,4,0.0029784065524944155,0.04185668359735234,0.016702850946997496,0.00018302239233929823,0.07609631930206648,traffic_signals,,POINT (-46.6388756 -23.541116)
60685696,-23.5412184,-46.639009,4,0.0029784065524944155,0.04107074877312729,0.04071107509208201,0.00048488899106275367,0.07609631930206648,traffic_signals,,POINT (-46.639009 -23.5412184)
60685710,-23.5416285,-46.6393206,3,0.0022338049143708115,0.0392913524787113,0.017100864758759455,0.00021682762099406547,0.07609631930206648,,,POINT (-46.6393206 -23.5416285)
60685713,-23.5413203,-46.6389315,4,0.0029784065524944155,0.04097664819977331,0.03823960627318696,0.0005333695076321876,0.07609631930206648,traffic_signals,,POINT (-46.6389315 -23.5413203)
60685715,-23.5412172,-46.6387981,4,0.0029784065524944155,0.04185236223831896,0.013853707846156051,0.00018295801083628463,0.07609631930206648,traffic_signals,,POINT (-46.6387981 -23.5412172)
60685718,-23.5405006,-46.6393453,4,0.0029784065524944155,0.04181207254077811,0.016006022624871264,0.00012540452215769785,0.07609631930206648,traffic_signals,,POINT (-46.6393453 -23.5405006)
60685721,-23.5397563,-46.6399082,4,0.0029784065524944155,0.04066833674160889,0.02373600125146932,0.00021281902581291414,0.07609631930206648,traffic_signals,,POINT (-46.6399082 -23.5397563)
60685725,-23.5398447,-46.6400458,4,0.0029784065524944155,0.040882977843852225,0.037946949185735025,0.0005032508592504921,0.07609631930206648,traffic_signals,,POINT (-46.6400458 -23.5398447)
60685726,-23.5406004,-46.6394753,4,0.0029784065524944155,0.041270053682675174,0.03281923965094242,0.00039888186139453965,0.07609631930206648,traffic_signals,,POINT (-46.6394753 -23.5406004)
60685733,-23.5415245,-46.6393921,3,0.0022338049143708115,0.039384239836817006,0.007193047700887413,0.00026747985025664525,0.07609631930206648,,,POINT (-46.6393921 -23.5415245)
60685734,-23.5409256,-46.6398991,3,0.0022338049143708115,0.03958421840058172,0.0010063899830252113,6.389878606874436e-05,0.07609631930206648,,,POINT (-46.6398991 -23.5409256)
60685757,-23.5455523,-46.6440881,3,0.0022338049143708115,0.04445302806934251,0.008898552329196065,6.8719609062987e-05,0.07609631930206648,traffic_signals,,POINT (-46.6440881 -23.5455523)
60685760,-23.5445891,-46.6430751,3,0.0029784065524944155,0.04192883785282097,0.035494517146091024,0.000979710149752495,0.07609631930206648,,,POINT (-46.6430751 -23.5445891)
60685761,-23.5442827,-46.6426976,3,0.0022338049143708115,0.04385510590750684,0.03404859175939198,0.0010989831270280124,0.07609631930206648,traffic_signals,,POINT (-46.6426976 -23.5442827)
60685763,-23.5430648,-46.641106,3,0.0022338049143708115,0.045900960253673226,0.03403694001989825,0.00318789418371082,0.07609631930206648,traffic_signals,,POINT (-46.641106 -23.5430648)
60685770,-23.5460547,-46.6448862,4,0.0037230081906180195,0.044418932098362694,0.008495553314287727,6.626395019205005e-05,0.07609631930206648,traffic_signals,,POINT (-46.6448862 -23.5460547)
60685771,-23.5461913,-46.645043,4,0.0029784065524944155,0.04355667568930455,0.0047498971779004985,5.174758283993533e-05,0.07609631930206648,,,POINT (-46.645043 -23.5461913)
60685775,-23.5472599,-46.647292,4,0.0029784065524944155,0.039236842778547255,0.006822761713934747,0.0008210453985921008,0.07609631930206648,traffic_signals,,POINT (-46.647292 -23.5472599)
60685779,-23.5476337,-46.6478672,3,0.0022338049143708115,0.03356922661811505,0.01281051999842261,0.001277833955176795,0.07609631930206648,,,POINT (-46.6478672 -23.5476337)
60685783,-23.5473332,-46.64594,4,0.0029784065524944155,0.03938041389550781,0.018115947522346725,0.0022141908105605297,0.07609631930206648,traffic_signals,,POINT (-46.64594 -23.5473332)
60685788,-23.5474811,-46.6453105,4,0.0029784065524944155,0.04288092598713276,0.01863216250720667,0.0011480805220226815,0.07609631930206648,traffic_signals,,POINT (-46.6453105 -23.5474811)
60685794,-23.5478539,-46.6427241,5,0.004467609828741623,0.04682346829095877,0.028571826685623,0.0014154563055538733,0.07609631930206648,traffic_signals,,POINT (-46.6427241 -23.5478539)
60685799,-23.5437597,-46.6444236,3,0.0022338049143708115,0.03800931184901463,0.028586194547811455,0.0006784403616959686,0.07609631930206648,,,POINT (-46.6444236 -23.5437597)
60685800,-23.5432661,-46.6438562,3,0.0022338049143708115,0.039577777334062494,0.028576207342531117,0.0004025762508850355,0.07609631930206648,traffic_signals,,POINT (-46.6438562 -23.5432661)
60685801,-23.5426524,-46.6430822,3,0.0022338049143708115,0.03954174606324204,0.015895631166877394,0.00015658558376395384,0.07609631930206648,traffic_signals,,POINT (-46.6430822 -23.5426524)
60685803,-23.5438673,-46.6455211,4,0.0029784065524944155,0.040264400143062914,0.04385106599633873,0.0009088075711851475,0.07609631930206648,traffic_signals,,POINT (-46.6455211 -23.5438673)
60685804,-23.5438391,-46.6465778,4,0.0029784065524944155,0.04292936361753229,0.030943914565155068,0.00035651025166966887,0.07609631930206648,traffic_signals,,POINT (-46.6465778 -23.5438391)
60685805,-23.5438136,-46.6476847,4,0.0029784065524944155,0.04296424581082005,0.03158031495341719,0.0002782005328331823,0.07609631930206648,traffic_signals,,POINT (-46.6476847 -23.5438136)
60685806,-23.5447717,-46.6445432,3,0.0037230081906180195,0.04264934041455627,0.007311927373936242,4.145917133660186e-05,0.07609631930206648,traffic_signals,,POINT (-46.6445432 -23.5447717)
60685807,-23.5454935,-46.6447443,4,0.004467609828741623,0.04421705722516987,0.014185950571977104,0.0003358950049859254,0.07609631930206648,traffic_signals,,POINT (-46.6447443 -23.5454935)
60685808,-23.5454704,-46.64557,4,0.0037230081906180195,0.04347881527013951,0.010909452210693511,0.0005367314372089886,0.07609631930206648,traffic_signals,,POINT (-46.64557 -23.5454704)
60685809,-23.5454408,-46.6466293,4,0.0029784065524944155,0.04189417279000559,0.014303268281807578,0.0008434942977782789,0.07609631930206648,traffic_signals,,POINT (-46.6466293 -23.5454408)
60685811,-23.5447452,-46.6455476,4,0.0029784065524944155,0.04200849540314584,0.02537474028198849,0.00021998466489603718,0.07609631930206648,traffic_signals,,POINT (-46.6455476 -23.5447452)
60685812,-23.5447172,-46.646606,4,0.0029784065524944155,0.04347104453535431,0.02976228327849715,0.00014622022072191462,0.07609631930206648,traffic_signals,,POINT (-46.646606 -23.5447172)
60685813,-23.544688,-46.6477135,4,0.0029784065524944155,0.043548877100947944,0.04162754586752632,0.0003596899591401516,0.07609631930206648,traffic_signals,,POINT (-46.6477135 -23.544688)
60685814,-23.5460667,-46.6456025,3,0.0037230081906180195,0.041704534889786773,0.003596522085224893,6.740192875749996e-05,0.07609631930206648,,,POINT (-46.6456025 -23.5460667)
60685815,-23.5459939,-46.6459899,3,0.0029784065524944155,0.040982171589589625,0.002298872789760573,-1.2186963573421275e-05,0.07609631930206648,,,POINT (-46.6459899 -23.5459939)
60685816,-23.5458711,-46.6466427,3,0.0022338049143708115,0.040066746019209704,0.003966434775698179,0.0001760316573506051,0.07609631930206648,,,POINT (-46.6466427 -23.5458711)
60685818,-23.5449097,-46.6428082,3,0.0037230081906180195,0.04016334022196407,0.0014276155103517382,0.0013785175870001014,0.07609631930206648,,,POINT (-46.6428082 -23.5449097)
60685820,-23.5459434,-46.642455,1,0.0014892032762472078,0.03853807212095802,0.0,-0.00011908245314355989,0.07609631930206648,turning_circle,,POINT (-46.642455 -23.5459434)
60685821,-23.5477427,-46.6414316,3,0.0022338049143708115,0.0438156053437481,0.026639562406191745,0.001784133383869949,0.07609631930206648,traffic_signals,,POINT (-46.6414316 -23.5477427)
60685827,-23.5410393,-46.6354996,3,0.0022338049143708115,0.041151353227119825,0.0002004376615291743,0.00010544664746800932,0.07609631930206648,,,POINT (-46.6354996 -23.5410393)
60685853,-23.5402487,-46.6353429,3,0.0022338049143708115,0.04426856224232208,0.016691185364406565,0.00019739990578856233,0.07609631930206648,,,POINT (-46.6353429 -23.5402487)
60685856,-23.5391957,-46.6349941,4,0.0029784065524944155,0.04471289172105857,0.021491108537041895,0.0007794749909718938,0.07609631930206648,traffic_signals,,POINT (-46.6349941 -23.5391957)
