osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42453630,40.748974,-74.003236,traffic_signals,4,0.003978779840848806,0.0513247082055701,0.008533616818060885,-0.00016067320586750142,,POINT (-74.003236 40.748974)
42453986,40.7495663,-73.9794069,traffic_signals,4,0.005305039787798408,0.06358073810631866,0.014576928453331223,0.000658560280658354,,POINT (-73.9794069 40.7495663)
42453999,40.7478768,-73.9754305,traffic_signals,4,0.005305039787798408,0.0584025238177452,0.007228799115032655,0.0007304280310708238,,POINT (-73.9754305 40.7478768)
42454006,40.7469395,-73.9732058,traffic_signals,4,0.007957559681697613,0.05775698226709393,0.007123584636737132,0.0003360048886730286,,POINT (-73.9732058 40.7469395)
42454010,40.7462999,-73.9716752,traffic_signals,4,0.00663129973474801,0.057926468031816405,0.015322981262448932,0.0007128735611216946,,POINT (-73.9716752 40.7462999)
42454378,40.7390984,-73.9913883,traffic_signals,4,0.005305039787798408,0.04857429322039123,0.035549012722870046,0.00011086731435849012,,POINT (-73.9913883 40.7390984)
42454428,40.7541655,-73.9803921,traffic_signals,4,0.005305039787798408,0.05961760988375198,0.04138919349507454,0.0006165177711272148,,POINT (-73.9803921 40.7541655)
42454433,40.7603122,-73.994972,traffic_signals,4,0.00663129973474801,0.054455318759718284,0.016559011402555453,0.0011342421238819463,,POINT (-73.994972 40.7603122)
42454495,40.7457827,-73.974319,traffic_signals,4,0.005305039787798408,0.05983849021676689,0.004960605747625888,0.00047637180675492617,,POINT (-73.974319 40.7457827)
42454522,40.7426835,-73.984473,traffic_signals,4,0.005305039787798408,0.05786986236272994,0.052860331016947384,0.0010083569557677095,,POINT (-73.984473 40.7426835)
42454742,40.738129,-74.003874,traffic_signals,3,0.002652519893899204,0.03489471037836564,0.0,-0.0009207707396603045,,POINT (-74.003874 40.738129)
42455465,40.734012,-73.984773,,3,0.002652519893899204,0.0408391419926627,0.00012681370010673485,-0.0006338050476645238,,POINT (-73.984773 40.734012)
42455735,40.7552565,-73.9986588,traffic_signals,4,0.005305039787798408,0.05325154813145924,0.010687076623903951,0.0003456496240336916,,POINT (-73.9986588 40.7552565)
42455751,40.7589842,-73.9959405,traffic_signals,4,0.005305039787798408,0.053755061256756706,0.018147195662758193,0.0007345562176141649,,POINT (-73.9959405 40.7589842)
42455761,40.762185,-73.9936069,traffic_signals,4,0.002652519893899204,0.0494703731162077,0.004528905140861028,-0.00031011882352967464,,POINT (-73.9936069 40.762185)
42455887,40.7344252,-73.9803078,traffic_signals,3,0.003978779840848806,0.04087907902751517,0.0069990111387944086,-0.00017661281027519856,,POINT (-73.9803078 40.7344252)
42455897,40.7381697,-73.9776048,traffic_signals,4,0.00663129973474801,0.04988711195607747,0.012479361035109115,0.0018034187000502463,,POINT (-73.9776048 40.7381697)
42455915,40.7450699,-73.9725748,traffic_signals,4,0.005305039787798408,0.059274494104122416,0.016548750470747126,0.0009064453352640207,,POINT (-73.9725748 40.7450699)
42455929,40.7488808,-73.9699735,traffic_signals,4,0.007957559681697613,0.06371184416481296,0.04624679442459204,0.00595668484770502,,POINT (-73.9699735 40.7488808)
