u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,name,junction,bridge
1454017531,1454017533,0,132119310,False,,residential,,False,52.946,"LINESTRING (-45.8527623 -23.2136079, -45.8522986 -23.2133955)",0.0199287555907771,0.999086877051075,Rua dos Jaburus,,
1454017531,6308115793,0,"[132133901, 132119310]",False,,residential,,True,249.95100000000002,"LINESTRING (-45.8527623 -23.2136079, -45.8531896 -23.2138109, -45.8532281 -23.2138158, -45.8532573 -23.2138112, -45.8532724 -23.2137994, -45.8540407 -23.2123077, -45.8540843 -23.2122452)",0.008289831526211686,0.9991679535243837,"['Avenida das Sairas', 'Rua dos Jaburus']",,
1454017531,1454017530,0,132120138,False,,residential,,True,194.54299999999998,"LINESTRING (-45.8527623 -23.2136079, -45.85357 -23.2120856, -45.8535937 -23.2120341)",0.00013819527497339044,,Rua das Siriemas,,
1454017532,1454017530,0,132119125,False,,residential,,True,56.768,"LINESTRING (-45.8530963 -23.2118068, -45.8535937 -23.2120341)",0.0025255310969596557,,Rua dos Canindés,,
1454017532,1454017533,0,132120139,False,,residential,,False,194.558,"LINESTRING (-45.8530963 -23.2118068, -45.8522986 -23.2133955)",0.0005147116089365331,0.9999414709998615,Rua Curios,,
1454017532,1454017534,0,132119125,False,,residential,,False,52.204,"LINESTRING (-45.8530963 -23.2118068, -45.8530191 -23.2117696, -45.8526369 -23.2116016)",0.001031788113854983,0.9997465280334293,Rua dos Canindés,,
1454017533,1454017536,0,132119310,False,,residential,,False,55.911,"LINESTRING (-45.8522986 -23.2133955, -45.8518077 -23.2131735)",0.02056565744629478,0.9987984544981001,Rua dos Jaburus,,
1454017533,1454017531,0,132119310,False,,residential,,True,52.946,"LINESTRING (-45.8522986 -23.2133955, -45.8527623 -23.2136079)",0.007448461991833027,,Rua dos Jaburus,,
1454017533,1454017532,0,132120139,False,,residential,,True,194.558,"LINESTRING (-45.8522986 -23.2133955, -45.8530963 -23.2118068)",0.0004233030448835902,,Rua Curios,,
1454017534,3179135157,0,132119125,False,,residential,,False,28.307000000000002,"LINESTRING (-45.8526369 -23.2116016, -45.8524749 -23.2114934, -45.8524311 -23.2114355)",0.003327871640941553,0.9984441230011972,Rua dos Canindés,,
1454017534,1454017532,0,132119125,False,,residential,,True,52.204,"LINESTRING (-45.8526369 -23.2116016, -45.8530191 -23.2117696, -45.8530963 -23.2118068)",0.001485639213602739,,Rua dos Canindés,,
1454017534,1454017536,0,132120140,False,,residential,,False,194.245,"LINESTRING (-45.8526369 -23.2116016, -45.8526106 -23.2116515, -45.8518077 -23.2131735)",0.005206231991946277,0.9986563039992605,Rua dos Jaçanãs,,
1454017536,1454017537,0,132119310,False,,residential,,False,54.108,"LINESTRING (-45.8518077 -23.2131735, -45.8513332 -23.2129576)",0.020655165924762225,0.9950867613818566,Rua dos Jaburus,,
1454017536,1454017533,0,132119310,False,,residential,,True,55.911,"LINESTRING (-45.8518077 -23.2131735, -45.8522986 -23.2133955)",0.00799022123701052,,Rua dos Jaburus,,
1454017536,1454017534,0,132120140,False,,residential,,True,194.245,"LINESTRING (-45.8518077 -23.2131735, -45.8526106 -23.2116515, -45.8526369 -23.2116016)",0.00462418458619065,,Rua dos Jaçanãs,,
1454017536,1454017582,0,"[132120148, 860880373]",False,,residential,,False,350.377,"LINESTRING (-45.8518077 -23.2131735, -45.851209 -23.214223, -45.8507539 -23.2150207, -45.85022 -23.2159663)",0.03738843625097458,0.9873732934196114,"['Rua Vicência Urbano da Silva', 'Rua Sandro Bezerra da Silva']",,
1454017537,1454017540,0,132119310,False,,residential,,False,52.586,"LINESTRING (-45.8513332 -23.2129576, -45.8508729 -23.2127462)",0.023478743174976682,0.9962871714305535,Rua dos Jaburus,,
1454017537,1454017536,0,132119310,False,,residential,,True,54.108,"LINESTRING (-45.8513332 -23.2129576, -45.8518077 -23.2131735)",0.016900658785204435,,Rua dos Jaburus,,
1454017537,3179135115,0,312091256,False,,residential,,True,157.383,"LINESTRING (-45.8513332 -23.2129576, -45.8520066 -23.2116847)",0.005937453657818399,0.9985772762580334,Rua Cuitelos,,
1454017538,1454017540,0,132120142,False,,residential,,False,125.855,"LINESTRING (-45.8513896 -23.2117188, -45.8508729 -23.2127462)",0.005995384801673094,0.9996162703724664,Rua dos Socos,,
1454017538,1454012796,0,312091253,False,,residential,,False,70.254,"LINESTRING (-45.8513896 -23.2117188, -45.8507258 -23.2118831)",0.012766171491740584,,Avenida das Curruiras,,
1454017538,1454006787,0,312091253,False,,residential,,True,50.748,"LINESTRING (-45.8513896 -23.2117188, -45.8518511 -23.2115503)",0.007744589811459113,,Avenida das Curruiras,,
1454017540,1454017543,0,132119310,False,,residential,,False,55.494,"LINESTRING (-45.8508729 -23.2127462, -45.8503858 -23.2125256)",0.01681781116095421,0.9985834630127715,Rua dos Jaburus,,
1454017540,1454017537,0,132119310,False,,residential,,True,52.586,"LINESTRING (-45.8508729 -23.2127462, -45.8513332 -23.2129576)",0.01912159030981098,,Rua dos Jaburus,,
1454017540,1454017538,0,132120142,False,,residential,,True,125.855,"LINESTRING (-45.8508729 -23.2127462, -45.8513896 -23.2117188)",0.007733599044136356,,Rua dos Socos,,
1454017543,1454006788,0,132119310,False,,residential,,False,88.24,"LINESTRING (-45.8503858 -23.2125256, -45.8496187 -23.2121613)",0.011244411237503249,,Rua dos Jaburus,,
1454017543,1454017540,0,132119310,False,,residential,,True,55.494,"LINESTRING (-45.8503858 -23.2125256, -45.8508729 -23.2127462)",0.014195138491964547,,Rua dos Jaburus,,
1454017543,1454012796,0,132120143,False,,residential,,True,79.444,"LINESTRING (-45.8503858 -23.2125256, -45.8507258 -23.2118831)",0.011880950911852962,,Rua dos Uiramirins,,
1454017543,1454017553,0,132120145,False,,residential,,False,66.09899999999999,"LINESTRING (-45.8503858 -23.2125256, -45.8502266 -23.2128021, -45.8501842 -23.2128619, -45.8501204 -23.2128983, -45.8500398 -23.2129163, -45.8499691 -23.2129178)",0.00950314780102014,0.984454724385964,Rua Três,,
1454017553,1454017557,0,132120145,False,,residential,,False,48.067,"LINESTRING (-45.8499691 -23.2129178, -45.8499186 -23.2129674, -45.8497379 -23.2132917)",0.0038087272129825323,0.9879767390285094,Rua Três,,
1454017553,1454017557,1,"[132129657, 132129655]",False,,residential,,True,334.73900000000003,"LINESTRING (-45.8499691 -23.2129178, -45.8498901 -23.2128664, -45.8493503 -23.2126082, -45.8487395 -23.2123332, -45.8486687 -23.2123432, -45.8486234 -23.2123888, -45.8485135 -23.2126341, -45.8485175 -23.2126988, -45.8485443 -23.2127481, -45.8497379 -23.2132917)",0.0038087272129825323,,"['Rua Quatro', 'Rua Um']",,
1454017553,1454017543,0,132120145,False,,residential,,True,66.099,"LINESTRING (-45.8499691 -23.2129178, -45.8500398 -23.2129163, -45.8501204 -23.2128983, -45.8501842 -23.2128619, -45.8502266 -23.2128021, -45.8503858 -23.2125256)",0.00952181803245633,,Rua Três,,
1454017557,1454017559,0,132120145,False,,residential,,False,52.026,"LINESTRING (-45.8497379 -23.2132917, -45.8495151 -23.2137124)",0.005724292958335511,0.9911842549345905,Rua Três,,
1454017557,1454017553,0,132120145,False,,residential,,True,48.067,"LINESTRING (-45.8497379 -23.2132917, -45.8499186 -23.2129674, -45.8499691 -23.2129178)",0.0038161953055570077,,Rua Três,,
1454017557,1454017553,1,"[132129657, 132129655]",False,,residential,,False,334.739,"LINESTRING (-45.8497379 -23.2132917, -45.8485443 -23.2127481, -45.8485175 -23.2126988, -45.8485135 -23.2126341, -45.8486234 -23.2123888, -45.8486687 -23.2123432, -45.8487395 -23.2123332, -45.8493503 -23.2126082, -45.8498901 -23.2128664, -45.8499691 -23.2129178)",0.0038161953055570077,,"['Rua Quatro', 'Rua Um']",,
1454017559,1454017561,0,132120145,False,,residential,,False,46.971,"LINESTRING (-45.8495151 -23.2137124, -45.8493069 -23.214089)",0.0019155657453529794,0.99702651460114,Rua Três,,
1454017559,1454017557,0,132120145,False,,residential,,True,52.026,"LINESTRING (-45.8495151 -23.2137124, -45.8497379 -23.2132917)",0.005735495097197224,,Rua Três,,
1454017559,1454017575,0,132120146,False,,residential,,False,123.616,"LINESTRING (-45.8495151 -23.2137124, -45.8484467 -23.2131911)",0.0019155657453529794,0.99702651460114,Rua Cinco,,
1454017561,1454017559,0,132120145,False,,residential,,True,46.971,"LINESTRING (-45.8493069 -23.214089, -45.8495151 -23.2137124)",0.001919299791640217,,Rua Três,,
1454017561,1454017561,0,"[132129648, 132120145, 132129651]",False,,residential,,False,278.23699999999997,"LINESTRING (-45.8493069 -23.214089, -45.8492036 -23.2142872, -45.8491264 -23.2144352, -45.8490693 -23.2144612, -45.8489912 -23.214454, -45.8489081 -23.2144229, -45.8483807 -23.2141704, -45.8483411 -23.2141113, -45.8483271 -23.2140657, -45.8483508 -23.2138554, -45.8483665 -23.213801, -45.8484132 -23.2137481, -45.848493 -23.2137288, -45.8493069 -23.214089)",0.0,1.0,"['Rua Sete', 'Rua Três', 'Rua Seis']",,
1454017561,1454017561,1,"[132129648, 132120145, 132129651]",False,,residential,,True,278.237,"LINESTRING (-45.8493069 -23.214089, -45.848493 -23.2137288, -45.8484132 -23.2137481, -45.8483665 -23.213801, -45.8483508 -23.2138554, -45.8483271 -23.2140657, -45.8483411 -23.2141113, -45.8483807 -23.2141704, -45.8489081 -23.2144229, -45.8489912 -23.214454, -45.8490693 -23.2144612, -45.8491264 -23.2144352, -45.8492036 -23.2142872, -45.8493069 -23.214089)",0.0,,"['Rua Sete', 'Rua Três', 'Rua Seis']",,
1454017575,1454017559,0,132120146,False,,residential,,True,123.616,"LINESTRING (-45.8484467 -23.2131911, -45.8495151 -23.2137124)",0.001919299791640217,,Rua Cinco,,
1454017582,1454017600,0,132120151,False,,residential,,False,62.012,"LINESTRING (-45.85022 -23.2159663, -45.8496876 -23.2156987)",0.010848030666350648,0.9974207507103748,Rua Antônio Vieira Veiga,,
1454017582,1454021533,0,132120151,False,,residential,,True,18.766,"LINESTRING (-45.85022 -23.2159663, -45.8503811 -23.2160473)",0.027048333676138795,0.9948113367396824,Rua Antônio Vieira Veiga,,
1454017582,1454017536,0,"[132120148, 860880373]",False,,residential,,True,350.377,"LINESTRING (-45.85022 -23.2159663, -45.8507539 -23.2150207, -45.851209 -23.214223, -45.8518077 -23.2131735)",0.027981725729205396,,"['Rua Vicência Urbano da Silva', 'Rua Sandro Bezerra da Silva']",,
1454017584,1454021651,0,132120149,True,,residential,,False,11.68,"LINESTRING (-45.8512413 -23.2165405, -45.8512923 -23.2164465)",0.01230142632801498,0.9997462020882952,Avenida Domingos Maldonado Campoy,,
1454017584,7812391869,0,837069414,True,,residential,,False,33.015,"LINESTRING (-45.8512413 -23.2165405, -45.851093 -23.2164459, -45.8509913 -23.2163541)",0.006620619234154013,0.9997155707483297,Rua Antônio Vieira Veiga,,
1454017585,1454021561,0,132120152,False,,residential,,False,99.516,"LINESTRING (-45.8510206 -23.2170402, -45.8501732 -23.2165992)",0.006380633909566179,0.9989224580077296,Rua Francisco Rebouças da Silva,,
1454017585,1454017586,0,843814403,False,,residential,,False,58.965,"LINESTRING (-45.8510206 -23.2170402, -45.8507534 -23.2175102)",0.017491881863828336,0.9987395788585518,Avenida Domingos Maldonado Campoy,,
1454017585,7812391872,0,843814403,False,,residential,,True,23.157,"LINESTRING (-45.8510206 -23.2170402, -45.8511255 -23.2168556)",0.010976975179920644,0.9978837433518474,Avenida Domingos Maldonado Campoy,,
1454017586,1454021551,0,132120153,False,,residential,,False,92.452,"LINESTRING (-45.8507534 -23.2175102, -45.8499569 -23.2171159)",0.003049096867914734,0.9998056293452408,Rua Jayme Pinto da Cunha,,
1454017586,1454017587,0,843814403,False,,residential,,False,63.561,"LINESTRING (-45.8507534 -23.2175102, -45.8504653 -23.2180168)",0.014351549798295452,0.9992419389791009,Avenida Domingos Maldonado Campoy,,
1454017586,1454017585,0,843814403,False,,residential,,True,58.965,"LINESTRING (-45.8507534 -23.2175102, -45.8510206 -23.2170402)",0.007722475063004899,,Avenida Domingos Maldonado Campoy,,
1454017587,1454021553,0,132120154,False,,residential,,False,93.121,"LINESTRING (-45.8504653 -23.2180168, -45.849665 -23.2176163)",0.005331518555274413,0.999568551855911,Rua Alexandre Porfírio da Silva,,
1454017587,1454021602,0,843814403,False,,residential,,False,14.971,"LINESTRING (-45.8504653 -23.2180168, -45.8503974 -23.2181361)",0.012463817320874183,0.9985490621962259,Avenida Domingos Maldonado Campoy,,
1454017587,1454017586,0,843814403,False,,residential,,True,63.561,"LINESTRING (-45.8504653 -23.2180168, -45.8507534 -23.2175102)",0.00428092266726938,,Avenida Domingos Maldonado Campoy,,
1454017590,1454017591,0,132120150,False,,residential,,False,68.013,"LINESTRING (-45.8489594 -23.2146357, -45.8486543 -23.2151793)",0.001919299791640217,0.9966769068391796,Rua Maria Luiza Rocha,,
1454017591,1454017592,0,132120150,False,,residential,,False,61.008,"LINESTRING (-45.8486543 -23.2151793, -45.8483879 -23.2156703)",0.003480575669025517,0.9988647881839481,Rua Maria Luiza Rocha,,
1454017591,1454017590,0,132120150,False,,residential,,True,68.013,"LINESTRING (-45.8486543 -23.2151793, -45.8489594 -23.2146357)",0.0019155657453529794,,Rua Maria Luiza Rocha,,
1454017591,1454017601,0,132120151,False,,residential,,True,58.238,"LINESTRING (-45.8486543 -23.2151793, -45.8491543 -23.2154306)",0.003894343559997056,0.9994953916165756,Rua Antônio Vieira Veiga,,
1454017592,1454017591,0,132120150,False,,residential,,True,61.008,"LINESTRING (-45.8483879 -23.2156703, -45.8486543 -23.2151793)",0.004342184623339638,,Rua Maria Luiza Rocha,,
1454017592,1454021529,0,132120152,False,,residential,,True,105.731,"LINESTRING (-45.8483879 -23.2156703, -45.8492883 -23.2161387)",0.006245547101919172,0.9994158119880066,Rua Francisco Rebouças da Silva,,
1454017592,1454017594,0,"[132129632, 132120150]",False,,residential,,False,76.217,"LINESTRING (-45.8483879 -23.2156703, -45.8483374 -23.2157664, -45.8483214 -23.2158093, -45.8483151 -23.2158605, -45.8483853 -23.216338)",0.009279577499389614,0.9980467134930833,"['Rua Maria Luiza Rocha', 'Rua José Pinto da Cunha']",,
1454017594,1454021582,0,132120153,False,,residential,,True,96.174,"LINESTRING (-45.8483853 -23.216338, -45.8492139 -23.2167481)",0.007881991109183833,0.9993063458608,Rua Jayme Pinto da Cunha,,
1454017594,1454017595,0,132129632,False,,residential,,False,76.649,"LINESTRING (-45.8483853 -23.216338, -45.8483821 -23.2163875, -45.8484751 -23.2170215)",0.0168805167579909,0.9964271573152984,Rua José Pinto da Cunha,,
1454017594,1454017592,0,"[132129632, 132120150]",False,,residential,,True,76.21700000000001,"LINESTRING (-45.8483853 -23.216338, -45.8483151 -23.2158605, -45.8483214 -23.2158093, -45.8483374 -23.2157664, -45.8483879 -23.2156703)",0.010439337169569421,,"['Rua Maria Luiza Rocha', 'Rua José Pinto da Cunha']",,
1454017595,1454021563,0,132120154,False,,residential,,True,64.99,"LINESTRING (-45.8484751 -23.2170215, -45.8490372 -23.2172949)",0.0055464917756606145,0.9992704300347283,Rua Alexandre Porfírio da Silva,,
1454017595,1454017596,0,132129632,False,,residential,,False,75.882,"LINESTRING (-45.8484751 -23.2170215, -45.8485504 -23.2177004)",0.023372658661102483,0.9948188164171173,Rua José Pinto da Cunha,,
1454017595,1454017594,0,132129632,False,,residential,,True,76.649,"LINESTRING (-45.8484751 -23.2170215, -45.8483821 -23.2163875, -45.8483853 -23.216338)",0.01905519915122017,,Rua José Pinto da Cunha,,
1454017596,1454017595,0,132129632,False,,residential,,True,75.882,"LINESTRING (-45.8485504 -23.2177004, -45.8484751 -23.2170215)",0.025560731537758927,,Rua José Pinto da Cunha,,
1454017596,1454021549,0,312071915,False,,residential,,True,87.475,"LINESTRING (-45.8485504 -23.2177004, -45.849302 -23.2180769)",0.01534050188683627,0.9972953859595959,Rua Noel de Oliveira Campos,,
1454017596,1454139110,0,132129632,False,,residential,,False,325.053,"LINESTRING (-45.8485504 -23.2177004, -45.8486469 -23.2183721, -45.8486912 -23.2186592, -45.8487502 -23.2187862, -45.8488575 -23.2189131, -45.850275 -23.2199371)",0.057593959569643444,0.9842701997908723,Rua José Pinto da Cunha,,
1454017596,1454021591,0,312071915,False,,residential,,False,89.451,"LINESTRING (-45.8485504 -23.2177004, -45.8481628 -23.2175426, -45.8477721 -23.2173348)",0.07934159885111079,0.975487745279224,Rua Noel de Oliveira Campos,,
1454017599,1454021533,0,132120151,False,,residential,,False,43.438,"LINESTRING (-45.850754 -23.2162348, -45.8503811 -23.2160473)",0.008331015320474549,0.9966508387672042,Rua Antônio Vieira Veiga,,
1454017599,7812391869,0,132120151,False,,residential,,True,27.641,"LINESTRING (-45.850754 -23.2162348, -45.8509913 -23.2163541)",0.010864810981263124,0.9971723569788007,Rua Antônio Vieira Veiga,,
1454017599,1454017604,0,132120155,False,,residential,,False,126.957,"LINESTRING (-45.850754 -23.2162348, -45.8512914 -23.2152054)",0.0019155657453529794,0.9964064278238445,Rua Carlos Roberto Friggi,,
1454017600,1454021527,0,132120151,False,,residential,,False,13.549,"LINESTRING (-45.8496876 -23.2156987, -45.8495713 -23.2156402)",0.009012625680904206,0.9983502479821288,Rua Antônio Vieira Veiga,,
1454017600,1454017582,0,132120151,False,,residential,,True,62.012,"LINESTRING (-45.8496876 -23.2156987, -45.85022 -23.2159663)",0.012232491017158188,,Rua Antônio Vieira Veiga,,
1454017600,1454017605,0,132120156,False,,residential,,False,100.876,"LINESTRING (-45.8496876 -23.2156987, -45.8501256 -23.2148857)",0.0019155657453529794,0.9964702011191952,Rua Irene Rocha,,
1454017601,1454017591,0,132120151,False,,residential,,False,58.238,"LINESTRING (-45.8491543 -23.2154306, -45.8486543 -23.2151793)",0.003025266513108458,,Rua Antônio Vieira Veiga,,
1454017601,1454021527,0,132120151,False,,residential,,True,48.571,"LINESTRING (-45.8491543 -23.2154306, -45.8495713 -23.2156402)",0.004151814942088498,0.999151562720047,Rua Antônio Vieira Veiga,,
1454017601,1454017606,0,132120157,False,,residential,,False,84.106,"LINESTRING (-45.8491543 -23.2154306, -45.8495084 -23.2147478)",0.0019155657453529794,0.9967225585408089,Rua Ermerinda da C Lecques,,
1454017604,1454017599,0,132120155,False,,residential,,True,126.957,"LINESTRING (-45.8512914 -23.2152054, -45.850754 -23.2162348)",0.001919299791640217,,Rua Carlos Roberto Friggi,,
1454017605,1454017600,0,132120156,False,,residential,,True,100.876,"LINESTRING (-45.8501256 -23.2148857, -45.8496876 -23.2156987)",0.001919299791640217,,Rua Irene Rocha,,
1454017606,1454017601,0,132120157,False,,residential,,True,84.106,"LINESTRING (-45.8495084 -23.2147478, -45.8491543 -23.2154306)",0.0019192997916402167,,Rua Ermerinda da C Lecques,,
1454021527,1454017601,0,132120151,False,,residential,,False,48.571,"LINESTRING (-45.8495713 -23.2156402, -45.8491543 -23.2154306)",0.0032752698026254252,,Rua Antônio Vieira Veiga,,
