u,v,key,osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,junction,bridge
1454008413,1454012726,0,132119316,False,Rua dos Macucos,residential,,False,61.342,"LINESTRING (-45.8529603 -23.2112141, -45.8528867 -23.2106666)",0.01855375646651341,0.9981677142018238,,
1454008413,1454006738,0,132119124,False,Avenida das Curruiras,residential,,True,175.616,"LINESTRING (-45.8529603 -23.2112141, -45.85329 -23.211228, -45.8534963 -23.2112534, -45.8537304 -23.2113223, -45.8540623 -23.2114275, -45.8543184 -23.2115667, -45.8544694 -23.2116828, -45.8545376 -23.2117353)",0.002446698135259375,,,
1454008414,1454012664,0,132119316,False,Rua dos Macucos,residential,,True,59.249,"LINESTRING (-45.8527484 -23.2096016, -45.8528205 -23.2101303)",0.00599639557381933,0.9992892335413252,,
1454008414,1454006767,0,132119122,False,Avenida dos Tangarás,residential,,False,276.56399999999996,"LINESTRING (-45.8527484 -23.2096016, -45.8529647 -23.2095822, -45.8531945 -23.2095783, -45.8535197 -23.2095962, -45.8538695 -23.2096482, -45.8542751 -23.2097534, -45.8544955 -23.2098159, -45.8547691 -23.2099286, -45.8550601 -23.2100839, -45.8553087 -23.210222)",0.05759561418666564,,,
1454008414,1454012811,0,132119122,False,Avenida dos Tangarás,residential,,True,270.861,"LINESTRING (-45.8527484 -23.2096016, -45.8524344 -23.2096519, -45.8518983 -23.2097838, -45.851216 -23.210002, -45.850216 -23.2103089)",0.005645264867013265,0.9991247851301164,,
1454011088,1454011089,0,132119446,False,Rua Goiabeiras,residential,,False,288.787,"LINESTRING (-45.8486362 -23.2081667, -45.8506892 -23.2099513)",0.05900101598009741,0.9991237161748816,,
1454011088,8982529158,0,132119314,False,Rua Poncãs,residential,,False,210.89299999999997,"LINESTRING (-45.8486362 -23.2081667, -45.8487909 -23.2079545, -45.8489834 -23.2076904, -45.849102 -23.2075277, -45.8491967 -23.2074096, -45.8493318 -23.2072869, -45.8494941 -23.2071922, -45.8497747 -23.2071055, -45.8500566 -23.2070915, -45.8501601 -23.2071148)",0.012359916191598133,0.9953244330585068,,
1454011088,1454008402,0,132119314,False,Rua Poncãs,residential,,True,311.805,"LINESTRING (-45.8486362 -23.2081667, -45.8474855 -23.2097555, -45.8474533 -23.2098343, -45.8474413 -23.2099095, -45.8474346 -23.2099884, -45.8474359 -23.2100673, -45.8476122 -23.2106214)",0.09282037505651583,,,
1454011089,1454011088,0,132119446,False,Rua Goiabeiras,residential,,True,288.787,"LINESTRING (-45.8506892 -23.2099513, -45.8486362 -23.2081667)",0.09035262445443681,,,
1454011089,1454008396,0,132122679,False,Avenida Lívio Veneziani,residential,,False,228.822,"LINESTRING (-45.8506892 -23.2099513, -45.8502067 -23.2101114, -45.8496387 -23.2102664, -45.8485276 -23.2104728)",0.005866483078636596,,,
1454011089,1454008412,0,132122679,False,Avenida Lívio Veneziani,residential,,True,249.132,"LINESTRING (-45.8506892 -23.2099513, -45.8511287 -23.2098219, -45.8519997 -23.2094966, -45.8523953 -23.2093931, -45.8528271 -23.2093278, -45.8530138 -23.2093152)",0.11083983157181762,,,
1454011096,2061117199,0,132119546,False,Rua Tuiras,residential,,False,105.171,"LINESTRING (-45.8481896 -23.2112869, -45.8491996 -23.2111054)",0.01701322643355537,0.9975956261229398,,
1454011096,1454021600,0,312091244,False,Rua dos Jaburus,residential,,False,28.685,"LINESTRING (-45.8481896 -23.2112869, -45.8481239 -23.2110361)",0.0703851350314234,0.995035207946618,,
1454011096,1454012747,0,"[312091244, 132119310]",False,Rua dos Jaburus,residential,,True,85.254,"LINESTRING (-45.8481896 -23.2112869, -45.8482124 -23.2114256, -45.8482452 -23.2115051, -45.8482788 -23.211547, -45.8487518 -23.2117717)",0.015479492758910474,0.9981094482469471,,
1454012659,2061117199,0,132119546,False,Rua Tuiras,residential,,True,124.789,"LINESTRING (-45.8503877 -23.2108463, -45.8491996 -23.2111054)",0.051444770488371705,0.9987857072890356,,
1454012659,1454012811,0,312091245,False,Rua das Jacutingas,residential,,False,62.279,"LINESTRING (-45.8503877 -23.2108463, -45.850216 -23.2103089)",0.011907672667755585,0.9997711592092173,,
1454012659,1454012743,0,312091245,False,Rua das Jacutingas,residential,,True,60.836,"LINESTRING (-45.8503877 -23.2108463, -45.8505721 -23.2113665)",0.018791720908889524,0.9995797154820949,,
1454012659,1454012664,0,132119546,False,Rua Tuiras,residential,,False,261.47999999999996,"LINESTRING (-45.8503877 -23.2108463, -45.8514249 -23.2105138, -45.8521431 -23.210272, -45.852521 -23.21018, -45.8528205 -23.2101303)",0.027951419926106464,0.998740453954043,,
1454012664,1454008414,0,132119316,False,Rua dos Macucos,residential,,False,59.249,"LINESTRING (-45.8528205 -23.2101303, -45.8527484 -23.2096016)",0.03992762894819465,,,
1454012664,1454012726,0,132119316,False,Rua dos Macucos,residential,,True,60.016,"LINESTRING (-45.8528205 -23.2101303, -45.8528867 -23.2106666)",0.022463164337623024,0.9989639208333917,,
1454012664,1454012686,0,132119546,False,Rua Tuiras,residential,,False,274.278,"LINESTRING (-45.8528205 -23.2101303, -45.8532191 -23.2101227, -45.8535121 -23.2101397, -45.8537967 -23.2101809, -45.8541123 -23.2102757, -45.854345 -23.210348, -45.8546852 -23.2104996, -45.8549924 -23.2106806, -45.8552934 -23.210898)",0.018802146680611486,0.9966683318510038,,
1454012664,1454012659,0,132119546,False,Rua Tuiras,residential,,True,261.48,"LINESTRING (-45.8528205 -23.2101303, -45.852521 -23.21018, -45.8521431 -23.210272, -45.8514249 -23.2105138, -45.8503877 -23.2108463)",0.05658174837116725,,,
1454012686,1454045031,0,132121717,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,False,36.584,"LINESTRING (-45.8552934 -23.210898, -45.85539 -23.2112148)",0.021631031269580096,0.9981137270529963,,
1454012686,3179135092,0,312091239,False,Avenida das Sairas,residential,,False,35.155,"LINESTRING (-45.8552934 -23.210898, -45.855078 -23.2111445)",0.02313248782872258,0.9991299298024557,,
1454012686,1454006737,0,312091239,False,Avenida das Sairas,residential,,True,39.501,"LINESTRING (-45.8552934 -23.210898, -45.8555415 -23.2106256)",0.006483209510265523,,,
1454012686,1454012664,0,132119546,False,Rua Tuiras,residential,,True,274.278,"LINESTRING (-45.8552934 -23.210898, -45.8549924 -23.2106806, -45.8546852 -23.2104996, -45.854345 -23.210348, -45.8541123 -23.2102757, -45.8537967 -23.2101809, -45.8535121 -23.2101397, -45.8532191 -23.2101227, -45.8528205 -23.2101303)",0.07364270595185811,,,
1454012689,3179135092,0,312091239,False,Avenida das Sairas,residential,,True,23.679,"LINESTRING (-45.8549289 -23.2113075, -45.855078 -23.2111445)",0.005995256498908541,0.9979872807842898,,
1454012689,1454012726,0,132119547,False,Rua dos Mutuns,residential,,False,226.24300000000002,"LINESTRING (-45.8549289 -23.2113075, -45.8547369 -23.2111754, -45.8545437 -23.2110558, -45.8543023 -23.2109227, -45.8541079 -23.210845, -45.8539188 -23.210781, -45.8536814 -23.2107169, -45.8534105 -23.210675, -45.8530982 -23.2106677, -45.8528867 -23.2106666)",0.008820814739242658,0.9995789644153583,,
1454012689,1454006738,0,312091239,False,Avenida das Sairas,residential,,False,62.147,"LINESTRING (-45.8549289 -23.2113075, -45.8545944 -23.2116764, -45.8545376 -23.2117353)",0.02927504521380207,,,
1454012726,1454012664,0,132119316,False,Rua dos Macucos,residential,,False,60.016,"LINESTRING (-45.8528867 -23.2106666, -45.8528205 -23.2101303)",0.030197834809928183,,,
1454012726,1454008413,0,132119316,False,Rua dos Macucos,residential,,True,61.342,"LINESTRING (-45.8528867 -23.2106666, -45.8529603 -23.2112141)",0.014368175544066598,,,
1454012726,1454012743,0,132119547,False,Rua dos Mutuns,residential,,False,249.349,"LINESTRING (-45.8528867 -23.2106666, -45.8525652 -23.2107238, -45.8522111 -23.2108292, -45.8516416 -23.2110249, -45.8505721 -23.2113665)",0.016897075769608708,0.9991312154578882,,
1454012726,1454012689,0,132119547,False,Rua dos Mutuns,residential,,True,226.243,"LINESTRING (-45.8528867 -23.2106666, -45.8530982 -23.2106677, -45.8534105 -23.210675, -45.8536814 -23.2107169, -45.8539188 -23.210781, -45.8541079 -23.210845, -45.8543023 -23.2109227, -45.8545437 -23.2110558, -45.8547369 -23.2111754, -45.8549289 -23.2113075)",0.003688377079086926,,,
1454012743,1454012745,0,132119547,False,Rua dos Mutuns,residential,,False,130.025,"LINESTRING (-45.8505721 -23.2113665, -45.8493341 -23.2116363)",0.006496528158137691,0.9995500667591513,,
1454012743,1454012659,0,312091245,False,Rua das Jacutingas,residential,,False,60.836,"LINESTRING (-45.8505721 -23.2113665, -45.8503877 -23.2108463)",0.023049328421147618,,,
1454012743,1454012796,0,312091245,False,Rua das Jacutingas,residential,,True,59.552,"LINESTRING (-45.8505721 -23.2113665, -45.8507258 -23.2118831)",0.02816238876644802,0.9951666013032484,,
1454012743,1454012726,0,132119547,False,Rua dos Mutuns,residential,,True,249.349,"LINESTRING (-45.8505721 -23.2113665, -45.8516416 -23.2110249, -45.8522111 -23.2108292, -45.8525652 -23.2107238, -45.8528867 -23.2106666)",0.015327395583427128,,,
1454012745,3179135113,0,132119547,False,Rua dos Mutuns,residential,,False,30.6,"LINESTRING (-45.8493341 -23.2116363, -45.849041 -23.2116926)",0.001867952834104219,0.9995734754660588,,
1454012745,1454012743,0,132119547,False,Rua dos Mutuns,residential,,True,130.025,"LINESTRING (-45.8493341 -23.2116363, -45.8505721 -23.2113665)",0.00713284406682477,,,
1454012745,2061117199,0,132119551,False,,residential,,False,60.613,"LINESTRING (-45.8493341 -23.2116363, -45.8491996 -23.2111054)",0.006206567487046958,0.9996305025649462,,
1454012747,8863783287,0,132119310,False,Rua dos Jaburus,residential,,True,34.847,"LINESTRING (-45.8487518 -23.2117717, -45.8490605 -23.2119048)",0.013343348085452369,0.998899933762649,,
1454012747,1454011096,0,"[312091244, 132119310]",False,Rua dos Jaburus,residential,,False,85.254,"LINESTRING (-45.8487518 -23.2117717, -45.8482788 -23.211547, -45.8482452 -23.2115051, -45.8482124 -23.2114256, -45.8481896 -23.2112869)",0.01733293419778576,,,
1454012747,3179135113,0,132119547,False,Rua dos Mutuns,residential,,True,30.853,"LINESTRING (-45.8487518 -23.2117717, -45.8488912 -23.2117286, -45.849041 -23.2116926)",0.0007063279451339151,0.9997637653939645,,
1454012796,1454017543,0,132120143,False,Rua dos Uiramirins,residential,,False,79.444,"LINESTRING (-45.8507258 -23.2118831, -45.8503858 -23.2125256)",0.011978655576585536,0.9991832748966709,,
1454012796,1454012743,0,312091245,False,Rua das Jacutingas,residential,,False,59.552,"LINESTRING (-45.8507258 -23.2118831, -45.8505721 -23.2113665)",0.0302276681079531,,,
1454012796,1454006788,0,312091253,False,Avenida das Curruiras,residential,,False,117.292,"LINESTRING (-45.8507258 -23.2118831, -45.8496187 -23.2121613)",0.0025737635858391968,,,
1454012796,1454017538,0,312091253,False,Avenida das Curruiras,residential,,True,70.254,"LINESTRING (-45.8507258 -23.2118831, -45.8513896 -23.2117188)",0.014624396868382268,0.9984419907726368,,
1454012811,1454012823,0,132119122,False,Avenida dos Tangarás,residential,,True,119.564,"LINESTRING (-45.850216 -23.2103089, -45.8490845 -23.2105823)",0.004995279142400677,0.9991381989651931,,
1454012811,1454012659,0,312091245,False,Rua das Jacutingas,residential,,True,62.279,"LINESTRING (-45.850216 -23.2103089, -45.8503877 -23.2108463)",0.008938365786752897,,,
1454012811,1454008414,0,132119122,False,Avenida dos Tangarás,residential,,False,270.861,"LINESTRING (-45.850216 -23.2103089, -45.851216 -23.210002, -45.8518983 -23.2097838, -45.8524344 -23.2096519, -45.8527484 -23.2096016)",0.022867877110669444,,,
1454012823,1454012811,0,132119122,False,Avenida dos Tangarás,residential,,False,119.564,"LINESTRING (-45.8490845 -23.2105823, -45.850216 -23.2103089)",0.01926225242916981,,,
1454012823,11294568358,0,132119122,False,Avenida dos Tangarás,residential,,True,90.842,"LINESTRING (-45.8490845 -23.2105823, -45.8482138 -23.2107468)",0.0038484535286241097,0.9974029807742669,,
1454012823,2061117199,0,132119551,False,,residential,,True,59.344,"LINESTRING (-45.8490845 -23.2105823, -45.8491996 -23.2111054)",0.013196097056918717,0.9995020012943783,,
1454017530,1454017532,0,132119125,False,Rua dos Canindés,residential,,False,56.768,"LINESTRING (-45.8535937 -23.2120341, -45.8530963 -23.2118068)",0.002428584011739651,0.9996471879285627,,
1454017530,6308115793,0,132119125,False,Rua dos Canindés,residential,,True,55.361999999999995,"LINESTRING (-45.8535937 -23.2120341, -45.8537178 -23.2120881, -45.8540054 -23.2122133, -45.8540843 -23.2122452)",0.004255150203977496,0.9994971172904367,,
1454017530,1454017531,0,132120138,False,Rua das Siriemas,residential,,False,194.54299999999998,"LINESTRING (-45.8535937 -23.2120341, -45.85357 -23.2120856, -45.8527623 -23.2136079)",0.00016102116315335933,0.999949010371438,,
1454017531,1454017533,0,132119310,False,Rua dos Jaburus,residential,,False,52.946,"LINESTRING (-45.8527623 -23.2136079, -45.8522986 -23.2133955)",0.023359240930055956,0.998973038631071,,
1454017531,6308115793,0,"[132133901, 132119310]",False,"['Avenida das Sairas', 'Rua dos Jaburus']",residential,,True,249.95100000000002,"LINESTRING (-45.8527623 -23.2136079, -45.8531896 -23.2138109, -45.8532281 -23.2138158, -45.8532573 -23.2138112, -45.8532724 -23.2137994, -45.8540407 -23.2123077, -45.8540843 -23.2122452)",0.009468269817813414,0.9990527520089788,,
1454017531,1454017530,0,132120138,False,Rua das Siriemas,residential,,True,194.54299999999998,"LINESTRING (-45.8527623 -23.2136079, -45.85357 -23.2120856, -45.8535937 -23.2120341)",0.0001321666566869124,,,
1454017532,1454017530,0,132119125,False,Rua dos Canindés,residential,,True,56.768,"LINESTRING (-45.8530963 -23.2118068, -45.8535937 -23.2120341)",0.002906039313288768,,,
1454017532,1454017533,0,132120139,False,Rua Curios,residential,,False,194.558,"LINESTRING (-45.8530963 -23.2118068, -45.8522986 -23.2133955)",0.0004803190570781188,0.999932013828584,,
1454017532,1454017534,0,132119125,False,Rua dos Canindés,residential,,False,52.204,"LINESTRING (-45.8530963 -23.2118068, -45.8530191 -23.2117696, -45.8526369 -23.2116016)",0.0010952671666957382,0.9997070347778579,,
1454017533,1454017536,0,132119310,False,Rua dos Jaburus,residential,,False,55.911,"LINESTRING (-45.8522986 -23.2133955, -45.8518077 -23.2131735)",0.023820075364350154,0.9986625528328872,,
1454017533,1454017531,0,132119310,False,Rua dos Jaburus,residential,,True,52.946,"LINESTRING (-45.8522986 -23.2133955, -45.8527623 -23.2136079)",0.008364248671148341,,,
1454017533,1454017532,0,132120139,False,Rua Curios,residential,,True,194.558,"LINESTRING (-45.8522986 -23.2133955, -45.8530963 -23.2118068)",0.0004057692090741116,,,
1454017534,3179135157,0,132119125,False,Rua dos Canindés,residential,,False,28.307000000000002,"LINESTRING (-45.8526369 -23.2116016, -45.8524749 -23.2114934, -45.8524311 -23.2114355)",0.002935719068653297,0.9983225733003909,,
1454017534,1454017532,0,132119125,False,Rua dos Canindés,residential,,True,52.204,"LINESTRING (-45.8526369 -23.2116016, -45.8530191 -23.2117696, -45.8530963 -23.2118068)",0.0016609402403645506,,,
1454017534,1454017536,0,132120140,False,Rua dos Jaçanãs,residential,,False,194.245,"LINESTRING (-45.8526369 -23.2116016, -45.8526106 -23.2116515, -45.8518077 -23.2131735)",0.005020621960305411,0.99856359821909,,
1454017536,1454017537,0,132119310,False,Rua dos Jaburus,residential,,False,54.108,"LINESTRING (-45.8518077 -23.2131735, -45.8513332 -23.2129576)",0.022560107338456942,0.994563688409796,,
1454017536,1454017533,0,132119310,False,Rua dos Jaburus,residential,,True,55.911,"LINESTRING (-45.8518077 -23.2131735, -45.8522986 -23.2133955)",0.0087642011815542,,,
1454017536,1454017534,0,132120140,False,Rua dos Jaçanãs,residential,,True,194.245,"LINESTRING (-45.8518077 -23.2131735, -45.8526106 -23.2116515, -45.8526369 -23.2116016)",0.0042153118766617035,,,
1454017536,1454017582,0,"[132120148, 860880373]",False,"['Rua Vicência Urbano da Silva', 'Rua Sandro Bezerra da Silva']",residential,,False,350.377,"LINESTRING (-45.8518077 -23.2131735, -45.851209 -23.214223, -45.8507539 -23.2150207, -45.85022 -23.2159663)",0.03949241424379913,0.9862230267529539,,
1454017537,1454017540,0,132119310,False,Rua dos Jaburus,residential,,False,52.586,"LINESTRING (-45.8513332 -23.2129576, -45.8508729 -23.2127462)",0.026524584080529236,0.9957885670914861,,
1454017537,1454017536,0,132119310,False,Rua dos Jaburus,residential,,True,54.108,"LINESTRING (-45.8513332 -23.2129576, -45.8518077 -23.2131735)",0.017039270410384808,,,
1454017537,3179135115,0,312091256,False,Rua Cuitelos,residential,,True,157.383,"LINESTRING (-45.8513332 -23.2129576, -45.8520066 -23.2116847)",0.006465318618836742,0.9984497887547367,,
1454017538,1454017540,0,132120142,False,Rua dos Socos,residential,,False,125.855,"LINESTRING (-45.8513896 -23.2117188, -45.8508729 -23.2127462)",0.00646375667149473,0.9995765302824873,,
1454017538,1454012796,0,312091253,False,Avenida das Curruiras,residential,,False,70.254,"LINESTRING (-45.8513896 -23.2117188, -45.8507258 -23.2118831)",0.014955898983379519,,,
1454017538,1454006787,0,312091253,False,Avenida das Curruiras,residential,,True,50.748,"LINESTRING (-45.8513896 -23.2117188, -45.8518511 -23.2115503)",0.008779580208151637,,,
1454017540,1454017543,0,132119310,False,Rua dos Jaburus,residential,,False,55.494,"LINESTRING (-45.8508729 -23.2127462, -45.8503858 -23.2125256)",0.019140805099563313,0.9983995258603786,,
1454017540,1454017537,0,132119310,False,Rua dos Jaburus,residential,,True,52.586,"LINESTRING (-45.8508729 -23.2127462, -45.8513332 -23.2129576)",0.02072404611008587,,,
1454017540,1454017538,0,132120142,False,Rua dos Socos,residential,,True,125.855,"LINESTRING (-45.8508729 -23.2127462, -45.8513896 -23.2117188)",0.008788234116764347,,,
1454017543,1454006788,0,132119310,False,Rua dos Jaburus,residential,,False,88.24,"LINESTRING (-45.8503858 -23.2125256, -45.8496187 -23.2121613)",0.013152282524514763,,,
1454017543,1454017540,0,132119310,False,Rua dos Jaburus,residential,,True,55.494,"LINESTRING (-45.8503858 -23.2125256, -45.8508729 -23.2127462)",0.01567841249850525,,,
