u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,junction,bridge
1453969527,1446671019,0,310603470,True,,,residential,,False,43.181,"LINESTRING (-45.8633634 -23.2005985, -45.8636959 -23.2003589)",0.0009936992608748337,,,
1453969527,3160449708,0,310603474,True,,,residential,,False,6.951,"LINESTRING (-45.8633634 -23.2005985, -45.8634179 -23.2006359)",0.02604420037735196,0.9996554672141484,,
1453969529,1453969527,0,310603470,True,,,residential,,False,13.201,"LINESTRING (-45.863259 -23.2006684, -45.8633634 -23.2005985)",0.027023359471014873,,,
1453969532,1453969565,0,132113608,False,,Rua Aviao Regente,residential,,False,88.335,"LINESTRING (-45.8617754 -23.2002814, -45.8611533 -23.2008329)",0.0010812793687073054,0.9996878163255347,,
1453969532,1453969533,0,448342049,False,,Rua Avião Bandeirante,residential,,False,84.483,"LINESTRING (-45.8617754 -23.2002814, -45.861014 -23.1999856)",0.0008182712431037762,0.9998568650732609,,
1453969532,1453969483,0,448342049,False,,Rua Avião Bandeirante,residential,,True,78.37,"LINESTRING (-45.8617754 -23.2002814, -45.8624817 -23.2005558)",0.003262817960745987,,,
1453969533,1453969511,0,132113612,False,,Rua Avião Uirapuru,residential,,True,73.652,"LINESTRING (-45.861014 -23.1999856, -45.8614324 -23.1994463)",0.002101731349550324,,,
1453969533,1453969534,0,448342049,False,,Rua Avião Bandeirante,residential,,False,30.568,"LINESTRING (-45.861014 -23.1999856, -45.8607385 -23.1998786)",0.0006469456121101716,0.999840624011047,,
1453969533,1453969532,0,448342049,False,,Rua Avião Bandeirante,residential,,True,84.483,"LINESTRING (-45.861014 -23.1999856, -45.8617754 -23.2002814)",0.0010258308894737736,,,
1453969534,1453969565,0,132113611,False,,Praça Quatorze Bis,residential,,True,114.269,"LINESTRING (-45.8607385 -23.1998786, -45.8611533 -23.2008329)",0.0006626205189454917,0.9998693115886294,,
1453969534,8962304383,0,448342049,False,,Rua Avião Bandeirante,residential,,False,86.292,"LINESTRING (-45.8607385 -23.1998786, -45.8599591 -23.1995802)",0.0007576984992470272,0.9997996589737769,,
1453969534,1453969533,0,448342049,False,,Rua Avião Bandeirante,residential,,True,30.568,"LINESTRING (-45.8607385 -23.1998786, -45.861014 -23.1999856)",0.0008180185560229181,,,
1453969535,8962304382,0,132113607,False,,Rua Avião Tangará,residential,,False,25.358,"LINESTRING (-45.8597444 -23.1994979, -45.8598454 -23.1997062)",0.0001456440082394281,0.9998697259782987,,
1453969535,1453969544,0,448342049,False,,Rua Avião Bandeirante,residential,,False,33.203,"LINESTRING (-45.8597444 -23.1994979, -45.8594474 -23.1993769)",0.003182829620397777,0.9994857342652247,,
1453969535,8962304383,0,448342049,False,,Rua Avião Bandeirante,residential,,True,23.775,"LINESTRING (-45.8597444 -23.1994979, -45.8599591 -23.1995802)",0.0012300562981964048,0.9999210124986216,,
1453969544,1453969535,0,448342049,False,,Rua Avião Bandeirante,residential,,True,33.203,"LINESTRING (-45.8594474 -23.1993769, -45.8597444 -23.1994979)",0.0031938270482266603,,,
1453969544,2024367581,0,132113603,False,,Rua Avião Muniz,residential,,False,213.607,"LINESTRING (-45.8594474 -23.1993769, -45.8591732 -23.1997282, -45.8591491 -23.1997836, -45.8591612 -23.1998366, -45.8597549 -23.2010985)",0.04066308998969851,0.9967503986275961,,
1453969544,1453969511,0,"[132113603, 132113596]",False,,"['Rua Avião Muniz', 'Rua Avião Alvear']",residential,,True,249.85899999999998,"LINESTRING (-45.8594474 -23.1993769, -45.8598435 -23.198826, -45.8614324 -23.1994463)",0.014258390803041872,,,
1453969558,1453969560,0,132113607,False,,Rua Avião Tangará,residential,,False,54.973,"LINESTRING (-45.8603998 -23.2008418, -45.8606107 -23.2012966)",0.002221902956303174,0.9996575564344607,,
1453969558,8962304382,0,132113607,False,,Rua Avião Tangará,residential,,True,138.403,"LINESTRING (-45.8603998 -23.2008418, -45.8598454 -23.1997062)",0.0028853937512437486,0.9996101188364963,,
1453969558,2024367581,0,132113623,False,,Rua Avião Universal,residential,,False,71.826,"LINESTRING (-45.8603998 -23.2008418, -45.8597549 -23.2010985)",0.008213798822850076,0.998984868372147,,
1453969560,1453969558,0,132113607,False,,Rua Avião Tangará,residential,,True,54.973,"LINESTRING (-45.8606107 -23.2012966, -45.8603998 -23.2008418)",0.003624147440668706,,,
1453969560,1453969565,0,132113608,False,,Rua Aviao Regente,residential,,True,75.722,"LINESTRING (-45.8606107 -23.2012966, -45.8611533 -23.2008329)",0.0024851643626349978,0.9995297083456247,,
1453969560,8866552519,0,132113607,False,,Rua Avião Tangará,residential,,False,77.702,"LINESTRING (-45.8606107 -23.2012966, -45.8606773 -23.2014473, -45.8608773 -23.2019004, -45.8608966 -23.2019441)",0.00019447473645946934,0.9997177991996219,,
1453969565,1453969560,0,132113608,False,,Rua Aviao Regente,residential,,False,75.722,"LINESTRING (-45.8611533 -23.2008329, -45.8606107 -23.2012966)",0.002121966415586917,,,
1453969565,1453969532,0,132113608,False,,Rua Aviao Regente,residential,,True,88.335,"LINESTRING (-45.8611533 -23.2008329, -45.8617754 -23.2002814)",0.0013471985731929456,,,
1453969565,1453969534,0,132113611,False,,Praça Quatorze Bis,residential,,False,114.269,"LINESTRING (-45.8611533 -23.2008329, -45.8607385 -23.1998786)",0.0007744394287198565,,,
1453969576,1453969491,0,132113621,False,,Rua Avião Aribu,residential,,False,85.165,"LINESTRING (-45.8619612 -23.2020581, -45.8613897 -23.2015007)",0.047193413781384794,,,
1453969576,3160449699,0,448342028,True,,Avenida dos Astronautas,secondary,60,False,81.345,"LINESTRING (-45.8619612 -23.2020581, -45.86207 -23.2019417, -45.8625016 -23.2015212)",0.028429604242036097,0.9985301153104347,,
1453969591,2024367581,0,448342026,False,,Rua Avião Universal,residential,,True,45.009,"LINESTRING (-45.8593589 -23.2012756, -45.8597549 -23.2010985)",0.007196899617373926,0.9982687764521215,,
1453969591,1453977234,0,132114021,False,,Jardim da Granja,residential,,False,162.844,"LINESTRING (-45.8593589 -23.2012756, -45.8590031 -23.2006038, -45.8587521 -23.1999246)",0.0018793166121410397,0.9964519894194541,,
1453969591,1453969592,0,448342026,False,,Rua Avião Universal,residential,,False,78.785,"LINESTRING (-45.8593589 -23.2012756, -45.859066 -23.2014859, -45.8587385 -23.2016957)",0.007265535981516726,0.998590689331028,,
1453969592,8163558861,0,448346525,False,,Rua Orlando Saes,residential,,False,13.447,"LINESTRING (-45.8587385 -23.2016957, -45.8586582 -23.2015999)",0.009785538451413386,0.9983875195266085,,
1453969592,1453977301,0,132214751,False,,Rua Orlando Saes,residential,,True,251.71699999999998,"LINESTRING (-45.8587385 -23.2016957, -45.8591013 -23.2021353, -45.8593685 -23.2024817, -45.8597717 -23.2033184, -45.8598167 -23.2034297, -45.8598116 -23.2034751, -45.8597822 -23.2035123, -45.8596371 -23.2036041)",0.008739661693807469,0.9991343657206672,,
1453969592,1453969591,0,448342026,False,,Rua Avião Universal,residential,,True,78.785,"LINESTRING (-45.8587385 -23.2016957, -45.859066 -23.2014859, -45.8593589 -23.2012756)",0.006885023361777643,,,
1453977234,1453969591,0,132114021,False,,Jardim da Granja,residential,,True,162.844,"LINESTRING (-45.8587521 -23.1999246, -45.8590031 -23.2006038, -45.8593589 -23.2012756)",0.0018938567793529626,,,
1453977242,1453977301,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,False,61.217,"LINESTRING (-45.859968 -23.204063, -45.8596371 -23.2036041)",0.021521199870813062,0.9970584702133611,,
1453977242,1453977246,0,132114025,False,,Rua Hidra,residential,,False,59.193999999999996,"LINESTRING (-45.859968 -23.204063, -45.8599866 -23.2040972, -45.8599886 -23.2041096, -45.8599806 -23.2041225, -45.8595671 -23.2043934)",0.07182843255301234,0.9945216199475688,,
1453977242,1453969499,0,"[132114025, 670342747]",False,,"['Rua Hidra', 'Rua Avião Paulistinha']",residential,,True,171.05,"LINESTRING (-45.859968 -23.204063, -45.8600597 -23.2040029, -45.8601241 -23.2039962, -45.8602287 -23.204006, -45.8603715 -23.2040338, -45.8604104 -23.2040221, -45.8604379 -23.2039808, -45.8606957 -23.2029493)",0.03024081871690007,,,
1453977246,1453977252,0,132114025,False,,Rua Hidra,residential,,False,206.178,"LINESTRING (-45.8595671 -23.2043934, -45.8586613 -23.2060502)",0.05584799905104429,0.9985823142542757,,
1453977246,1453987117,0,310701931,False,,Rua Orion,residential,,False,74.563,"LINESTRING (-45.8595671 -23.2043934, -45.8591431 -23.2038477)",0.011383922835465066,0.9977416629716619,,
1453977246,1453987139,0,310701931,False,,Rua Orion,residential,,True,71.829,"LINESTRING (-45.8595671 -23.2043934, -45.8599962 -23.204905)",0.028904238386665906,0.9965566448345952,,
1453977246,1453977242,0,132114025,False,,Rua Hidra,residential,,True,59.194,"LINESTRING (-45.8595671 -23.2043934, -45.8599806 -23.2041225, -45.8599886 -23.2041096, -45.8599866 -23.2040972, -45.859968 -23.204063)",0.0471803968087081,,,
1453977252,1453977246,0,132114025,False,,Rua Hidra,residential,,True,206.178,"LINESTRING (-45.8586613 -23.2060502, -45.8595671 -23.2043934)",0.02473265269409334,,,
1453977252,2024367597,0,132115207,False,,Rua Capricórnio,residential,,False,65.188,"LINESTRING (-45.8586613 -23.2060502, -45.8580931 -23.2057838)",0.06063333847493965,0.9981322430094612,,
1453977252,1453987131,0,132115207,False,,Rua Capricórnio,residential,,True,67.052,"LINESTRING (-45.8586613 -23.2060502, -45.8592457 -23.2063243)",0.0036203061540527764,0.9996362549723261,,
1453977291,1453977303,0,132114040,False,,Rua Fênix,residential,,True,55.659,"LINESTRING (-45.8583367 -23.202825, -45.8587901 -23.2025477)",0.003276283119472285,0.9985484436478057,,
1453977291,1453987112,0,310701931,False,,Rua Orion,residential,,True,70.179,"LINESTRING (-45.8583367 -23.202825, -45.8587304 -23.2033421)",0.013900167316765157,0.9985527855553742,,
1453977291,1453979232,0,819285517,False,,Rua Fênix,residential,,False,53.743,"LINESTRING (-45.8583367 -23.202825, -45.8580947 -23.2032541)",0.004820468083770337,0.9989972647700475,,
1453977291,7650927101,0,877799613,False,,Rua Orion,residential,,False,14.202,"LINESTRING (-45.8583367 -23.202825, -45.8582515 -23.2027241)",0.004973973216958562,0.9982252914715057,,
1453977294,1453977295,0,448342021,False,,Rua Odete Mimessi,residential,,True,56.323,"LINESTRING (-45.8575353 -23.2018654, -45.8572117 -23.2014554)",0.0008091314944000923,0.9992216625599577,,
1453977294,8167145019,0,819285518,True,,Rua Orion,residential,,False,91.101,"LINESTRING (-45.8575353 -23.2018654, -45.8580834 -23.2025115)",0.003788316483197491,0.9996688914431853,,
1453977295,1453977294,0,448342021,False,,Rua Odete Mimessi,residential,,False,56.323,"LINESTRING (-45.8572117 -23.2014554, -45.8575353 -23.2018654)",0.0016465061032564297,,,
1453977295,1453987151,0,448342021,False,,Rua Odete Mimessi,residential,,True,52.361,"LINESTRING (-45.8572117 -23.2014554, -45.8569075 -23.2010765)",0.002484331753477735,0.999175537175193,,
1453977295,1453977306,0,132114038,False,,Rua José Alves Moreira,residential,,True,64.13999999999999,"LINESTRING (-45.8572117 -23.2014554, -45.857378 -23.2013859, -45.8575887 -23.2013292, -45.8578124 -23.2013042)",0.0035425880652380087,0.9990132033639909,,
1453977296,1453987151,0,448342021,False,,Rua Odete Mimessi,residential,,False,54.122,"LINESTRING (-45.856577 -23.2006962, -45.8569075 -23.2010765)",0.0005998034085576485,0.9998750561341843,,
1453977296,2061113646,0,448346524,False,,Rua Orlando Saes,residential,,False,144.372,"LINESTRING (-45.856577 -23.2006962, -45.8555553 -23.2015928)",0.003548953491642565,0.9991739792834904,,
1453977296,1453977308,0,448346524,False,,Rua Orlando Saes,residential,,True,64.064,"LINESTRING (-45.856577 -23.2006962, -45.8567079 -23.2005729, -45.8567955 -23.2005097, -45.8568967 -23.2004597, -45.8569839 -23.2004277, -45.8571012 -23.200408)",0.004680306800251071,0.9988689885611438,,
1453977301,1453977303,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,False,145.917,"LINESTRING (-45.8596371 -23.2036041, -45.8587901 -23.2025477)",0.013266790712593403,0.9980070744482554,,
1453977301,1453977242,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,True,61.217,"LINESTRING (-45.8596371 -23.2036041, -45.859968 -23.204063)",0.018992243630732177,,,
1453977301,1453969592,0,132214751,False,,Rua Orlando Saes,residential,,False,251.717,"LINESTRING (-45.8596371 -23.2036041, -45.8597822 -23.2035123, -45.8598116 -23.2034751, -45.8598167 -23.2034297, -45.8597717 -23.2033184, -45.8593685 -23.2024817, -45.8591013 -23.2021353, -45.8587385 -23.2016957)",0.008744302364526777,,,
1453977303,1453977304,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,False,93.216,"LINESTRING (-45.8587901 -23.2025477, -45.8582457 -23.2018751)",0.010443707502653901,0.99849290486507,,
1453977303,1453977301,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,True,145.917,"LINESTRING (-45.8587901 -23.2025477, -45.8596371 -23.2036041)",0.010727934976020035,,,
1453977303,1453977291,0,132114040,False,,Rua Fênix,residential,,False,55.659,"LINESTRING (-45.8587901 -23.2025477, -45.8583367 -23.202825)",0.006564872395580632,,,
1453977304,1453977306,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,False,77.401,"LINESTRING (-45.8582457 -23.2018751, -45.8578124 -23.2013042)",0.011645797400609469,0.998294264109366,,
1453977304,1453977303,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,True,93.216,"LINESTRING (-45.8582457 -23.2018751, -45.8587901 -23.2025477)",0.01117890087497697,,,
1453977304,8163558861,0,132114037,False,,Rua Enoque L Silva,residential,,True,52.094,"LINESTRING (-45.8582457 -23.2018751, -45.8586582 -23.2015999)",0.002948314516636983,0.999475746187219,,
1453977306,1453977308,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,False,123.345,"LINESTRING (-45.8578124 -23.2013042, -45.8571012 -23.200408)",0.005325134164445061,0.9992145896836034,,
1453977306,1453977304,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,True,77.401,"LINESTRING (-45.8578124 -23.2013042, -45.8582457 -23.2018751)",0.012200272168608424,,,
1453977306,1453977295,0,132114038,False,,Rua José Alves Moreira,residential,,False,64.13999999999999,"LINESTRING (-45.8578124 -23.2013042, -45.8575887 -23.2013292, -45.857378 -23.2013859, -45.8572117 -23.2014554)",0.004298688129995306,,,
1453977306,8167145023,0,132114038,False,,Rua José Alves Moreira,residential,,True,49.226,"LINESTRING (-45.8578124 -23.2013042, -45.8580049 -23.2013096, -45.8581497 -23.201336, -45.8582849 -23.2013742)",0.0010317166382187149,0.9997652548273221,,
1453977308,1453977329,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,False,54.402,"LINESTRING (-45.8571012 -23.200408, -45.8567843 -23.2000149)",0.0018793166121410397,0.9967684256873335,,
1453977308,1453977306,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,True,123.345,"LINESTRING (-45.8571012 -23.200408, -45.8578124 -23.2013042)",0.006424554275591213,,,
1453977308,1453977296,0,448346524,False,,Rua Orlando Saes,residential,,False,64.064,"LINESTRING (-45.8571012 -23.200408, -45.8569839 -23.2004277, -45.8568967 -23.2004597, -45.8567955 -23.2005097, -45.8567079 -23.2005729, -45.856577 -23.2006962)",0.0037050281585364704,,,
1453977308,8167145022,0,448346524,False,,Rua Orlando Saes,residential,,True,169.936,"LINESTRING (-45.8571012 -23.200408, -45.8572701 -23.2004094, -45.8575344 -23.2004345, -45.8576473 -23.200479, -45.8577497 -23.2005423, -45.8579198 -23.2006889, -45.8583722 -23.2012372)",0.0013666755445640268,0.9997518745602724,,
1453977314,8167145022,0,448346524,False,,Rua Orlando Saes,residential,,False,38.832,"LINESTRING (-45.8585927 -23.2015216, -45.8583722 -23.2012372)",0.002862923179951827,0.9997255280012624,,
1453977314,8163558861,0,448346525,False,,Rua Orlando Saes,residential,,True,10.983,"LINESTRING (-45.8585927 -23.2015216, -45.8586582 -23.2015999)",0.005132142599732475,0.999173028131305,,
1453977314,8167145023,0,132114038,False,,Rua José Alves Moreira,residential,,False,35.532,"LINESTRING (-45.8585927 -23.2015216, -45.8583998 -23.2014192, -45.8582849 -23.2013742)",0.0009527176855902238,0.9998584897885258,,
1453977323,2061127781,0,664316342,False,,Rua Hermino José Friggi,residential,,False,50.818,"LINESTRING (-45.8521257 -23.2045148, -45.8524548 -23.2048574)",0.003005731496041033,0.9996025426444214,,
1453977323,1453987200,0,664316342,False,,Rua Hermino José Friggi,residential,,True,44.557,"LINESTRING (-45.8521257 -23.2045148, -45.8518151 -23.2042336)",0.0018793166121410397,0.9969794541878382,,
1453977323,2061127780,0,670135220,False,,Rua Orlando Saes,residential,,True,135.046,"LINESTRING (-45.8521257 -23.2045148, -45.8531043 -23.2036987)",0.0011782322319546907,0.9996093116750892,,
1453977329,1453977308,0,132114033,False,,Rua Madre Maria Gema de Jesus,residential,,True,54.402,"LINESTRING (-45.8567843 -23.2000149, -45.8571012 -23.200408)",0.0018938567793529626,,,
1453977330,1453990675,0,132115207,False,,Rua Capricórnio,residential,,False,45.026,"LINESTRING (-45.8570057 -23.2052802, -45.8566103 -23.2051016)",0.0020980128559190715,0.9995866040994411,,
1453977330,1453987113,0,132115207,False,,Rua Capricórnio,residential,,True,61.792,"LINESTRING (-45.8570057 -23.2052802, -45.8574799 -23.2055025, -45.8575443 -23.2055327)",0.0026799417395287684,0.9995243595330898,,
1453977330,1453979257,0,819285517,False,,Rua Fênix,residential,,True,62.677,"LINESTRING (-45.8570057 -23.2052802, -45.8570366 -23.2052215, -45.8572779 -23.2047751)",0.0017778957986155377,0.9996475525867163,,
1453977331,1453979234,0,132114041,False,,Rua Centaurus,residential,,False,64.774,"LINESTRING (-45.8571401 -23.2022029, -45.8566703 -23.2025939)",0.003631103064309171,0.9994979103629155,,
1453977331,1453977294,0,877826628,True,,Rua Centaurus,residential,,False,55.134,"LINESTRING (-45.8571401 -23.2022029, -45.8575353 -23.2018654)",0.002936401707129222,,,
1453977333,1453987206,0,448351874,False,,Rua Centaurus,residential,,True,150.892,"LINESTRING (-45.8522207 -23.2064313, -45.8532924 -23.2054979)",0.0027260543649582163,0.9996558822297671,,
1453977333,1453990700,0,448351880,False,,Rua Saturno,residential,,False,79.084,"LINESTRING (-45.8522207 -23.2064313, -45.8528467 -23.2068494)",0.0006780031659092225,0.9997762310125807,,
1453977333,1453987228,0,448351880,False,,Rua Saturno,residential,,True,57.691,"LINESTRING (-45.8522207 -23.2064313, -45.8520359 -23.2062767, -45.8518351 -23.2060541)",0.0010521862336748274,0.9997687456956457,,
1453979232,1453979238,0,819285517,False,,Rua Fênix,residential,,False,61.886,"LINESTRING (-45.8580947 -23.2032541, -45.8578272 -23.2037534)",0.0016423964330208876,0.9997506836997605,,
