u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,tunnel,width,access,junction,est_width
148632587,2391088201,0,"[131681593, 453860213]",True,2,Elevado Presidente João Goulart,trunk,50,False,820.4229999999999,"LINESTRING (-46.6484746 -23.5390114, -46.6482938 -23.5394174, -46.6481931 -23.5396418, -46.6479159 -23.5402739, -46.64777 -23.5406036, -46.6477354 -23.5406833, -46.6477206 -23.540728, -46.6477111 -23.5407799, -46.6477042 -23.5408387, -46.6476967 -23.5408889, -46.6476955 -23.5409639, -46.6476989 -23.5410511, -46.6477108 -23.5411855, -46.6477643 -23.5417428, -46.6477659 -23.5417819, -46.6477959 -23.542455, -46.6478022 -23.5426601, -46.6478082 -23.5428545, -46.6478345 -23.5437006, -46.6478418 -23.5439743, -46.6478886 -23.5455876, -46.647908 -23.5458961, -46.6479042 -23.5461572, -46.6479028 -23.546249)",,viaduct,,,,,
151236859,890711092,0,75437892,False,,Rua Visconde de Parnaíba,residential,,False,149.41,"LINESTRING (-46.6124112 -23.5487203, -46.6124966 -23.5487688, -46.6136571 -23.5494281)",,,,,,,
151236859,133480431,0,195984125,True,,Rua Doutor Almeida Lima,residential,,False,149.963,"LINESTRING (-46.6124112 -23.5487203, -46.6123557 -23.5487952, -46.6116374 -23.549764, -46.6116272 -23.5497777, -46.6115842 -23.5498357)",,,,,,,
151236859,151237565,0,251860468,False,,Rua Visconde de Parnaíba,residential,40,True,280.463,"LINESTRING (-46.6124112 -23.5487203, -46.6123367 -23.5486791, -46.6120189 -23.5485032, -46.6117509 -23.5483549, -46.6110602 -23.5479726, -46.6101468 -23.5474671, -46.6101236 -23.5474542, -46.6100558 -23.5474167)",,,,,,,
151236859,7508959593,0,802734368,False,,Rua Doutor Almeida Lima,residential,,True,67.114,"LINESTRING (-46.6124112 -23.5487203, -46.6124527 -23.548664, -46.6127795 -23.54822)",,,,,,,
151237565,4491518703,0,1039720792,True,,Rua Visconde de Parnaíba,tertiary,40,False,75.109,"LINESTRING (-46.6100558 -23.5474167, -46.609428 -23.5470631)",,,,,,,
151237565,151236859,0,251860468,False,,Rua Visconde de Parnaíba,residential,40,False,280.46299999999997,"LINESTRING (-46.6100558 -23.5474167, -46.6101236 -23.5474542, -46.6101468 -23.5474671, -46.6110602 -23.5479726, -46.6117509 -23.5483549, -46.6120189 -23.5485032, -46.6123367 -23.5486791, -46.6124112 -23.5487203)",,,,,,,
151237565,4491518707,0,253875436,False,,Rua Almirante Brasil,tertiary,40,True,71.523,"LINESTRING (-46.6100558 -23.5474167, -46.609982 -23.5475043, -46.6099691 -23.5475197, -46.6096271 -23.5479259)",,,,,,,
151237634,133481860,0,14049021,False,,Rua Frei Gaspar,residential,,True,146.755,"LINESTRING (-46.6082953 -23.5495195, -46.6083697 -23.5495624, -46.6094279 -23.5501731, -46.6095137 -23.5502226)",,,,,,,
151237634,890710791,0,253875435,True,,Rua Frei Gaspar,residential,,False,82.152,"LINESTRING (-46.6082953 -23.5495195, -46.6082144 -23.549473, -46.6076123 -23.5491273)",,,,,,,
151237634,133480430,0,253875436,False,,Rua Almirante Brasil,tertiary,40,False,147.01600000000002,"LINESTRING (-46.6082953 -23.5495195, -46.608362 -23.5494394, -46.6086792 -23.5490584, -46.6090945 -23.5485594, -46.609113 -23.5485371, -46.6091702 -23.5484684)",,,,,,,
151237701,133481379,0,167147469,True,2,Avenida Alcântara Machado,primary,50,False,155.279,"LINESTRING (-46.6074398 -23.5505419, -46.6087592 -23.5512399)",,,,,,,
151237701,151237634,0,15260142,True,2,Rua Almirante Brasil,tertiary,,False,143.279,"LINESTRING (-46.6074398 -23.5505419, -46.6074783 -23.5504961, -46.6082316 -23.5495956, -46.6082953 -23.5495195)",,,,,,,
151237877,10253173151,0,15260149,False,,Rua Guarapuava,residential,,True,143.273,"LINESTRING (-46.6051591 -23.5476999, -46.6052201 -23.5476291, -46.6052433 -23.5476012, -46.6055794 -23.5471971, -46.6059248 -23.5467818, -46.605995 -23.5466944, -46.6060107 -23.5466749)",,,,,,,
151239264,130010434,0,416452348,True,4,Rua da Figueira,primary,,False,64.988,"LINESTRING (-46.6255187 -23.5514866, -46.6254281 -23.5512942, -46.6253167 -23.551041, -46.6252792 -23.5509451)",,,,,,,
151239889,130010434,0,710378680,True,2,Rua da Figueira,primary,50,False,22.203,"LINESTRING (-46.6251486 -23.5511049, -46.6252792 -23.5509451)",,,,,yes,,
151239889,4171940002,0,710378681,True,3,Viaduto 31 de Março,primary,50,False,36.505,"LINESTRING (-46.6251486 -23.5511049, -46.6250899 -23.5508628, -46.6250705 -23.5507845)",,,,,,,
151241233,133492789,0,"[946521336, 780159114, 15260400]",True,"['3', '2']",Viaduto 31 de Março,primary,50,False,169.76299999999998,"LINESTRING (-46.6270519 -23.5529605, -46.6270453 -23.5529706, -46.6269216 -23.553149, -46.626898 -23.5531807, -46.6267672 -23.5533563, -46.6266817 -23.5534372, -46.6265603 -23.553513, -46.6264382 -23.5535698, -46.6263159 -23.5536092, -46.6261891 -23.553627, -46.6260349 -23.5536202, -46.6258921 -23.553584, -46.6257238 -23.5535228)",,yes,,,,,
151241987,151241233,0,15260500,True,2,Viaduto Therezinha Zerbini,primary,,False,66.1,"LINESTRING (-46.6272139 -23.5523849, -46.6271098 -23.5527536, -46.6270519 -23.5529605)",,,,,,,
151241987,1420150299,0,35797465,True,3,Avenida do Estado,trunk_link,50,False,83.174,"LINESTRING (-46.6272139 -23.5523849, -46.6271258 -23.5524948, -46.6269886 -23.5526183, -46.6268488 -23.5527228, -46.6266053 -23.5528747)",,,,,,,
151243285,8002929481,0,"[647497033, 131681595, 796505509]",True,"['3', '2']",Viaduto Vinte e Cinco de Março,primary,50,False,386.52000000000004,"LINESTRING (-46.627637 -23.5491642, -46.6273794 -23.5490186, -46.6268174 -23.5486781, -46.6253288 -23.5477092, -46.6250977 -23.5475593, -46.6245017 -23.547211)",,yes,,,,,
151243285,151243812,0,"[934031944, 934031945, 25619250, 779584029]",True,"['4', '3', '2']",Viaduto Mercúrio,primary,50,False,338.257,"LINESTRING (-46.627637 -23.5491642, -46.6274089 -23.5489706, -46.6272533 -23.5487986, -46.6271285 -23.5486522, -46.627028 -23.5485011, -46.6269381 -23.5483166, -46.6268764 -23.5481237, -46.6268356 -23.5479408, -46.6266217 -23.5465667, -46.6265891 -23.546376)",,yes,,,,,
151243812,6595269556,0,15260600,True,3,Avenida Mercúrio,primary,50,False,135.95799999999997,"LINESTRING (-46.6265891 -23.546376, -46.6265576 -23.5459995, -46.6265531 -23.5458195, -46.6265455 -23.5456486, -46.6265483 -23.5454387, -46.6266089 -23.5451601)",,,,,,,
151243812,133484408,0,15260639,True,1,,primary_link,,False,43.010000000000005,"LINESTRING (-46.6265891 -23.546376, -46.6264794 -23.546135, -46.6264452 -23.5460866, -46.6263973 -23.5460347)",,,,,,,
151268804,2390039132,0,230913958,True,,Rua Padre Luís Alves de Siqueira,residential,,False,44.607,"LINESTRING (-46.6554582 -23.5230969, -46.6555187 -23.5230195, -46.6555915 -23.5229235, -46.6556612 -23.5228375, -46.6556914 -23.5228079, -46.6557266 -23.5227821)",,,,,,,
151268804,445160726,0,252601717,True,,Rua dos Americanos,residential,,False,118.35499999999999,"LINESTRING (-46.6554582 -23.5230969, -46.6554597 -23.5230182, -46.6555198 -23.5221704, -46.6555358 -23.5220351)",,,,,,,
151268804,2390039108,0,252601720,True,4,Rua Norma Pieruccini Giannotti,primary,50,False,34.67,"LINESTRING (-46.6554582 -23.5230969, -46.6555662 -23.5230999, -46.6557981 -23.5231063)",,,,,,,
151272448,3052434205,0,359790120,True,2,Alameda Casa Branca,tertiary,,False,42.176,"LINESTRING (-46.6626794 -23.568674, -46.6629651 -23.5689484)",,,,,,,
151272834,303852689,0,85796593,True,2,Alameda Casa Branca,residential,,False,101.962,"LINESTRING (-46.6601068 -23.5661945, -46.6608022 -23.5668537)",,,,,,,
151272834,151272836,0,426696435,True,,Rua José Maria Lisboa,residential,,False,139.055,"LINESTRING (-46.6601068 -23.5661945, -46.6592312 -23.5669655, -46.659121 -23.567059)",,,,,,,
151272836,2400595419,0,231355574,True,,Rua José Maria Lisboa,residential,,False,14.312,"LINESTRING (-46.659121 -23.567059, -46.6590218 -23.5671501)",,,,,,,
151272836,2006965206,0,760078427,True,3,Avenida Nove de Julho,primary,50,False,233.506,"LINESTRING (-46.659121 -23.567059, -46.6591857 -23.5671274, -46.6594 -23.56735, -46.6596261 -23.5675847, -46.6598911 -23.5678599, -46.6605425 -23.5685363, -46.6605782 -23.5685728, -46.6606365 -23.5686339)",,,,,,,
151273009,151272834,0,85796593,True,2,Alameda Casa Branca,residential,,False,116.275,"LINESTRING (-46.6593341 -23.5654252, -46.6593787 -23.5654688, -46.6601068 -23.5661945)",,,,,,,
151273009,151273480,0,85796595,False,,Alameda Casa Branca,residential,,True,113.72699999999999,"LINESTRING (-46.6593341 -23.5654252, -46.6592861 -23.5653784, -46.6585703 -23.5646796)",,,,,,,
151273009,60624540,0,493367006,True,2,Alameda Franca,residential,,False,177.567,"LINESTRING (-46.6593341 -23.5654252, -46.6594141 -23.5653571, -46.6600444 -23.5648196, -46.6604891 -23.5644283, -46.6605477 -23.5643767, -46.6606014 -23.5643295)",,,,,,,
151273011,151272836,0,474493463,True,3,Avenida Nove de Julho,primary,50,False,116.998,"LINESTRING (-46.6583587 -23.5662723, -46.6584185 -23.5663341, -46.6590146 -23.5669498, -46.659053 -23.5669896, -46.659121 -23.567059)",,,,,,,
151273011,151273009,0,493367006,True,2,Alameda Franca,residential,,False,136.952,"LINESTRING (-46.6583587 -23.5662723, -46.659239 -23.5655063, -46.6593341 -23.5654252)",,,,,,,
151273480,60609753,0,8578569,True,3,Alameda Casa Branca,residential,40,False,137.068,"LINESTRING (-46.6585703 -23.5646796, -46.6576459 -23.5637843)",,,,,,,
151273480,151273009,0,85796595,False,,Alameda Casa Branca,residential,,False,113.72699999999999,"LINESTRING (-46.6585703 -23.5646796, -46.6592861 -23.5653784, -46.6593341 -23.5654252)",,,,,,,
151273480,2397445824,0,679367250,False,2,Alameda Itu,residential,40,False,127.34599999999999,"LINESTRING (-46.6585703 -23.5646796, -46.6578293 -23.5653336, -46.6576702 -23.5654739)",,,,,,,
151273485,303857161,0,359790121,True,3,Alameda Campinas,residential,,False,27.038,"LINESTRING (-46.655056 -23.5677751, -46.6548791 -23.5675939)",,,,,,,
151273843,303856987,0,359790121,True,3,Alameda Campinas,residential,,False,26.03,"LINESTRING (-46.655813 -23.5685523, -46.655643 -23.5683776)",,,,,,,
151273843,151275586,0,426696412,True,,Alameda Franca,residential,,False,202.621,"LINESTRING (-46.655813 -23.5685523, -46.6571424 -23.5673751, -46.6572432 -23.5672866)",,,,,,,
151275040,457566749,0,577926287,False,2,Alameda Ribeirão Preto,residential,40,False,82.296,"LINESTRING (-46.6505033 -23.563077, -46.6499079 -23.5635769)",,,,,,,
151275040,457566752,0,577926288,True,,Alameda Campinas,residential,,False,76.583,"LINESTRING (-46.6505033 -23.563077, -46.6503406 -23.5629122, -46.6500027 -23.5625634)",,,,,,,
151275041,151275040,0,942982970,True,,Alameda Campinas,residential,40,False,130.441,"LINESTRING (-46.6513337 -23.5639696, -46.6512415 -23.5638728, -46.6505033 -23.563077)",,,,,,,
151275041,7992133414,0,"[942982968, 978822149]",True,"['4', '3']",Rua São Carlos do Pinhal,tertiary,50,False,207.351,"LINESTRING (-46.6513337 -23.5639696, -46.6514208 -23.5639028, -46.6519874 -23.5634277, -46.6520509 -23.5633756, -46.6520909 -23.5633414, -46.6521334 -23.5633051, -46.6521845 -23.5632615, -46.6525608 -23.5629403, -46.6527227 -23.5628021, -46.6528322 -23.5627086)",,,,,,,
151275042,2713422763,0,359790104,True,2,Alameda Jaú,residential,50,False,86.15,"LINESTRING (-46.6540705 -23.5667655, -46.6546961 -23.5662445)",,,,,,,
151275042,142799349,0,359790121,True,3,Alameda Campinas,residential,,False,132.562,"LINESTRING (-46.6540705 -23.5667655, -46.6532752 -23.5659517, -46.6532027 -23.5658775)",,,,,,,
151275042,1990934601,0,"[426601875, 679352125]",False,4,Alameda Jaú,residential,50,True,197.018,"LINESTRING (-46.6540705 -23.5667655, -46.6527083 -23.5678983, -46.6526392 -23.5679564)",,,,,,,
151275578,457566775,0,15263136,True,,Rua Pamplona,residential,40,False,43.217,"LINESTRING (-46.6517818 -23.5614932, -46.6520491 -23.5617949)",,,,,,,
151275578,457566762,0,38630643,True,,Rua Sílvia,residential,,False,159.51100000000002,"LINESTRING (-46.6517818 -23.5614932, -46.6511595 -23.5613252, -46.6507253 -23.5612126, -46.6506837 -23.5611856, -46.6506583 -23.5611315, -46.6505791 -23.5608192)",,,,,,,
151275585,151273485,0,426696415,True,2,Alameda Itu,residential,,False,203.03799999999998,"LINESTRING (-46.6564931 -23.5665106, -46.6563894 -23.5666025, -46.6558226 -23.5671067, -46.6554034 -23.5674725, -46.655056 -23.5677751)",,,,,,,
151275585,151275586,0,"[426696452, 426696445]",True,,Rua Pamplona,residential,,False,115.28399999999999,"LINESTRING (-46.6564931 -23.5665106, -46.6565581 -23.5665776, -46.6571638 -23.567204, -46.6572432 -23.5672866)",,,,,,,
151275586,2070797828,0,426696412,True,,Alameda Franca,residential,,False,145.95000000000002,"LINESTRING (-46.6572432 -23.5672866, -46.6573318 -23.5672057, -46.6581837 -23.5664291, -46.6582213 -23.5663949, -46.6582584 -23.5663609)",,,,,,,
151275586,4947675606,0,426696444,True,,Rua Pamplona,residential,,False,49.334,"LINESTRING (-46.6572432 -23.5672866, -46.657303 -23.5673488, -46.6575633 -23.5676194)",,,,,,,
151275587,303854825,0,359790090,True,,Rua Pamplona,residential,,False,128.089,"LINESTRING (-46.6579927 -23.5680659, -46.6580452 -23.5681205, -46.6588239 -23.5689299)",,,,,,,
151275587,303854457,0,426696434,True,2,Rua José Maria Lisboa,residential,,False,201.849,"LINESTRING (-46.6579927 -23.5680659, -46.657909 -23.568141, -46.6565722 -23.5693308)",,,,,,,
151275590,2159980889,0,944859333,True,4,Rua Estados Unidos,secondary,50,False,88.982,"LINESTRING (-46.6621978 -23.5724984, -46.6628106 -23.5719284)",,,,,,,
151277275,165459109,0,428721903,True,3,Rua Antônio Carlos,tertiary,,False,124.1,"LINESTRING (-46.6562944 -23.5577348, -46.6567352 -23.5574487, -46.6572027 -23.557152, -46.6572119 -23.5571461, -46.6572886 -23.5570908)",,,,,,,
155430742,619194405,0,527066462,False,5,Avenida Celso Garcia,secondary,40,False,54.684,"LINESTRING (-46.6066641 -23.5389968, -46.6065705 -23.5389832, -46.606308 -23.538945, -46.6061343 -23.5389198)",,,,,,,
155430742,437564427,0,527066999,True,3,Rua João Boemer,secondary,50,False,131.965,"LINESTRING (-46.6066641 -23.5389968, -46.6066881 -23.5388988, -46.6067824 -23.538579, -46.6069825 -23.5379042, -46.6069973 -23.5378501)",,,,,,,
155430742,155430743,0,527067000,False,5,Avenida Celso Garcia,primary,40,True,141.78000000000003,"LINESTRING (-46.6066641 -23.5389968, -46.6067387 -23.5390075, -46.6070857 -23.5390588, -46.6075791 -23.5391318, -46.6079431 -23.5391901, -46.6080362 -23.539205)",,,,,,,
155430743,155430742,0,527067000,False,5,Avenida Celso Garcia,primary,40,False,141.78,"LINESTRING (-46.6080362 -23.539205, -46.6079431 -23.5391901, -46.6075791 -23.5391318, -46.6070857 -23.5390588, -46.6067387 -23.5390075, -46.6066641 -23.5389968)",,,,,,,
155430743,619194403,0,"[616383180, 596158526]",False,5,Avenida Celso Garcia,primary,40,True,150.274,"LINESTRING (-46.6080362 -23.539205, -46.6081265 -23.5392195, -46.6084308 -23.5392712, -46.6086325 -23.5393114, -46.6086702 -23.5393199, -46.6093918 -23.5394909, -46.6094712 -23.5395111)",,,,,,,
155430743,434003320,0,944451394,True,2,Rua Bresser,primary,,False,177.769,"LINESTRING (-46.6080362 -23.539205, -46.607991 -23.5393514, -46.6076007 -23.540753)",,,,,,,
155430745,619194403,0,616383173,False,5,Avenida Celso Garcia,primary,40,False,101.341,"LINESTRING (-46.6104292 -23.5397545, -46.610307 -23.5397235, -46.6094712 -23.5395111)",,,,,,,
155430745,437564426,0,616383177,True,2,Rua Doutor Costa Valente,residential,40,False,111.725,"LINESTRING (-46.6104292 -23.5397545, -46.6104638 -23.5396412, -46.6107245 -23.5387869)",,,,,,,
155430745,10677331358,0,616709992,False,5,Avenida Celso Garcia,primary,40,True,101.366,"LINESTRING (-46.6104292 -23.5397545, -46.6105178 -23.539777, -46.6113042 -23.5399805, -46.6113657 -23.5399964, -46.6113863 -23.5400017)",,,,,,,
155430747,4702060041,0,598238261,False,5,Avenida Rangel Pestana,primary,40,False,81.122,"LINESTRING (-46.6129036 -23.5406915, -46.6124167 -23.5403755, -46.6122463 -23.5402809)",,,,,,,
155430747,434003207,0,"[598238262, 616383159]",False,5,Avenida Rangel Pestana,primary,40,True,114.179,"LINESTRING (-46.6129036 -23.5406915, -46.6130207 -23.5407637, -46.6132235 -23.5408889, -46.6132467 -23.5409032, -46.6138329 -23.5412647)",,,,,,,
155430748,2449978346,0,37253816,True,3,Largo da Concórdia,primary,,False,24.526999999999997,"LINESTRING (-46.6157957 -23.5424738, -46.6159694 -23.5424289, -46.6160273 -23.542414)",,,,,,,
155430748,2449978339,0,181593978,True,2,Largo da Concórdia,tertiary,,False,43.547,"LINESTRING (-46.6157957 -23.5424738, -46.6159458 -23.5422906, -46.6160504 -23.5421594)",,,,,,,
155430748,437564134,0,237048434,False,5,Avenida Rangel Pestana,primary,40,False,127.63600000000001,"LINESTRING (-46.6157957 -23.5424738, -46.6156337 -23.5423728, -46.6148788 -23.5419085, -46.6148339 -23.5418809, -46.6147566 -23.5418334)",,,,,,,
155432379,155432380,0,252060485,True,,Rua Major Otaviano,tertiary,,False,32.431,"LINESTRING (-46.605786 -23.5428755, -46.6058545 -23.5428156, -46.6060115 -23.5426698)",,,,,,,
155432380,2389076306,0,230397063,True,,Rua Major Otaviano,residential,,False,57.586,"LINESTRING (-46.6060115 -23.5426698, -46.6064394 -23.5423317)",,,,,,,
155432380,155432381,0,237087171,True,,Rua Major Otaviano,tertiary,,False,53.294,"LINESTRING (-46.6060115 -23.5426698, -46.606058 -23.5424358, -46.6060996 -23.5421974)",,,,,,,
155432381,434003302,0,16973446,True,2,Rua José Monteiro,primary,40,False,106.974,"LINESTRING (-46.6060996 -23.5421974, -46.6062651 -23.5412474)",,,,,,,
155432381,434003305,0,195669554,True,2,Rua 21 de Abril,tertiary,40,False,115.44,"LINESTRING (-46.6060996 -23.5421974, -46.6054751 -23.5419874, -46.6050402 -23.5418308)",,,,,,,
155432382,2389060471,0,16973446,True,2,Rua José Monteiro,primary,40,False,64.118,"LINESTRING (-46.6064135 -23.5403948, -46.6064252 -23.5403277, -46.6064817 -23.5400034, -46.6065023 -23.5398849, -46.6065127 -23.5398254)",,,,,,,
155432382,434003320,0,"[1073907338, 944718220]",True,"['3', '2']",Rua Coimbra,residential,40,False,127.40900000000002,"LINESTRING (-46.6064135 -23.5403948, -46.6064793 -23.5404145, -46.6067493 -23.5404953, -46.6071674 -23.5406219, -46.6076007 -23.540753)",,,,,,,
157177049,158835020,0,8212731,True,2,,primary_link,,False,67.543,"LINESTRING (-46.6609235 -23.5273788, -46.6609659 -23.5274114, -46.6610136 -23.527558, -46.6610615 -23.5276669, -46.6611442 -23.527866, -46.6611953 -23.5279223)",,,,,,,
157177049,2390343640,0,15721781,True,3,Avenida Pacaembu,primary,50,False,135.64499999999998,"LINESTRING (-46.6609235 -23.5273788, -46.6609325 -23.5274314, -46.6609559 -23.5275654, -46.6609747 -23.5276835, -46.6609935 -23.527879, -46.6610042 -23.5280985, -46.6610066 -23.528225, -46.6610116 -23.5284925, -46.6610151 -23.528594)",,,,,,,
158834930,1698661770,0,252226048,False,2,Rua José Gomes Falcão,tertiary,40,True,14.795,"LINESTRING (-46.6612569 -23.5223137, -46.6612611 -23.5224467)",,,,,,,
158834930,453559664,0,252226045,False,2,Rua José Gomes Falcão,tertiary,50,True,217.288,"LINESTRING (-46.6612569 -23.5223137, -46.6612684 -23.522171, -46.6613013 -23.5217916, -46.6613334 -23.5214522, -46.6613891 -23.5208067, -46.6613968 -23.5207222, -46.6614292 -23.520366)",,,,,,,
158835020,2283841569,0,237455949,True,3,Rua Barra Funda,tertiary,,False,55.157,"LINESTRING (-46.6611953 -23.5279223, -46.6612222 -23.5279718, -46.6612543 -23.5280139, -46.6613234 -23.5280628, -46.6613891 -23.5280917, -46.6614777 -23.5281146, -46.6615031 -23.5281212, -46.6616469 -23.5281446)",,,,,,,
158837596,2389135852,0,"[23059204, 23059198]",True,3,"['Avenida Doutor Abraão Ribeiro', 'Viaduto Pacaembu']",primary,50,False,367.923,"LINESTRING (-46.6607297 -23.5271945, -46.6605583 -23.5265627, -46.6603658 -23.5258089, -46.6600109 -23.524436, -46.6599957 -23.5243773, -46.6599774 -23.5243088, -46.6598829 -23.5239782)",,yes,,,,,
158839978,2390343640,0,230916240,True,2,Avenida Auro Soares de Moura Andrade,tertiary,,False,15.481,"LINESTRING (-46.6608969 -23.5286814, -46.6610151 -23.528594)",,,,,,,
158839978,260686398,0,231404402,True,4,Avenida Pacaembu,primary,50,False,111.194,"LINESTRING (-46.6608969 -23.5286814, -46.6608957 -23.5285591, -46.6608855 -23.5282008, -46.6608848 -23.5281146, -46.6608828 -23.5278851, -46.6608741 -23.5277615, -46.6608654 -23.5276822)",,,,,,,
158842316,457052409,0,231327903,True,2,,primary,50,False,190.80800000000002,"LINESTRING (-46.6553245 -23.534039, -46.6543247 -23.5345919, -46.6542295 -23.5346444, -46.6538504 -23.534853, -46.6537213 -23.5349245)",,,,,,,
158842316,148497420,0,"[679365048, 679365049, 679365050]",True,,Rua Doutor Albuquerque Lins,residential,,False,23.604999999999997,"LINESTRING (-46.6553245 -23.534039, -46.6552555 -23.5339563, -46.655234 -23.5339305, -46.6551838 -23.5338704)",,,,,,,
158842485,1955792528,0,"[15807960, 935475711]",True,"['3', '2']",Praça Marechal Deodoro,secondary,,False,116.014,"LINESTRING (-46.6562979 -23.5334886, -46.6562659 -23.53352, -46.6560489 -23.5336873, -46.6555104 -23.5340773, -46.6554152 -23.5341463)",,,,,,,
158842485,158842316,0,237470797,True,2,,primary,,False,116.598,"LINESTRING (-46.6562979 -23.5334886, -46.6560179 -23.5336437, -46.6554285 -23.5339759, -46.6553245 -23.534039)",,,,,,,
158843005,457051461,0,230622505,True,1,Rua Doutor Veiga Filho,tertiary,,False,195.182,"LINESTRING (-46.6614243 -23.5388986, -46.6614562 -23.5388789, -46.6615054 -23.5388436, -46.6615618 -23.5387981, -46.6626725 -23.5377662, -46.6627192 -23.5377232, -46.6627834 -23.537664)",,,,,,,
158843005,466875831,0,244739222,False,3,Rua Conselheiro Brotero,tertiary,,False,135.60500000000002,"LINESTRING (-46.6614243 -23.5388986, -46.661481 -23.5396349, -46.6615127 -23.5400471, -46.6615179 -23.5401151)",,,,,,,
158843005,4076304514,0,935537749,True,2,Rua Doutor Veiga Filho,tertiary,,False,107.783,"LINESTRING (-46.6614243 -23.5388986, -46.6612107 -23.5390262, -46.6605402 -23.5394302)",,,,,,,
158843278,165455653,0,"[810899008, 499334585, 1031630924, 647497053]",True,2,"['Largo do Arouche', 'Rua Sebastião Pereira']",secondary,,False,72.037,"LINESTRING (-46.6479663 -23.5411457, -46.6478506 -23.541351, -46.6478017 -23.5414384, -46.6478177 -23.5416359, -46.6478228 -23.5417563)",,,,,,,
158843385,20944552,0,38628619,True,,Rua Fortunato,residential,,False,154.509,"LINESTRING (-46.6522173 -23.5416398, -46.6518019 -23.5403942, -46.6517752 -23.5403107)",,,,,,,
158843385,158845029,0,230629152,True,2,Rua Jaguaribe,tertiary,,False,131.439,"LINESTRING (-46.6522173 -23.5416398, -46.6511569 -23.5416775, -46.6510512 -23.5416791, -46.6509288 -23.5416825)",,,,,,,
158844190,8648881768,0,358278705,True,,Praça Vilaboim,residential,,False,40.214,"LINESTRING (-46.6600073 -23.5443584, -46.6603672 -23.5442103)",,,,,,,
158844190,7288145230,0,423497710,True,,Rua Piauí,residential,40,False,57.177,"LINESTRING (-46.6600073 -23.5443584, -46.6595879 -23.544531, -46.6594956 -23.544569)",,,,,,,
158844191,444959906,0,230629147,True,,Rua Alagoas,residential,,False,53.358,"LINESTRING (-46.6617224 -23.5449363, -46.6618944 -23.5448649, -46.6621992 -23.5447383)",,,,,,,
158844191,396151785,0,423496969,False,,Rua Armando Penteado,residential,,False,69.759,"LINESTRING (-46.6617224 -23.5449363, -46.6615843 -23.5448877, -46.6610836 -23.5447113)",,,,,,,
158844418,20944556,0,8307079,True,2,Rua Sabará,tertiary,,False,133.469,"LINESTRING (-46.6546744 -23.5466177, -46.6547128 -23.5466945, -46.6547318 -23.5467321, -46.6551798 -23.5476209, -46.6552234 -23.5477074)",,,,,,,
158844418,618352978,0,424415196,True,2,Rua Piauí,residential,40,False,117.109,"LINESTRING (-46.6546744 -23.5466177, -46.6545744 -23.5466599, -46.6542673 -23.5467925, -46.6537411 -23.5470197, -46.6537266 -23.547026, -46.6536358 -23.5470678)",,,,,,,
158844513,298937045,0,329263858,False,2,Rua Dona Veridiana,tertiary,,True,119.843,"LINESTRING (-46.6502532 -23.5396203, -46.6502801 -23.539715, -46.6505919 -23.5406523)",,,,,,,
158844513,1849075704,0,929414411,True,1,Rua Frederico Abranches,tertiary,,False,90.455,"LINESTRING (-46.6502532 -23.5396203, -46.6500239 -23.5397746, -46.6495357 -23.5400989)",,,,,,,
158844652,4221682838,0,38629635,True,3,Rua Sebastião Pereira,secondary,,False,42.489999999999995,"LINESTRING (-46.6495391 -23.5386536, -46.6494302 -23.5387836, -46.6493811 -23.5388418, -46.6492967 -23.538964)",,,,,,,
158844652,158844513,0,"[8307081, 935537755, 935537756]",True,"['3', '2']",Largo Santa Cecília,tertiary,,False,131.521,"LINESTRING (-46.6495391 -23.5386536, -46.649753 -23.5388835, -46.6500032 -23.5391594, -46.6500541 -23.5392155, -46.6501238 -23.539296, -46.6501513 -23.5393428, -46.6501728 -23.5393926, -46.6501922 -23.5394454, -46.6502157 -23.539518, -46.6502532 -23.5396203)",,,,,,,
158844839,148564371,0,8307077,True,2,Rua Aureliano Coutinho,tertiary,,False,108.147,"LINESTRING (-46.6531842 -23.5427046, -46.6531869 -23.5428382, -46.6531856 -23.5431025, -46.6531943 -23.5433103, -46.6532157 -23.5435224, -46.6532352 -23.5436035, -46.6532573 -23.5436712)",,,,,,,
158844839,158844840,0,250255250,False,2,Rua Martinico Prado,residential,,False,194.305,"LINESTRING (-46.6531842 -23.5427046, -46.6530831 -23.5427071, -46.6513695 -23.5427494, -46.6512788 -23.5427512)",,,,,,,
158844839,1849075710,0,250255250,False,2,Rua Martinico Prado,residential,,True,139.22899999999998,"LINESTRING (-46.6531842 -23.5427046, -46.6532839 -23.5427022, -46.65441 -23.5426744, -46.6544629 -23.5426731, -46.6545495 -23.542671)",,,,,,,
158844840,158844839,0,250255250,False,2,Rua Martinico Prado,residential,,True,194.305,"LINESTRING (-46.6512788 -23.5427512, -46.6513695 -23.5427494, -46.6530831 -23.5427071, -46.6531842 -23.5427046)",,,,,,,
158844840,158845029,0,424394652,True,2,Rua Dona Veridiana,tertiary,,False,124.07799999999999,"LINESTRING (-46.6512788 -23.5427512, -46.6512537 -23.5426759, -46.6510318 -23.5419922, -46.6509622 -23.5417767, -46.6509288 -23.5416825)",,,,,,,
