u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,ref,bridge,tunnel,width,access,junction,est_width
25928439,2556256416,0,38584786,True,,residential,,False,391.557,"LINESTRING (-46.6331286 -23.5352713, -46.631535 -23.5354185, -46.630598 -23.5355033, -46.6297862 -23.5355907, -46.6296645 -23.5356052, -46.6295131 -23.535653, -46.6293311 -23.5357231)",0.005814018298770793,Rua Vinte e Cinco de Janeiro,,,,,,,
25928439,25928388,0,191591086,True,4,secondary,50,False,86.89500000000001,"LINESTRING (-46.6331286 -23.5352713, -46.6331017 -23.5349845, -46.6330324 -23.534495)",0.003043672264624159,Avenida Tiradentes,,,,,,,
25928614,25928439,0,191591086,True,4,secondary,50,False,11.418,"LINESTRING (-46.6331395 -23.5353735, -46.6331286 -23.5352713)",0.008857174110870038,Avenida Tiradentes,,,,,,,
25928755,60685894,0,8579810,True,3,primary,40,False,214.212,"LINESTRING (-46.634182 -23.5414795, -46.6339991 -23.5412465, -46.6339304 -23.5411214, -46.6338936 -23.5410183, -46.6338813 -23.5409191, -46.6338582 -23.5407157, -46.6338252 -23.5404405, -46.6337347 -23.5396351)",0.00994161101639354,Avenida Prestes Maia,,,,,,,
25928755,60685904,0,"[8579812, 522751870]",True,2,residential,40,False,117.929,"LINESTRING (-46.634182 -23.5414795, -46.6339994 -23.5413167, -46.6338564 -23.5411977, -46.6338031 -23.5411673, -46.6332553 -23.540853)",0.04225200794453825,Rua Carlos de Sousa Nazaré,,,,,,,
25928755,4228472161,0,"[49436034, 237876565, 49436030]",True,3,trunk,50,False,516.815,"LINESTRING (-46.634182 -23.5414795, -46.6340392 -23.5410017, -46.6340095 -23.5408561, -46.6338549 -23.539545, -46.6338076 -23.5389196, -46.6336016 -23.537239, -46.6335552 -23.536874)",0.05719063014445299,Avenida Prestes Maia,,,yes,,,,
25928842,60685898,0,"[779584032, 4331470, 48651838]",True,4,trunk,50,False,636.083,"LINESTRING (-46.6377089 -23.5468886, -46.6376866 -23.5468525, -46.6375872 -23.5467166, -46.6372901 -23.5463106, -46.6370899 -23.5460111, -46.6363483 -23.5448989, -46.6358258 -23.5441204, -46.6353367 -23.5433993, -46.6344803 -23.5419955)",0.08462421526346124,"['Avenida Prestes Maia', 'Túnel Papa João Paulo II']",,,yes,,,,
25928939,25928842,0,"[273593636, 273593637, 901220871, 901221674, 936396989]",True,"['3', '2']",trunk,"['50', '60']",False,339.35,"LINESTRING (-46.6385434 -23.549578, -46.6386985 -23.5493219, -46.6387637 -23.549184, -46.6388076 -23.54907, -46.6388477 -23.5489315, -46.638873 -23.5487078, -46.6388569 -23.5486128, -46.6388275 -23.5485325, -46.6387806 -23.5484489, -46.6386644 -23.5482688, -46.6378742 -23.5470938, -46.6377089 -23.5468886)",0.027352300899770914,"['Avenida Vinte e Três de Maio', 'Avenida 23 de Maio', 'Parque Anhangabau']",,,yes,,,,
25928939,285488804,0,"[8579499, 901230766]",True,1,trunk_link,,False,52.866,"LINESTRING (-46.6385434 -23.549578, -46.6386395 -23.5493645, -46.6386782 -23.5492313, -46.6387043 -23.5491274)",0.0017323958130812465,,,,,,,,
25928961,25928964,0,"[565528400, 153242233, 273593639]",True,3,trunk,60,False,140.54000000000002,"LINESTRING (-46.6387749 -23.5481572, -46.6388903 -23.5483767, -46.6389844 -23.5486096, -46.639006 -23.5487021, -46.639007 -23.548821, -46.6389736 -23.5489641, -46.6389063 -23.5491215, -46.6387877 -23.5493388)",0.027033173696940364,Parque Anhangabau,,,,,,,
25928961,60685472,0,936107422,True,2,primary,50,False,47.7,"LINESTRING (-46.6387749 -23.5481572, -46.6389115 -23.5482984, -46.6390938 -23.548471)",0.038258193317610226,Avenida Nove de Julho,,,,,,,
25928964,7284727152,0,"[901219749, 321139487]",True,3,trunk,60,False,73.601,"LINESTRING (-46.6387877 -23.5493388, -46.6386172 -23.5496305, -46.6384466 -23.5499222)",0.01787811464877594,Avenida Vinte e Três de Maio,,,,,,,
25928964,8377467363,0,"[901220297, 38508517]",True,"['1', '2']",tertiary,40,False,90.03699999999999,"LINESTRING (-46.6387877 -23.5493388, -46.6388421 -23.5495739, -46.6389264 -23.5500199, -46.6389592 -23.5501327)",0.009155575500689144,Praça da Bandeira,,,,,,,
25929039,176009843,0,997426060,True,3,trunk,60,False,83.426,"LINESTRING (-46.6371573 -23.5548213, -46.6373035 -23.5551914, -46.6374775 -23.5555104)",0.020938008039408523,Avenida Vinte e Três de Maio,,,,,,,
25929410,25929413,0,943943780,True,5,trunk,60,False,94.638,"LINESTRING (-46.6385024 -23.5579874, -46.6387297 -23.5586173, -46.6388079 -23.5587907)",0.04134518974428055,Avenida Vinte e Três de Maio,,,,,,,
25929413,60641204,0,172433904,True,2,secondary,40,False,130.755,"LINESTRING (-46.6388079 -23.5587907, -46.6391443 -23.5591749, -46.6395684 -23.5597368)",0.01860555834573073,Rua Maestro Cardim,,,,,,,
25929413,5496814869,0,524259147,True,5,trunk,60,False,193.659,"LINESTRING (-46.6388079 -23.5587907, -46.6390235 -23.5592353, -46.6391227 -23.5594074, -46.6392467 -23.5595917, -46.6393942 -23.559799, -46.6395668 -23.5600666, -46.6397175 -23.5603165)",0.02274014785107441,Avenida Vinte e Três de Maio,,,,,,,
25929414,587993,0,524487872,True,5,trunk,60,False,99.955,"LINESTRING (-46.6385968 -23.5590528, -46.6384853 -23.5587961, -46.6382561 -23.55821)",0.037712557483286856,Avenida Vinte e Três de Maio,,,,,,,
25929616,5711623858,0,61819124,True,5,trunk,60,False,472.90500000000003,"LINESTRING (-46.6408524 -23.5659574, -46.6408494 -23.5661801, -46.6408239 -23.5665465, -46.6408025 -23.5669349, -46.6408025 -23.5671807, -46.6408105 -23.5675262, -46.6408977 -23.5688796, -46.6409218 -23.5693368, -46.6409755 -23.5702047)",0.000314726168608115,Avenida Vinte e Três de Maio,,,,,,,
25947658,2627719093,0,257174614,True,2,tertiary,,False,10.448,"LINESTRING (-46.6399769 -23.5686478, -46.6398745 -23.5686522)",0.00521143268890469,Viaduto Beneficência Portuguesa,,,,,,,
25947658,172020361,0,"[62268208, 498338005, 498338006, 942902847]",False,"['3', '2']",tertiary,,True,225.486,"LINESTRING (-46.6399769 -23.5686478, -46.6401125 -23.5686407, -46.6410109 -23.5685943, -46.6420631 -23.5685399, -46.6421858 -23.568534)",0.0017851258353851355,Viaduto Beneficência Portuguesa,,yes,,,,,
26359247,1815130126,0,"[235497098, 170363948]",True,3,trunk,50,False,130.777,"LINESTRING (-46.609198 -23.5681322, -46.6090156 -23.5683313, -46.608903 -23.5684518, -46.608734 -23.5685845, -46.6085623 -23.5687038, -46.6082258 -23.5688816)",0.0034679614888926892,Avenida do Estado,BR-050,yes,,,,,
26359247,466929629,0,"[946556282, 35797655]",True,"['1', '2']",secondary,50,False,254.904,"LINESTRING (-46.609198 -23.5681322, -46.6089633 -23.5685255, -46.6088145 -23.5687965, -46.6083276 -23.5696835, -46.6082633 -23.5698076, -46.6081975 -23.5700215, -46.6081756 -23.5702086)",0.00031451958759819826,Avenida Teresa Cristina,SP-160,,,,,,
60609673,1953466367,0,230628541,True,4,primary,50,False,175.85899999999998,"LINESTRING (-46.6592911 -23.5590237, -46.6591443 -23.559154, -46.6584686 -23.5597534, -46.6580486 -23.560121)",0.0021006491134603024,Avenida Paulista,,,,,,,
60609673,60624596,0,424211551,True,2,residential,40,False,133.60299999999998,"LINESTRING (-46.6592911 -23.5590237, -46.6593959 -23.5591304, -46.6595342 -23.5592711, -46.6596129 -23.5593482, -46.6596455 -23.559381, -46.6597261 -23.5594622, -46.6600787 -23.5598178, -46.6600932 -23.5598324, -46.6601752 -23.5599107)",0.00041664122933040605,Rua Padre João Manuel,,,,,,,
60609692,60609697,0,230628522,True,3,residential,40,False,17.055,"LINESTRING (-46.6558638 -23.5620582, -46.6558018 -23.5619967, -46.6557503 -23.5619455)",0.0037454273008775177,Alameda Casa Branca,,,,,,,
60609692,1990911135,0,230628536,True,4,primary,50,False,281.257,"LINESTRING (-46.6558638 -23.5620582, -46.6554973 -23.5623589, -46.6549644 -23.5628015, -46.6540433 -23.5635666, -46.6538213 -23.5637589)",0.005105614387047972,Avenida Paulista,,,,,,,
60609697,165462605,0,16257538,True,3,residential,40,False,103.596,"LINESTRING (-46.6557503 -23.5619455, -46.6556575 -23.5618533, -46.6554433 -23.561633, -46.6554219 -23.561579, -46.6554165 -23.5615181, -46.6554344 -23.5614324, -46.6555142 -23.5611736, -46.655525 -23.5611386)",0.009311419310453647,Rua Professor Otávio Mendes,,,,,,,
60609697,165463204,0,423987651,True,4,primary,50,False,99.72,"LINESTRING (-46.6557503 -23.5619455, -46.6560752 -23.5616654, -46.6564581 -23.5613264)",0.0011171256330902081,Avenida Paulista,,,,,,,
60609753,60609766,0,8578569,True,3,residential,40,False,133.191,"LINESTRING (-46.6576459 -23.5637843, -46.6575092 -23.563651, -46.6568594 -23.5630173, -46.6568181 -23.5629772, -46.6567507 -23.5629117)",0.005983011502543108,Alameda Casa Branca,,,,,,,
60609753,60609796,0,369467063,True,2,residential,40,False,178.61099999999996,"LINESTRING (-46.6576459 -23.5637843, -46.6577526 -23.5636908, -46.6587881 -23.5627842, -46.6588526 -23.5627277, -46.6589131 -23.5626748)",0.001818773040319145,Alameda Jaú,,,,,,,
60609766,60609692,0,8578569,True,3,residential,40,False,131.07,"LINESTRING (-46.6567507 -23.5629117, -46.6566701 -23.562836, -46.6559504 -23.5621442, -46.6558638 -23.5620582)",0.005178966874653167,Alameda Casa Branca,,,,,,,
60609766,4941017122,0,424211549,True,3,tertiary,40,False,101.08800000000001,"LINESTRING (-46.6567507 -23.5629117, -46.6566842 -23.5629682, -46.656666 -23.5629837, -46.6561026 -23.5634618, -46.656023 -23.5635294)",0.0014387554346077295,Alameda Santos,,,,,,,
60609796,60624537,0,230628519,True,3,residential,40,False,138.437,"LINESTRING (-46.6589131 -23.5626748, -46.6589742 -23.562734, -46.6594303 -23.5631754, -46.6597483 -23.5634833, -46.659847 -23.5635788)",0.0005693770615775867,Rua Peixoto Gomide,,,,,,,
60609796,60624576,0,369467063,True,2,residential,40,False,135.559,"LINESTRING (-46.6589131 -23.5626748, -46.6589676 -23.5626273, -46.6597983 -23.5619032, -46.6598769 -23.5618347)",0.0016303282912364906,Alameda Jaú,,,,,,,
60609797,60609796,0,230628519,True,3,residential,40,False,132.444,"LINESTRING (-46.6580167 -23.5618125, -46.6580957 -23.5618866, -46.6581313 -23.561921, -46.6588054 -23.5625711, -46.6589131 -23.5626748)",0.0003804158599701271,Rua Peixoto Gomide,,,,,,,
60609797,60609766,0,424211549,True,3,tertiary,40,False,177.73399999999995,"LINESTRING (-46.6580167 -23.5618125, -46.657914 -23.5619019, -46.6573792 -23.5623667, -46.6568451 -23.5628289, -46.6567902 -23.5628771, -46.6567507 -23.5629117)",0.0006341943541929664,Alameda Santos,,,,,,,
60609963,1647221979,0,14406394,True,2,secondary,40,False,8.622,"LINESTRING (-46.6438173 -23.5702059, -46.64382 -23.5701284)",0.00021137288568879307,Rua 13 de Maio,,,,,,,
60609963,60609973,0,423246042,True,3,tertiary,,False,17.447,"LINESTRING (-46.6438173 -23.5702059, -46.6439398 -23.5700963)",0.00010386973544411368,Rua Cincinato Braga,,,,,,,
60609973,303863648,0,27611510,True,3,tertiary,,False,235.19400000000002,"LINESTRING (-46.6439398 -23.5700963, -46.6440521 -23.5699922, -46.6447818 -23.5693891, -46.6448294 -23.5693498, -46.6455936 -23.5687348, -46.6456573 -23.5686841)",0.004323620302737357,Rua Cincinato Braga,,,,,,,
60624525,60685779,0,"[454576378, 211556988]",True,4,primary,50,False,124.206,"LINESTRING (-46.6490136 -23.5480122, -46.6486064 -23.5478778, -46.6478672 -23.5476337)",0.02254221308687286,Rua da Consolação,,,,,,,
60624525,81354742,0,459033870,True,3,tertiary,,False,17.546,"LINESTRING (-46.6490136 -23.5480122, -46.6490342 -23.547932, -46.649053 -23.5478586)",0.006942090398030565,Rua Caio Prado,,,,,,,
60624537,151273480,0,230784028,True,2,residential,40,False,178.649,"LINESTRING (-46.659847 -23.5635788, -46.6597584 -23.5636572, -46.6585703 -23.5646796)",0.0005698935141023781,Alameda Itu,,,,,,,
60624571,60609797,0,424211549,True,3,tertiary,40,False,132.629,"LINESTRING (-46.658955 -23.5609861, -46.6588846 -23.5610482, -46.6582829 -23.5615788, -46.6581008 -23.5617396, -46.6580167 -23.5618125)",0.00047970784159356064,Alameda Santos,,,,,,,
60624571,1953466367,0,424211755,True,3,residential,40,False,133.374,"LINESTRING (-46.658955 -23.5609861, -46.6588894 -23.5609235, -46.6581388 -23.560207, -46.6581314 -23.5602, -46.6580486 -23.560121)",0.0015688110365477319,Alameda Ministro Rocha Azevedo,,,,,,,
60624576,60624571,0,424211755,True,3,residential,40,False,133.167,"LINESTRING (-46.6598769 -23.5618347, -46.659802 -23.5617659, -46.6590818 -23.5611042, -46.658955 -23.5609861)",0.001630844743761299,Alameda Ministro Rocha Azevedo,,,,,,,
60624596,60624571,0,424211549,True,3,tertiary,40,False,172.53099999999998,"LINESTRING (-46.6601752 -23.5599107, -46.6600854 -23.55999, -46.6600577 -23.5600145, -46.6595896 -23.5604282, -46.6590552 -23.5608984, -46.658955 -23.5609861)",0.00041715768185519793,Alameda Santos,,,,,,,
60634932,597426,0,251862269,True,3,primary_link,,False,36.423,"LINESTRING (-46.6255558 -23.5254833, -46.6254178 -23.5253576, -46.6253024 -23.5252524)",0.0015032693510629417,,,,,,,,
60634932,60634936,0,"[333520057, 1066397500]",True,1,secondary,50,False,25.472,"LINESTRING (-46.6255558 -23.5254833, -46.6254193 -23.5254856, -46.625387 -23.5254862, -46.625306 -23.5254873)",0.02728655766503707,Rua Pedro Vicente,,,,,,,
60634932,2580226521,0,938162740,True,4,primary,50,False,15.527000000000001,"LINESTRING (-46.6255558 -23.5254833, -46.6255582 -23.5255738, -46.6255595 -23.5256229)",0.0044744088115361725,Avenida Cruzeiro do Sul,,,,,,,
60634933,60634934,0,938162740,True,4,primary,50,False,55.797,"LINESTRING (-46.6255608 -23.5259257, -46.6255716 -23.5264274)",0.004104092565820073,Avenida Cruzeiro do Sul,,,,,,,
60634933,452091608,0,38305990,False,,tertiary,,True,201.14100000000002,"LINESTRING (-46.6255608 -23.5259257, -46.6256576 -23.5259352, -46.6275226 -23.5261173)",0.005119052407258958,Rua Luís Pacheco,,,,,,,
60634934,60634935,0,938162735,True,4,primary,50,False,102.073,"LINESTRING (-46.6255716 -23.5264274, -46.6256175 -23.5273444)",0.003934951584631775,Avenida Cruzeiro do Sul,,,,,,,
60634934,452091610,0,38306000,False,,residential,,False,168.29000000000002,"LINESTRING (-46.6255716 -23.5264274, -46.6257235 -23.5264962, -46.6257893 -23.5265263, -46.6269717 -23.527066, -46.6270495 -23.5271015)",0.00035772080101432676,Rua João Pacheco,,,,,,,
60634935,452091611,0,38306006,False,,residential,,False,122.069,"LINESTRING (-46.6256175 -23.5273444, -46.6257633 -23.52741, -46.6258336 -23.5274416, -46.6266098 -23.5277909, -46.6266924 -23.527828)",0.00022136872914725857,Rua Tapajós,,,,,,,
60634935,60734267,0,333520056,True,4,primary,50,False,126.108,"LINESTRING (-46.6256175 -23.5273444, -46.6256334 -23.5278543, -46.6256344 -23.5279328, -46.6256393 -23.5283007, -46.6256408 -23.528348, -46.6256445 -23.5284782)",0.005029506402166955,Avenida Cruzeiro do Sul,,,,,,,
60634936,597426,0,251862168,True,4,primary,50,False,26.122,"LINESTRING (-46.625306 -23.5254873, -46.6253024 -23.5252524)",0.0009985299695334324,Avenida Cruzeiro do Sul,,,,,,,
60634936,2496625519,0,"[945239372, 251862167]",False,"['3', '2']",tertiary,,False,118.261,"LINESTRING (-46.625306 -23.5254873, -46.6251902 -23.5254892, -46.6243451 -23.5254941, -46.6241461 -23.5254971)",0.028221561117992122,Rua Pedro Vicente,,,,,,,
60634939,7788010539,0,431553067,False,,residential,,False,14.099,"LINESTRING (-46.623228 -23.5255003, -46.6232227 -23.5253736)",0.0003144162970932399,Rua Canindé,,,,,,,
60634939,452091627,0,38306029,True,2,tertiary,50,False,236.4,"LINESTRING (-46.623228 -23.5255003, -46.6232286 -23.5255636, -46.6232293 -23.5257437, -46.6232226 -23.5257935, -46.6232065 -23.5258384, -46.6222483 -23.5273416, -46.6222242 -23.5273797)",0.027153969568354235,Rua Canindé,,,,,,,
60634939,60634941,0,252059669,False,2,tertiary,,False,120.188,"LINESTRING (-46.623228 -23.5255003, -46.6231535 -23.5254978, -46.6220505 -23.5254486)",0.000643008790670886,Rua Pedro Vicente,,,,,,,
60634939,2496625519,0,360691122,False,2,tertiary,,True,93.607,"LINESTRING (-46.623228 -23.5255003, -46.6233392 -23.5255023, -46.6241461 -23.5254971)",0.003676023534488638,Rua Pedro Vicente,,,,,,,
60634941,437564800,0,"[251831617, 252059669]",False,2,tertiary,,"[False, True]",242.541,"LINESTRING (-46.6220505 -23.5254486, -46.6212887 -23.5254025, -46.6212545 -23.5254031, -46.6212324 -23.5254099, -46.6212109 -23.525424, -46.6201772 -23.5263565, -46.6201188 -23.5264085)",0.0003825559356162636,"['Rua Pedro Vicente', 'Rua das Olarias Coronel Camilo Cristófaro Martins']",,,,,,,
60634941,60634939,0,252059669,False,2,tertiary,,True,120.188,"LINESTRING (-46.6220505 -23.5254486, -46.6231535 -23.5254978, -46.623228 -23.5255003)",0.0039529740796153895,Rua Pedro Vicente,,,,,,,
60641012,3278570084,0,321139485,True,2,secondary,40,False,22.694000000000003,"LINESTRING (-46.6376599 -23.5523377, -46.6377037 -23.5524238, -46.6377596 -23.5525201)",0.004067940601429345,Viaduto Brigadeiro Luís Antônio,,,,,,,
60641012,3278570087,0,425838713,True,,residential,40,False,73.68299999999999,"LINESTRING (-46.6376599 -23.5523377, -46.6377195 -23.5522345, -46.6377445 -23.5521924, -46.6377632 -23.5521617, -46.6377838 -23.5521175, -46.637924 -23.5517232)",0.002369354491679772,Rua Asdrúbal Nascimento,,,,,,,
60641027,60641028,0,252274190,True,6,secondary,50,False,52.545,"LINESTRING (-46.6359282 -23.5520563, -46.6355857 -23.5519457, -46.635442 -23.5518993)",0.024609002114425554,Viaduto Dona Paulina,,,,,,,
60641028,60641088,0,46927934,True,2,secondary,40,False,53.358,"LINESTRING (-46.635442 -23.5518993, -46.6353811 -23.5514227)",0.009157728200310038,Praça Doutor João Mendes,,,,,,,
60641028,2323782354,0,8103465,True,1,primary,40,False,64.344,"LINESTRING (-46.635442 -23.5518993, -46.6352782 -23.5519118, -46.6351037 -23.5519899, -46.6348583 -23.5520989)",0.005281473193305406,Praça Doutor João Mendes,,,,,,,
60641028,60641030,0,46927935,True,5,secondary,50,False,53.03,"LINESTRING (-46.635442 -23.5518993, -46.6352117 -23.5518346, -46.6350471 -23.5517842, -46.634943 -23.5517667)",0.012440520117475004,Praça Doutor João Mendes,,,,,,,
60641030,60641031,0,46892577,True,6,primary,50,False,59.059,"LINESTRING (-46.634943 -23.5517667, -46.6344161 -23.5519876)",0.012674718262201776,Praça Doutor João Mendes,,,,,,,
60641030,2323782354,0,223479042,True,2,primary_link,40,False,43.997,"LINESTRING (-46.634943 -23.5517667, -46.6349763 -23.5518233, -46.6349915 -23.5518544, -46.6350039 -23.5518923, -46.6350082 -23.5519271, -46.6349985 -23.551956, -46.6349737 -23.5519873, -46.6348583 -23.5520989)",0.0017813245835089655,Praça Doutor João Mendes,,,,,,,
60641031,60685350,0,8103459,False,,living_street,20,True,99.535,"LINESTRING (-46.6344161 -23.5519876, -46.6340198 -23.5511695)",0.008307156344033754,Praça da Sé,,,,,,,
60641031,60641034,0,46892577,True,6,primary,50,False,18.229,"LINESTRING (-46.6344161 -23.5519876, -46.6343238 -23.5520286, -46.6342543 -23.5520574)",0.004619122745907024,Praça Doutor João Mendes,,,,,,,
60641034,60641038,0,46927933,True,6,primary,50,False,39.285000000000004,"LINESTRING (-46.6342543 -23.5520574, -46.6340074 -23.5521595, -46.633903 -23.5522027)",0.014146131128044083,Praça Doutor João Mendes,,,,,,,
60641038,60641364,0,46927933,True,6,primary,50,False,74.49,"LINESTRING (-46.633903 -23.5522027, -46.6337883 -23.5522503, -46.6336051 -23.5523233, -46.6332336 -23.5524714)",0.01184210639378708,Praça Doutor João Mendes,,,,,,,
60641038,3713156706,0,"[8103464, 425459298]",False,,living_street,,True,100.027,"LINESTRING (-46.633903 -23.5522027, -46.6338378 -23.5520607, -46.6335575 -23.5514966, -46.6335006 -23.5513823)",0.005753794844554951,Rua Onze de Agosto,,,,,,,
60641043,60641048,0,134365461,True,4,primary,50,False,92.043,"LINESTRING (-46.6329267 -23.5525309, -46.6328499 -23.5523708, -46.6326378 -23.551942, -46.6325771 -23.5518192, -46.6325558 -23.5517762)",0.005338893700365656,Rua Anita Garibaldi,,,,,,,
60641043,60685352,0,447117762,True,3,secondary,40,False,253.17700000000002,"LINESTRING (-46.6329267 -23.5525309, -46.6327589 -23.5525278, -46.6306088 -23.5525149, -46.630443 -23.5525158)",0.010235567593856658,Rua Tabatinguera,,,,,,,
