u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction
60685821,60641664,0,"[312280065, 8579741, 312216485]",True,1,residential,40,False,394.42999999999995,"LINESTRING (-46.6414316 -23.5477427, -46.6414341 -23.5476667, -46.6414371 -23.5475803, -46.6414274 -23.5468464, -46.6414219 -23.5464581, -46.6414076 -23.5463322, -46.6410825 -23.5461414, -46.6410304 -23.5462142, -46.6408972 -23.546394, -46.6406824 -23.5466829, -46.640616 -23.5467711, -46.6405681 -23.5468222, -46.6404666 -23.5469009, -46.6402274 -23.5470862, -46.6398649 -23.5473479, -46.6397608 -23.547423)",0.012428099967382422,"['Rua Doutor Bráulio Gomes', 'Rua Sete de Abril']",,,,,,
60685821,60641664,1,"[48661216, 942243506]",True,4,secondary,,False,174.167,"LINESTRING (-46.6414316 -23.5477427, -46.6412972 -23.5477188, -46.6401395 -23.5475133, -46.6399269 -23.5474756, -46.6399074 -23.5474721, -46.6397608 -23.547423)",0.012428099967382422,Rua Coronel Xavier de Toledo,,,,,,
60685827,3345691430,0,"[8579745, 1006207362, 575154549]",True,"['1', '2']",tertiary,40,False,138.44400000000002,"LINESTRING (-46.6354996 -23.5410393, -46.6349406 -23.5412235, -46.6348122 -23.5412631, -46.6346711 -23.5413067, -46.6346628 -23.5413092, -46.6345135 -23.5413553, -46.634496 -23.5413627, -46.634481 -23.5413743, -46.6344728 -23.5413939, -46.6344718 -23.5414255, -46.6344953 -23.5416234)",0.0008113561578216361,Rua Capitão Mor Jerônimo Leitão,,,,,,
60685853,2390933497,0,333520078,True,2,tertiary,40,False,80.2,"LINESTRING (-46.6353429 -23.5402487, -46.6353837 -23.5403573, -46.6355989 -23.5409307)",0.01618420592219915,Rua Brigadeiro Tobias,,,,,,
60685856,2615152000,0,183462561,True,3,primary,,False,88.371,"LINESTRING (-46.6349941 -23.5391957, -46.6357178 -23.5389974, -46.6357534 -23.5389902, -46.6357905 -23.5389884, -46.6358284 -23.5389901)",0.005879689982042268,Avenida Senador Queirós,,,,,,
60685856,60685853,0,333520078,True,2,tertiary,40,False,122.368,"LINESTRING (-46.6349941 -23.5391957, -46.6350208 -23.5392773, -46.6353429 -23.5402487)",0.014796480699551166,Rua Brigadeiro Tobias,,,,,,
60685857,60685856,0,1006207364,True,2,tertiary,40,False,14.255,"LINESTRING (-46.6349547 -23.5390727, -46.6349941 -23.5391957)",0.01589670631494919,Rua Brigadeiro Tobias,,,,,,
60685857,60685870,0,333520077,True,3,primary,50,False,78.614,"LINESTRING (-46.6349547 -23.5390727, -46.63566 -23.5388745, -46.635692 -23.5388655)",0.03727859322204796,Avenida Senador Queirós,,,,,,
60685859,457055071,0,442099954,True,2,tertiary,,False,70.767,"LINESTRING (-46.6345887 -23.5378601, -46.6345034 -23.537865, -46.634035 -23.5378979, -46.6339731 -23.5379023, -46.6338963 -23.5379051)",0.012786571165872753,Rua Washington Luís,,,,,,
60685859,4395377730,0,"[424572748, 488862103]",True,3,tertiary,40,False,75.025,"LINESTRING (-46.6345887 -23.5378601, -46.6346066 -23.5379249, -46.6346637 -23.5381074, -46.6347145 -23.5382686, -46.6347902 -23.538509)",0.01903424189572052,Rua Brigadeiro Tobias,,,,,,
60685862,7309048242,0,"[945561753, 997173642, 8579799]",True,"['1', '2']",residential,40,False,240.952,"LINESTRING (-46.6342911 -23.5393642, -46.634394 -23.539382, -46.6344629 -23.5393834, -46.6344901 -23.539388, -46.63451 -23.5394019, -46.634522 -23.5394278, -46.6345234 -23.5394939, -46.634373 -23.5407706, -46.6343485 -23.5409605, -46.6343106 -23.5413488)",0.008374176372031096,Rua Dom Francisco de Sousa,,,,,,
60685862,60685856,0,1006207363,True,3,primary,,False,74.16,"LINESTRING (-46.6342911 -23.5393642, -46.6344528 -23.5393385, -46.6345977 -23.5393038, -46.6348486 -23.5392333, -46.6349184 -23.5392147, -46.6349941 -23.5391957)",0.004790296490390412,Avenida Senador Queirós,,,,,,
60685870,627949664,0,46892137,True,2,primary_link,,False,37.196,"LINESTRING (-46.635692 -23.5388655, -46.6357953 -23.5388379, -46.6359621 -23.538789, -46.6360409 -23.5387677)",0.034389388163466525,Avenida Senador Queirós,,,,,,
60685870,1923540547,0,255818928,True,3,primary,50,False,41.782999999999994,"LINESTRING (-46.635692 -23.5388655, -46.6358 -23.5388649, -46.6358725 -23.5388677, -46.6359219 -23.5388756, -46.6359753 -23.5388883, -46.6360068 -23.5389027, -46.6360808 -23.5389477)",0.0028783729348352462,Avenida Senador Queirós,,,,,,
60685873,1923540523,0,333520073,True,3,primary,50,False,22.359,"LINESTRING (-46.6361063 -23.539082, -46.636275 -23.5392105)",0.005448858129817686,Avenida Senador Queirós,,,,,,
60685873,1923540547,0,333520074,True,2,secondary,,False,15.158,"LINESTRING (-46.6361063 -23.539082, -46.6360808 -23.5389477)",0.0018645231555193525,Avenida Cásper Líbero,,,,,,
60685894,3345691431,0,"[338720617, 997214450, 8579807]",True,1,primary,40,False,235.815,"LINESTRING (-46.6337347 -23.5396351, -46.6337376 -23.5396066, -46.6337452 -23.539579, -46.6337583 -23.5395531, -46.6337765 -23.5395301, -46.6337991 -23.5395105, -46.6338254 -23.5394953, -46.6338543 -23.5394848, -46.6338848 -23.5394795, -46.6339159 -23.5394796, -46.6339464 -23.539485, -46.6339752 -23.5394956, -46.6340013 -23.539511, -46.6340239 -23.5395306, -46.6340419 -23.5395538, -46.6340549 -23.5395797, -46.63407 -23.5396142, -46.6342093 -23.5407613, -46.634252 -23.5412617)",0.0033998766189062193,Avenida Prestes Maia,,,,,,
60685894,627949673,0,49436036,True,3,primary,,False,29.281,"LINESTRING (-46.6337347 -23.5396351, -46.6337267 -23.5395302, -46.6337211 -23.5394565, -46.6337149 -23.5393724)",0.013503834605784679,Avenida Prestes Maia,,,,,,
60685898,25928755,0,237876563,True,5,trunk,50,False,64.93599999999999,"LINESTRING (-46.6344803 -23.5419955, -46.6343947 -23.5418475, -46.634182 -23.5414795)",0.11737143375705116,Avenida Prestes Maia,,,,,,
60685903,60685904,0,424586818,True,,residential,40,False,164.645,"LINESTRING (-46.6333347 -23.5393741, -46.6332553 -23.540853)",0.003550280676660418,Rua Augusto Severo,,,,,,
60685903,627949673,0,424572740,True,4,primary,50,False,38.760999999999996,"LINESTRING (-46.6333347 -23.5393741, -46.6334521 -23.5393751, -46.6335929 -23.5393732, -46.6337149 -23.5393724)",0.008969164433000726,Avenida Senador Queirós,,,,,,
60685904,248110882,0,"[929416034, 522751870, 281938583]",True,2,residential,40,False,121.22899999999998,"LINESTRING (-46.6332553 -23.540853, -46.6330772 -23.5407573, -46.6330141 -23.5407336, -46.6329107 -23.540716, -46.6327434 -23.5406883, -46.6325824 -23.5406611, -46.6324141 -23.5406326, -46.6323716 -23.5406255, -46.6322073 -23.5405977, -46.6321146 -23.540582)",0.0676327648038967,Rua Carlos de Sousa Nazaré,,,,,,
60685908,248111143,0,"[424586816, 424586817, 23013196]",True,,residential,,False,96.11699999999999,"LINESTRING (-46.6333572 -23.5432428, -46.6332974 -23.5432695, -46.6326252 -23.5435929, -46.6325178 -23.543636)",0.0042324544303917475,Ladeira da Constituição,,,,,,
60685908,3738626452,0,"[488011523, 424586844, 424586845]",True,2,residential,"['40', '30']",False,147.45600000000002,"LINESTRING (-46.6333572 -23.5432428, -46.6333819 -23.5432885, -46.6335533 -23.5436019, -46.6336669 -23.543793, -46.6337992 -23.5439681, -46.6338267 -23.5440056, -46.6339186 -23.5441082, -46.6340608 -23.5442616, -46.6341468 -23.5443448)",0.027280750198532974,"['Largo São Bento', 'Rua Florêncio de Abreu']",,,,,,
60685911,60685912,0,8579831,True,1,trunk_link,,False,65.018,"LINESTRING (-46.6349108 -23.5421948, -46.6350445 -23.5422582, -46.6353462 -23.542609)",0.007725060614191564,Avenida Prestes Maia,,,,,,
60685911,4251881423,0,"[183462544, 48508761, 14408299]",True,4,trunk,50,False,746.719,"LINESTRING (-46.6349108 -23.5421948, -46.6356287 -23.5432584, -46.6357601 -23.5434658, -46.6360649 -23.5439885, -46.6377733 -23.54661, -46.6378411 -23.546714, -46.6380453 -23.5470274, -46.6386587 -23.5479637)",0.051542099372521716,"['Avenida Prestes Maia', 'Túnel Papa João Paulo II', 'Parque Anhangabau']",,,yes,,,
60685912,60685916,0,"[183462530, 936473501, 938169174]",True,1,trunk_link,,False,96.679,"LINESTRING (-46.6353462 -23.542609, -46.6355744 -23.5429146, -46.6356965 -23.543112, -46.6357883 -23.5433001, -46.6358142 -23.5433618)",0.006429220723359364,Avenida Prestes Maia,,,,,,
60685912,627981921,0,"[49436732, 992030489, 992030490, 992030491, 992030492]",True,2,residential,,False,97.487,"LINESTRING (-46.6353462 -23.542609, -46.6354299 -23.5425089, -46.6354933 -23.5424408, -46.63555 -23.5423852, -46.6355973 -23.5423431, -46.6356455 -23.5422961, -46.6358249 -23.5421301, -46.6359286 -23.5420401, -46.6360078 -23.5419782)",0.0012850077670860174,Praça Pedro Lessa,,,,,,
60685916,60685898,0,"[237876592, 936113851, 488081000]",True,"['1', '2']",secondary,50,False,254.985,"LINESTRING (-46.6358142 -23.5433618, -46.635769 -23.5434084, -46.6357227 -23.5434508, -46.6356647 -23.5434987, -46.6355695 -23.5435581, -46.6355165 -23.5435808, -46.6354609 -23.5435931, -46.6354253 -23.543594, -46.6353723 -23.5435863, -46.6353321 -23.543567, -46.6352882 -23.5435298, -46.6346913 -23.5425142, -46.6346714 -23.5424778, -46.6345285 -23.5421752, -46.6345114 -23.5421271, -46.6344803 -23.5419955)",0.04418423419083038,Avenida Prestes Maia,,,,,,
60685971,4249855098,0,"[1001542449, 1011571340, 922287837, 762552390]",True,2,residential,40,False,100.232,"LINESTRING (-46.6316926 -23.5462717, -46.6315857 -23.5464838, -46.6315216 -23.5466028, -46.6313591 -23.5469313, -46.6313038 -23.5470432, -46.6312806 -23.5470901)",0.007062744097128491,Rua Vinte e Cinco de Março,,,,,,
60685973,891033585,0,762552389,True,2,residential,40,False,108.74,"LINESTRING (-46.6308565 -23.5479521, -46.6304195 -23.5488442)",0.007388323997520455,Rua Vinte e Cinco de Março,,,,,,
60685973,60685975,0,425691426,True,2,residential,40,False,62.12299999999999,"LINESTRING (-46.6308565 -23.5479521, -46.6307932 -23.5479161, -46.6304356 -23.5477157, -46.6303368 -23.5476603)",0.001784623778980243,Rua Hércules Florence,,,,,,
60685975,891033574,0,"[167147474, 425691414]",True,3,tertiary,50,False,118.317,"LINESTRING (-46.6303368 -23.5476603, -46.6302358 -23.5478045, -46.6300053 -23.5481335, -46.6298245 -23.5483923, -46.6297099 -23.5485558)",0.02947693670317427,Parque Dom Pedro II,,,,,,
60685978,60685975,0,"[235369618, 762552388]",True,3,tertiary,50,False,247.49900000000002,"LINESTRING (-46.6312027 -23.5456441, -46.6312229 -23.545928, -46.6312212 -23.5459448, -46.6312052 -23.5460984, -46.6311654 -23.5462756, -46.6310826 -23.5465399, -46.6309799 -23.5467424, -46.6303368 -23.5476603)",0.02770314504794028,Parque Dom Pedro II,,,,,,
60685979,60685978,0,231230647,True,3,tertiary,50,False,53.382999999999996,"LINESTRING (-46.6310288 -23.5451914, -46.6311467 -23.5454824, -46.6312027 -23.5456441)",0.012181991487714212,Parque Dom Pedro II,,,,,,
60685982,60685979,0,1127803936,True,,tertiary,,False,21.577,"LINESTRING (-46.6310702 -23.5450011, -46.6310288 -23.5451914)",0.0075209607144344345,Parque Dom Pedro II,,,,,,
60685982,4803680668,0,8579880,True,2,residential,40,False,62.975,"LINESTRING (-46.6310702 -23.5450011, -46.6311351 -23.5450581, -46.6311878 -23.5451012, -46.6312466 -23.545157, -46.6313001 -23.5452238, -46.6313426 -23.5452966, -46.6314088 -23.545462)",0.008670896157790396,Parque Dom Pedro II,,,,,,
60685982,4802624937,0,424586841,True,,residential,40,False,52.983,"LINESTRING (-46.6310702 -23.5450011, -46.6311552 -23.5449761, -46.631245 -23.5449357, -46.6314053 -23.5448742, -46.6314861 -23.5448553, -46.6315586 -23.5448454)",0.001686734680368101,Praça Ragueb Chohfi,,,,,,
60686002,1954972591,0,935568388,False,4,secondary,40,False,30.494,"LINESTRING (-46.6451005 -23.5496428, -46.6453838 -23.5497309)",0.01826933161377837,Rua Martins Fontes,,,,,,
60686002,1477493804,0,8579938,True,1,tertiary,,False,88.32300000000001,"LINESTRING (-46.6451005 -23.5496428, -46.6448118 -23.5496109, -46.6442453 -23.549517)",0.0007269441046575531,Rua Álvaro de Carvalho,,,,,,
60686002,1477493799,0,935890057,False,4,secondary,40,True,57.923,"LINESTRING (-46.6451005 -23.5496428, -46.6450284 -23.5496144, -46.6446884 -23.5494805, -46.6445797 -23.5494345)",0.00034215827601191234,Rua Martins Fontes,,,,,,
60686006,1464773799,0,586624080,False,3,secondary,40,False,11.045,"LINESTRING (-46.646167 -23.5499711, -46.6462695 -23.5500033)",0.029383229538861293,Rua Martins Fontes,,,,,,
60686006,1477492972,0,"[935905795, 133124798]",True,2,tertiary,40,False,51.29,"LINESTRING (-46.646167 -23.5499711, -46.6461937 -23.5499008, -46.6463026 -23.5496146, -46.6463302 -23.5495348)",0.009597266067388647,Rua Martinho Prado,,,,,,
60686006,1954972591,0,"[935568387, 251629004]",False,"['3', '2']",secondary,40,True,84.186,"LINESTRING (-46.646167 -23.5499711, -46.6460658 -23.549939, -46.6457868 -23.5498553, -46.6453838 -23.5497309)",0.001154798664425714,Rua Martins Fontes,,,,,,
60686009,1464772816,0,277794712,False,,residential,30,True,124.004,"LINESTRING (-46.6472672 -23.5486912, -46.6478291 -23.5477021)",0.0006544408096651429,Rua João Guimarães Rosa,,,,,,
60686009,1464773789,0,277794712,False,,residential,30,False,172.014,"LINESTRING (-46.6472672 -23.5486912, -46.6470025 -23.5493856, -46.6468687 -23.5497475, -46.6467453 -23.5500826, -46.6467189 -23.5501542)",0.0014429633429990888,Rua João Guimarães Rosa,,,,,,
60686020,395763887,0,"[48661203, 134363381, 867254102, 867254103, 48661211]",False,,residential,,True,284.761,"LINESTRING (-46.6427395 -23.5486181, -46.6429403 -23.5492849, -46.6429802 -23.54944, -46.6431093 -23.5499001, -46.6431124 -23.5499105, -46.6432428 -23.5503749, -46.6432827 -23.5505061, -46.6434046 -23.5509371, -46.6434406 -23.5510967)",0.0142079996707625,"['Viaduto Major Quedinho', 'Rua Major Quedinho']",yes,,,,,
60686020,1477492965,0,134363380,True,,residential,,False,17.934,"LINESTRING (-46.6427395 -23.5486181, -46.6426681 -23.5485911, -46.6425712 -23.5485739)",0.00047525942936372135,Rua Major Quedinho,,,,,,
60686029,60686036,0,507867257,False,2,tertiary,,False,15.309,"LINESTRING (-46.6421124 -23.550554, -46.6419753 -23.5504978)",0.006002917212574323,Rua Santo Antônio,,,,,,
60686029,455606606,0,425850167,False,2,tertiary,,True,40.903999999999996,"LINESTRING (-46.6421124 -23.550554, -46.6422266 -23.5506006, -46.6424789 -23.5507038)",0.006696832977528538,Rua Santo Antônio,,,,,,
60686029,455607039,0,425850171,True,3,secondary,,False,66.97000000000001,"LINESTRING (-46.6421124 -23.550554, -46.6420889 -23.5505842, -46.6420543 -23.5506339, -46.6420315 -23.550654, -46.6419474 -23.5507265, -46.6416919 -23.5508559, -46.6416701 -23.5508665, -46.6415911 -23.5509032)",0.002151868366542102,Viaduto Jacareí,,,,,,
60686036,60686029,0,507867257,False,2,tertiary,,True,15.309,"LINESTRING (-46.6419753 -23.5504978, -46.6421124 -23.550554)",0.0070359027761700684,Rua Santo Antônio,,,,,,
60686036,395763941,0,"[171849129, 171849131, 46892383]",True,3,secondary,,False,195.46300000000002,"LINESTRING (-46.6419753 -23.5504978, -46.6419235 -23.5505634, -46.6418944 -23.5505877, -46.6416741 -23.5506966, -46.6416163 -23.5507246, -46.6415966 -23.5507342, -46.6412321 -23.5509031, -46.6405999 -23.551196, -46.6404591 -23.5512594, -46.6402991 -23.5513314)",0.025288682517545746,Viaduto Jacareí,yes,,,,,
60686036,455606646,0,447927890,False,2,tertiary,,False,143.731,"LINESTRING (-46.6419753 -23.5504978, -46.6419158 -23.5504735, -46.6418158 -23.5504291, -46.6409089 -23.5499993, -46.640729 -23.549895)",0.0032446060780950857,Rua Santo Antônio,,,,,,
60734129,2934697156,0,"[873116897, 255818937, 191591108]",True,1,tertiary,,False,164.435,"LINESTRING (-46.6369291 -23.5350281, -46.6368222 -23.5350553, -46.6362709 -23.5351969, -46.6358224 -23.535304, -46.6356891 -23.5353366, -46.635608 -23.5353557, -46.6355386 -23.5353834, -46.6355096 -23.5354084, -46.6354854 -23.535439, -46.6354627 -23.5355166)",0.004509473501840181,Rua Mauá,,,,,,
60734129,2391261455,0,"[866181884, 866181885, 91862092]",True,2,secondary,,False,67.62100000000001,"LINESTRING (-46.6369291 -23.5350281, -46.6369038 -23.5349852, -46.6369003 -23.5349792, -46.6368781 -23.5349227, -46.6367543 -23.5345033, -46.6367501 -23.5344894, -46.6367374 -23.5344474)",0.005073937426243522,"['Rua Mauá', 'Viaduto General Couto de Magalhães']",viaduct,,,,,
60734130,2391261460,0,230634580,True,,residential,,False,44.747,"LINESTRING (-46.6370875 -23.5351496, -46.6370865 -23.5352433, -46.6370837 -23.5354828, -46.6370829 -23.535552)",0.0006323223563896667,Rua General Couto de Magalhães,,,,,,
60734130,60734129,0,"[237876576, 1031640107]",True,2,secondary,,False,21.273,"LINESTRING (-46.6370875 -23.5351496, -46.6370704 -23.5351437, -46.6369794 -23.5350811, -46.6369291 -23.5350281)",0.0054747960789780946,Rua Mauá,,,,,,
60734132,7472486123,0,237876576,True,2,secondary,,False,25.858,"LINESTRING (-46.6379045 -23.5351586, -46.637837 -23.5351617, -46.637651 -23.5351661)",0.0021261182933337876,Rua Mauá,,,,,,
60734133,60734132,0,1031640105,True,2,secondary,,False,53.557,"LINESTRING (-46.6384288 -23.5351281, -46.6380474 -23.5351503, -46.6379045 -23.5351586)",0.0008371933575442123,Rua Mauá,,,,,,
60734199,1068077418,0,"[184935441, 285514959]",True,3,secondary,50,False,208.379,"LINESTRING (-46.6328498 -23.5324023, -46.6330107 -23.5323621, -46.6338479 -23.5321686, -46.6343056 -23.5321569, -46.634526 -23.5321012, -46.6346628 -23.5320628, -46.634684 -23.5320432, -46.6346899 -23.5320377, -46.6347926 -23.5319429)",0.007260666738775017,Rua Ribeiro de Lima,,,,,,
60734199,2391290547,0,935969126,True,4,secondary,,False,151.91500000000002,"LINESTRING (-46.6328498 -23.5324023, -46.6332572 -23.5336603, -46.633266 -23.5336875, -46.6332739 -23.533712)",0.009892217073238101,Avenida Tiradentes,,,,,,
60734200,60734201,0,230636455,True,3,secondary,50,False,14.159,"LINESTRING (-46.6328068 -23.5322529, -46.6326718 -23.5322828)",0.011682975651841496,Rua Ribeiro de Lima,,,,,,
60734200,60734199,0,230636458,True,4,secondary,50,False,17.180999999999997,"LINESTRING (-46.6328068 -23.5322529, -46.6328284 -23.532328, -46.6328498 -23.5324023)",0.0022396006883728674,Avenida Tiradentes,,,,,,
60734201,60734203,0,230636447,True,3,secondary,50,False,14.589,"LINESTRING (-46.6326718 -23.5322828, -46.6325327 -23.5323136)",0.006038253661309373,Rua Ribeiro de Lima,,,,,,
60734201,60734202,0,230636453,True,4,trunk,50,False,17.667,"LINESTRING (-46.6326718 -23.5322828, -46.6326924 -23.5323604, -46.6327152 -23.5324366)",0.005633889866785941,Avenida Tiradentes,,,,,,
60734202,60734199,0,230636449,True,3,secondary,50,False,14.242,"LINESTRING (-46.6327152 -23.5324366, -46.6328498 -23.5324023)",0.014924115247386443,Rua Ribeiro de Lima,,,,,,
60734202,9169859811,0,230636450,True,4,trunk,50,False,235.492,"LINESTRING (-46.6327152 -23.5324366, -46.633319 -23.5344808)",0.029362159611785354,Avenida Tiradentes,,,,,,
60734203,60734205,0,230636457,True,3,secondary,50,False,14.37,"LINESTRING (-46.6325327 -23.5323136, -46.6323957 -23.532344)",0.017911561005327682,Rua Ribeiro de Lima,,,,,,
60734203,2391290542,0,230636454,True,4,trunk,50,False,142.624,"LINESTRING (-46.6325327 -23.5323136, -46.6324458 -23.5320314, -46.6324037 -23.531887, -46.6321542 -23.5310788)",0.0006548921481545672,Avenida Tiradentes,,,,,,
60734204,60734202,0,230636452,True,3,secondary,50,False,14.512,"LINESTRING (-46.6325778 -23.5324707, -46.6327152 -23.5324366)",0.038663217116132034,Rua Ribeiro de Lima,,,,,,
60734204,60734203,0,230636456,True,4,trunk,50,False,18.067,"LINESTRING (-46.6325778 -23.5324707, -46.6325541 -23.5323934, -46.6325327 -23.5323136)",0.01253903161591918,Avenida Tiradentes,,,,,,
60734205,2395182770,0,184937231,True,3,secondary,50,False,287.401,"LINESTRING (-46.6323957 -23.532344, -46.6322705 -23.5323717, -46.630548 -23.532801, -46.629676 -23.5330241)",0.01349646487231975,Rua João Teodoro,,,,,,
