u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,ebc,maxspeed,ref,bridge,tunnel,width,access,junction,est_width
661212096,445042766,0,37916341,True,2,Rua Monsenhor de Andrade,tertiary,False,170.596,"LINESTRING (-46.621976 -23.5412827, -46.6217115 -23.542683, -46.6216904 -23.5427944)",0.009978490687607654,,,,,,,,
665142225,4503211022,0,424572739,True,4,Avenida Senador Queirós,primary,False,86.739,"LINESTRING (-46.6320717 -23.5394623, -46.6327507 -23.5393036, -46.6328963 -23.53927)",0.028796531593051206,50,,,,,,,
665142225,304055048,0,488773615,False,,Rua Vinte e Cinco de Março,residential,False,162.58300000000003,"LINESTRING (-46.6320717 -23.5394623, -46.6320647 -23.5392837, -46.6320145 -23.5380011)",0.020499361025131363,40,,,,,,,
679159955,792621943,0,53801206,False,,Rua Miguel Teles Júnior,residential,True,56.175,"LINESTRING (-46.6254428 -23.5677681, -46.6257227 -23.5682033)",0.0003547257948541276,,,,,,,,
679159955,679160576,0,53801206,False,,Rua Miguel Teles Júnior,residential,False,90.555,"LINESTRING (-46.6254428 -23.5677681, -46.6253065 -23.567586, -46.6251638 -23.5674158, -46.6249255 -23.5671062)",0.0004471969954826331,,,,,,,,
679159955,4293911328,0,430127946,False,,,residential,False,56.657000000000004,"LINESTRING (-46.6254428 -23.5677681, -46.6253833 -23.5678069, -46.6252668 -23.5678738, -46.6251454 -23.5679579, -46.6251199 -23.5679613, -46.6250985 -23.5679515, -46.6250096 -23.5678482)",0.00027443413825078945,,,,,,,,
679160576,679160621,0,53801206,False,,Rua Miguel Teles Júnior,residential,False,16.067,"LINESTRING (-46.6249255 -23.5671062, -46.6248292 -23.5669918)",0.0008582642145394559,,,,,,,,
679160576,2832670843,0,53801293,False,,Rua Ubá,residential,False,51.59,"LINESTRING (-46.6249255 -23.5671062, -46.6245209 -23.567385)",0.00027443413825078945,,,,,,,,
679160576,679159955,0,53801206,False,,Rua Miguel Teles Júnior,residential,True,90.55499999999999,"LINESTRING (-46.6249255 -23.5671062, -46.6251638 -23.5674158, -46.6253065 -23.567586, -46.6254428 -23.5677681)",0.0002639942483602666,,,,,,,,
679160621,4293806243,0,53801206,False,,Rua Miguel Teles Júnior,residential,False,130.219,"LINESTRING (-46.6248292 -23.5669918, -46.6240628 -23.5660548)",0.00020227838954432786,,,,,,,,
679160621,679160576,0,53801206,False,,Rua Miguel Teles Júnior,residential,True,16.067,"LINESTRING (-46.6248292 -23.5669918, -46.6249255 -23.5671062)",0.000674430765576813,,,,,,,,
679160621,792621942,0,53801348,True,,Rua Ubá,residential,False,86.334,"LINESTRING (-46.6248292 -23.5669918, -46.6249541 -23.5669266, -46.6254933 -23.5666575, -46.6255722 -23.566619)",0.0010896551010102498,,,,,,,,
679162548,3035352754,0,237587387,False,4,Avenida Lins de Vasconcelos,tertiary,False,27.407,"LINESTRING (-46.6209114 -23.5636944, -46.6208604 -23.5634524)",0.0015954199526689921,,,,,,,,
679162548,1448778142,0,237587387,False,4,Avenida Lins de Vasconcelos,tertiary,True,29.175,"LINESTRING (-46.6209114 -23.5636944, -46.6209164 -23.5637181, -46.6209658 -23.563952)",0.004304749270298471,,,,,,,,
679183693,7247707783,0,72614060,False,,Rua Garcia Fernandes,residential,False,29.357,"LINESTRING (-46.6509137 -23.5619619, -46.651076 -23.5618525, -46.6510908 -23.5618497, -46.6511022 -23.5618522, -46.6511424 -23.5618927)",0.00027443413825078945,,,,,,,,
679183693,457566762,0,337616932,True,,Rua Doutor Seng,residential,False,167.29100000000003,"LINESTRING (-46.6509137 -23.5619619, -46.6508091 -23.5618715, -46.6507193 -23.5617953, -46.6506428 -23.5617216, -46.6505194 -23.5615876, -46.6503538 -23.5614284, -46.6503155 -23.5613739, -46.6502774 -23.5612919, -46.6502606 -23.5611702, -46.6502826 -23.5610809, -46.6503139 -23.5610091, -46.6503509 -23.5609523, -46.6504019 -23.5609036, -46.6504785 -23.560855, -46.6505227 -23.56084, -46.6505791 -23.5608192)",0.0006885772378036737,,,,,,,,
715554822,296284378,0,211061213,False,2,Rua Pires da Mota,tertiary,True,22.488,"LINESTRING (-46.6332714 -23.5667243, -46.6330989 -23.5665982)",0.003430878967108385,,,,,,,,
715554822,6707729722,0,211455037,False,4,Avenida da Aclimação,tertiary,True,30.583,"LINESTRING (-46.6332714 -23.5667243, -46.63331 -23.5668606, -46.6333438 -23.5669912)",0.000490781988679616,50,,,,,,,
736941801,5541599625,0,929414410,True,2,Rua Sebastião Pereira,secondary,False,60.096999999999994,"LINESTRING (-46.6486024 -23.5400926, -46.6485199 -23.5402345, -46.6483117 -23.5405627)",0.0026531745626473487,,,,,,,,
736941802,736941801,0,59428911,True,1,Rua Barão de Joatinga,residential,False,61.091,"LINESTRING (-46.649112 -23.5403817, -46.6486024 -23.5400926)",0.0006035150308926784,,,,,,,,
736941802,158843278,0,229824239,True,1,Rua Frederico Abranches,tertiary,False,144.451,"LINESTRING (-46.649112 -23.5403817, -46.6488568 -23.5405584, -46.6487772 -23.5406133, -46.6486615 -23.5406935, -46.648605 -23.5407327, -46.6484857 -23.5408148, -46.6483267 -23.5409176, -46.648139 -23.5410389, -46.6479663 -23.5411457)",0.0010771073152753827,,,,,,,,
736941803,2079100812,0,38584391,False,,Rua Apa,residential,False,66.023,"LINESTRING (-46.6531346 -23.5358817, -46.6530519 -23.5358274, -46.6526944 -23.5355929, -46.6526079 -23.5355362)",0.00025894420645932803,,,,,,,,
736941803,457560092,0,237587408,True,3,Rua das Palmeiras,secondary,False,54.339,"LINESTRING (-46.6531346 -23.5358817, -46.6530333 -23.5359604, -46.652808 -23.5361355, -46.652728 -23.5361977)",0.0009688112105790983,,,,,,,,
748729280,477359870,0,211455039,False,4,Avenida da Aclimação,tertiary,True,54.767,"LINESTRING (-46.6326893 -23.5691061, -46.6323891 -23.5695146)",0.00032754156240079216,50,,,,,,,
748729280,296285873,0,60252054,True,1,,tertiary_link,False,97.242,"LINESTRING (-46.6326893 -23.5691061, -46.6326308 -23.5693579, -46.6326004 -23.5694902, -46.6325902 -23.5695757, -46.6325839 -23.5696615, -46.6325813 -23.5697648, -46.6325843 -23.569868, -46.6325928 -23.569971)",4.8198575466129544e-05,50,,,,,,,
748729280,296285317,0,211455037,False,4,Avenida da Aclimação,tertiary,False,16.715,"LINESTRING (-46.6326893 -23.5691061, -46.6327582 -23.569017, -46.6327842 -23.5689835)",0.00011706650908045827,50,,,,,,,
778021642,457593050,0,231715367,False,,Rua Carlos Sampaio,residential,True,10.874,"LINESTRING (-46.6447198 -23.5660703, -46.6448208 -23.5661018)",0.0001418172972259195,,,,,,,,
778021642,172021638,0,231715370,True,2,Rua 13 de Maio,secondary,False,128.75,"LINESTRING (-46.6447198 -23.5660703, -46.6447292 -23.5660421, -46.6450919 -23.5649638)",0.0018742186740705385,,,,,,,,
778066243,418517426,0,183462542,True,3,Rua Luís Gama,secondary,False,87.675,"LINESTRING (-46.6215811 -23.5620811, -46.6216814 -23.561298)",0.012474518009567394,20,,,,,,,
778098426,1833396358,0,"[38584773, 241249687]",True,5,Avenida Vinte e Três de Maio,trunk,False,681.2990000000001,"LINESTRING (-46.6407161 -23.5704434, -46.6406871 -23.570078, -46.6405731 -23.5685046, -46.6405222 -23.5679687, -46.6404994 -23.5675741, -46.6405101 -23.5671119, -46.6405543 -23.5663547, -46.6405732 -23.5659712, -46.6405772 -23.5657524, -46.6405718 -23.5656196, -46.6405571 -23.565391, -46.6405249 -23.5651525, -46.64049 -23.5649496, -46.6404471 -23.5647702, -46.6403306 -23.5643473)",0.00027490716463099765,60,,,,,,,
792621942,296284684,0,27029997,False,2,Rua Muniz de Souza,tertiary,False,162.77200000000002,"LINESTRING (-46.6255722 -23.566619, -46.6256497 -23.5667597, -46.6262561 -23.5678599, -46.6262923 -23.5679256)",0.007346238477264654,,,,,,,,
792621942,296284632,0,27029997,False,2,Rua Muniz de Souza,tertiary,True,304.826,"LINESTRING (-46.6255722 -23.566619, -46.625522 -23.5665399, -46.625331 -23.5662033, -46.6247366 -23.5651558, -46.6245105 -23.5647443, -46.6242019 -23.5641825)",0.008107056679392087,,,,,,,,
792621942,5043959851,0,430118181,False,,,residential,True,20.462,"LINESTRING (-46.6255722 -23.566619, -46.6256621 -23.5665778, -46.6257492 -23.5665323)",0.0008228293883721601,,,,,,,,
792621943,296284497,0,27030027,False,,Rua Senador Carlos Teixeira de Carvalho,residential,True,12.721,"LINESTRING (-46.6257227 -23.5682033, -46.6256122 -23.5682565)",0.001410345908198494,,,,,,,,
792621943,679159955,0,53801206,False,,Rua Miguel Teles Júnior,residential,False,56.175,"LINESTRING (-46.6257227 -23.5682033, -46.6254428 -23.5677681)",0.0005372978401362167,,,,,,,,
792621943,296284684,0,27030027,False,,Rua Senador Carlos Teixeira de Carvalho,residential,False,65.755,"LINESTRING (-46.6257227 -23.5682033, -46.6262022 -23.5679695, -46.6262923 -23.5679256)",0.0022465995574450304,,,,,,,,
856727250,2397319384,0,423267759,True,2,Rua Manuel da Nóbrega,residential,False,137.415,"LINESTRING (-46.6492357 -23.5691486, -46.6492038 -23.5690443, -46.649101 -23.5685821, -46.6490202 -23.5682504, -46.6489692 -23.5680426, -46.6489471 -23.5679417)",4.546309098667678e-06,30,,,,,,,
856727250,477229679,0,"[426927682, 425942439]",True,3,Alameda Santos,tertiary,False,131.27100000000002,"LINESTRING (-46.6492357 -23.5691486, -46.6491601 -23.5692127, -46.6483437 -23.5698326, -46.6482478 -23.5699059)",0.0009762901845857572,40,,,,,,,
856727276,1953466358,0,261785599,True,4,Avenida Paulista,primary,False,177.59500000000003,"LINESTRING (-46.6487519 -23.5679416, -46.6485189 -23.5681196, -46.6482442 -23.5683295, -46.647776 -23.568687, -46.6475112 -23.5688893, -46.6474133 -23.5689641)",0.0014555355455064859,50,,,,,,,
861890654,8022452591,0,914039009,True,,Rua Treze de Maio,residential,False,263.653,"LINESTRING (-46.6462158 -23.5606992, -46.6461642 -23.5611512, -46.6460368 -23.5621358, -46.6459731 -23.5626638, -46.6459376 -23.5628586, -46.6459185 -23.5629429, -46.6458941 -23.5630509)",0.004904677580662145,,,,,5,,,
861890679,457566787,0,577924483,False,,Rua Almirante Marques de Leão,residential,True,166.052,"LINESTRING (-46.6484527 -23.5585225, -46.6487602 -23.559989)",0.0011664452258360073,,,,,,,,
861890679,861890779,0,38630633,False,,Rua Doutor Lourenço Granato,residential,True,148.213,"LINESTRING (-46.6484527 -23.5585225, -46.6485405 -23.5582564, -46.6488129 -23.5574312, -46.6488719 -23.5573071, -46.6489041 -23.5572579)",0.00027443413825078945,,,,,,,,
861890679,457566789,0,577924483,False,,Rua Almirante Marques de Leão,residential,False,60.872,"LINESTRING (-46.6484527 -23.5585225, -46.6483283 -23.5580383, -46.648316 -23.5579896)",0.0016412853181315495,,,,,,,,
861890752,861890886,0,72614013,True,3,Praça Dom Orione,secondary,False,80.768,"LINESTRING (-46.6452543 -23.5598358, -46.6452527 -23.5598639, -46.6452533 -23.5599499, -46.6452616 -23.5600383, -46.6453026 -23.5601321, -46.6454136 -23.5602589, -46.645605 -23.5604506)",0.003180687042311218,50,,,,,,,
861890779,861890679,0,38630633,False,,Rua Doutor Lourenço Granato,residential,False,148.21300000000002,"LINESTRING (-46.6489041 -23.5572579, -46.6488719 -23.5573071, -46.6488129 -23.5574312, -46.6485405 -23.5582564, -46.6484527 -23.5585225)",0.0002747494891709282,,,,,,,,
861890853,861890752,0,425934196,True,,Rua Fortaleza,residential,False,105.62800000000001,"LINESTRING (-46.6462857 -23.5599281, -46.6461849 -23.5599191, -46.6459922 -23.5599004, -46.6458138 -23.559886, -46.6453191 -23.5598418, -46.6452543 -23.5598358)",0.0026144187842414212,,,,,6,,,
861890853,861890654,0,425934198,True,,Rua Treze de Maio,residential,False,86.038,"LINESTRING (-46.6462857 -23.5599281, -46.6462285 -23.5605594, -46.6462158 -23.5606992)",0.004315154903151777,,,,,5,,,
861890884,457566771,0,72614032,False,,Rua Una,residential,True,38.802,"LINESTRING (-46.648832 -23.5603066, -46.6492113 -23.5602768)",0.002532329538026175,,,,,7,,,
861890884,457566787,0,577924483,False,,Rua Almirante Marques de Leão,residential,False,36.066,"LINESTRING (-46.648832 -23.5603066, -46.6487602 -23.559989)",0.0006967621375672592,,,,,,,,
861890886,861890654,0,72614019,True,1,,secondary_link,False,70.07999999999998,"LINESTRING (-46.645605 -23.5604506, -46.645683 -23.5604755, -46.6458579 -23.5605859, -46.645919 -23.5605988, -46.6459997 -23.5606123, -46.6460768 -23.5606213, -46.64613 -23.5606314, -46.6461562 -23.5606422, -46.6461874 -23.5606636, -46.6462158 -23.5606992)",0.0005892073265902315,,,,,4,,,
861890886,863976010,0,"[914039010, 72767330, 557513714, 557513716, 38631707]",True,2,"['Praça Dom Orione', 'Viaduto Armando Puglisi', 'Rua 13 de Maio']",secondary,False,513.9620000000001,"LINESTRING (-46.645605 -23.5604506, -46.6457418 -23.5605931, -46.6458256 -23.5606877, -46.6459275 -23.560818, -46.6459744 -23.560901, -46.646018 -23.5610504, -46.6460314 -23.5611327, -46.6460341 -23.5612421, -46.6459932 -23.5617043, -46.64589 -23.5626749, -46.6458649 -23.5628163, -46.6458175 -23.5630019, -46.6456376 -23.5636295, -46.6455978 -23.5637447, -46.6454393 -23.5641887, -46.6452912 -23.5646263, -46.6452235 -23.5648597)",0.0025917950666411228,50,,viaduct,,,,,
861890955,861891116,0,425925625,False,,Rua Coração da Europa,residential,True,104.14200000000001,"LINESTRING (-46.6480005 -23.5579619, -46.6480197 -23.5576424, -46.6479992 -23.5570261)",0.00027443413825078945,,,,,6,,,
861890955,457566789,0,577923696,False,,Rua Conselheiro Carrão,residential,False,32.306,"LINESTRING (-46.6480005 -23.5579619, -46.6482476 -23.5579834, -46.648316 -23.5579896)",0.0008189263711276331,,,,,,,,
861890955,457593088,0,577923696,False,,Rua Conselheiro Carrão,residential,True,77.36500000000001,"LINESTRING (-46.6480005 -23.5579619, -46.6473642 -23.5579048, -46.6472451 -23.5578941)",0.0015133164059277673,,,,,,,,
861890959,8742986923,0,38631696,True,,Rua dos Ingleses,residential,False,128.886,"LINESTRING (-46.6470713 -23.5595564, -46.6471932 -23.5584027)",0.002372252998747643,,,,,,,,
861891067,151275578,0,15263136,True,,Rua Pamplona,residential,False,137.53300000000002,"LINESTRING (-46.6517158 -23.5602579, -46.6517312 -23.5606828, -46.6517818 -23.5614932)",0.0014909076603362881,40,,,,,,,
861891067,861891127,0,72614053,False,,Alameda Rio Claro,residential,False,280.438,"LINESTRING (-46.6517158 -23.5602579, -46.6518362 -23.5602816, -46.6533643 -23.5620037, -46.6534934 -23.5621515)",0.0003695137608500961,,,,,6,,,
861891116,861890955,0,425925625,False,,Rua Coração da Europa,residential,False,104.14200000000001,"LINESTRING (-46.6479992 -23.5570261, -46.6480197 -23.5576424, -46.6480005 -23.5579619)",0.0002747494891709283,,,,,6,,,
861891127,861891067,0,72614053,False,,Alameda Rio Claro,residential,True,280.43800000000005,"LINESTRING (-46.6534934 -23.5621515, -46.6533643 -23.5620037, -46.6518362 -23.5602816, -46.6517158 -23.5602579)",0.0002088657664882359,,,,,6,,,
861891127,344992859,0,942982969,True,3,Rua São Carlos do Pinhal,tertiary,False,78.17099999999999,"LINESTRING (-46.6534934 -23.5621515, -46.6538924 -23.5618395, -46.6540556 -23.5616751)",0.0032436210395027816,50,,,,,,,
861891188,457593099,0,"[425934225, 48799748]",False,,Rua Ulisses Paranhos,residential,False,113.414,"LINESTRING (-46.6484602 -23.5608045, -46.6483966 -23.5607371, -46.6482899 -23.5603595, -46.6482657 -23.5603337, -46.6482309 -23.5603201, -46.6478162 -23.560293, -46.6477172 -23.5602864)",0.0002747494891709283,,,,,6,,,
863898797,457593200,0,196799728,False,4,Avenida Brigadeiro Luís Antônio,secondary,False,31.523,"LINESTRING (-46.64582 -23.5633297, -46.6456327 -23.5631041)",0.0022595766358690372,50,,,,,,,
863898797,8022425678,0,196799740,True,,Rua Treze de Maio,residential,False,21.276,"LINESTRING (-46.64582 -23.5633297, -46.6458019 -23.5633854, -46.6457563 -23.5635119)",0.000174238234750844,50,,,,5,,,
863898797,142808171,0,217333504,False,4,Avenida Brigadeiro Luís Antônio,secondary,True,37.67,"LINESTRING (-46.64582 -23.5633297, -46.6459343 -23.5634628, -46.6460486 -23.5635959)",0.004715908524489787,50,,,,,,,
863899019,457593047,0,38631692,False,,Rua Doutor Fausto Ferraz,residential,True,158.223,"LINESTRING (-46.6464705 -23.5656548, -46.6452419 -23.5665246)",0.00260994151283726,40,,,,5,,,
863899019,457593059,0,38631692,False,,Rua Doutor Fausto Ferraz,residential,False,105.996,"LINESTRING (-46.6464705 -23.5656548, -46.6468106 -23.5654457, -46.6472263 -23.5651919, -46.6473076 -23.5651493, -46.64734 -23.5651323)",0.0009453730878143362,40,,,,5,,,
863899019,7999320592,0,"[72767328, 858049250]",False,,Rua Alberto de Oliveira,residential,"[False, True]",99.586,"LINESTRING (-46.6464705 -23.5656548, -46.6460755 -23.5651207, -46.6459121 -23.5649201)",0.00027443413825078945,,,,,4,,,
863975998,8022425684,0,72778051,True,,Rua Treze de Maio,residential,False,153.369,"LINESTRING (-46.6451525 -23.5647835, -46.6451557 -23.5646448, -46.6451785 -23.5645126, -46.6452315 -23.5642754, -46.645322 -23.5640099, -46.6455136 -23.5634504)",0.0013635437641304246,40,,,,,,,
863975998,140806264,0,"[557513713, 557513715, 38631708, 776369342]",True,2,"['Viaduto Armando Puglisi', 'Rua 13 de Maio']",secondary,False,460.168,"LINESTRING (-46.6451525 -23.5647835, -46.6452365 -23.5645311, -46.6453595 -23.5641531, -46.6455064 -23.5637234, -46.6456475 -23.5633198, -46.6457483 -23.5629516, -46.6457907 -23.5627972, -46.6458249 -23.5625747, -46.6459054 -23.5618531, -46.6459637 -23.5613128, -46.6459651 -23.5611837, -46.6459463 -23.5610792, -46.6459094 -23.5609711, -46.6458638 -23.5608776, -46.645788 -23.5607756)",0.0026286835306667863,50,,viaduct,,,,,
863976010,2369776691,0,196799741,True,3,Rua 13 de Maio,secondary,False,15.197,"LINESTRING (-46.6452235 -23.5648597, -46.6451931 -23.5649535, -46.645181 -23.5649907)",0.0031227405727693018,,,,,,,,
865280536,6707729732,0,72916497,False,4,Avenida Brigadeiro Luís Antônio,secondary,False,27.205999999999996,"LINESTRING (-46.6399756 -23.5564824, -46.6398775 -23.5563459, -46.6398343 -23.556275)",0.0012632217115020282,50,,,,,,,
865280536,4561913702,0,196799729,False,4,Avenida Brigadeiro Luís Antônio,secondary,True,96.09299999999999,"LINESTRING (-46.6399756 -23.5564824, -46.6400886 -23.5566071, -46.640314 -23.556856, -46.6404951 -23.5570735, -46.6405674 -23.5571549)",0.0008476860920326868,50,,,,,,,
871721095,1938339274,0,128515110,False,3,Praça Nina Rodrigues,secondary,False,78.934,"LINESTRING (-46.6265123 -23.5575499, -46.626401 -23.5582524)",0.007637267394616409,,,,,,,,
871721095,396034427,0,128515110,False,3,Praça Nina Rodrigues,secondary,True,79.327,"LINESTRING (-46.6265123 -23.5575499, -46.6265322 -23.5574028, -46.6265955 -23.5569337, -46.6266079 -23.5568419)",0.00543058914629512,,,,,,,,
872506775,158845028,0,578287202,True,3,Rua Doutor Veiga Filho,tertiary,False,163.017,"LINESTRING (-46.6572567 -23.5410629, -46.657205 -23.54108, -46.6571371 -23.5411024, -46.6571034 -23.5411135, -46.6570204 -23.5411412, -46.6558953 -23.5415159, -46.6558497 -23.5415288, -46.6558081 -23.541538, -46.6557482 -23.5415446)",0.0007530497036902583,,,,,,,,
872508811,929571470,0,285514968,True,2,Avenida Rudge,tertiary,False,136.888,"LINESTRING (-46.6485577 -23.5261873, -46.6486023 -23.5261092, -46.6487951 -23.5257839, -46.6492058 -23.5251092)",0.00046488127531264047,40,,,,,,,
872508811,445160753,0,679365058,True,2,Rua do Bosque,tertiary,False,44.339,"LINESTRING (-46.6485577 -23.5261873, -46.6487539 -23.5262829, -46.648881 -23.5263318, -46.648952 -23.5263536)",0.004420707617796091,50,,,,,,,
890510535,8003099021,0,944795096,True,4,Rua do Gasômetro,primary,False,83.432,"LINESTRING (-46.6204392 -23.543697, -46.6206281 -23.5437404, -46.6211981 -23.5438713, -46.6212331 -23.5438794)",0.011116095084166779,50,,,,,,,
890710791,890710900,0,75437869,False,,Rua Rocha Pita,residential,False,68.55,"LINESTRING (-46.6076123 -23.5491273, -46.6072568 -23.5496506)",0.0008246426561629582,,,,,,,,
890710791,890711027,0,253875435,True,,Rua Frei Gaspar,residential,False,83.944,"LINESTRING (-46.6076123 -23.5491273, -46.6069154 -23.5487251)",0.0005476068728210236,,,,,,,,
